,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.115572886452404,0,0.62625538308798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11325473320649,0,-0.0101805204651657,0,0.0143794426722194,0,0,0,0,0,0,0.0767045813425878,-0.0224126213878086,-0.00408408944719151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138812414144236,0,0,0,0,0,0.473505712413736,0,0,0,0,0,0,0,0,0,0,0,0.0354847035164617,0,0,0,0.000319169265470579,0,0.0874561286627398,0,0,0,0,0,0.0690968825911118,0,0,0,0,0.00387672837680097,0,-0.112496171244796
X601939.CH.EQUITY,0,0,0,0,0.322396198515311,0,0.000428071155197588,0,0,0.11358184891978,0.181319824431099,0,0,0.0710189440564861,-0.0445352110282103,0.184366647166314,0,0,0.070041867238904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153860667757318,0,0,0,0,0,0,0,0,0,0,0,0.0531758124196125
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0186970576654148,0,0,0.252983369864324,0,0,0,0,0.165639747669315,0,0,0,0.23247096466368,0,0,0,0,0,0,0,0,0,0.0247749690517991,0,0,0,0.192822456642684,0,-3.46944695195361e-18,0,0,0,0,0,0.0862783056617275,0,0,0.104486263667103,0,0,0,0
X601288.CH.EQUITY,0.443702225432949,0,0,0,0,0,0,0,0,0,0,0,0,0.0415850582845313,0,0,0.0789297855453944,0,0,0.0235900845521895,0,0,0,0,0,0,0,0,0.0967373609540734,0,0,0,-0.0502187739342722,0,0,0,0.012128610955362,0,0,0,-8.67361737988404e-19,0.045264693597246,-0.067487973787554,0,0,0,0,0,0,0.308082106412938,0
X600036.CH.EQUITY,0.0113750252049153,0.205203740409628,0,0,0,0,0,0,0,0,0,0,0,0.276444831324621,0,0,0,0,0.100034674942646,0,0,0,0,0,0.00780887779885845,0.24871757671167,0,0.0873975753656615,0,0.0733102979224221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0308185177304938,0.14970130677087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0626922463149732,0,0.000570496342462165,-0.0718776791841171,0,0,-0.126834732236746,0,0,0,0,0,0,0,0,-0.0771338246161354,0,0,-0.0590404009817837,0.934813154667267,0,0
X1299.HK.EQUITY,0,0,-0.0958162831029529,0,-0.0843396851648757,0,0,0,0,0.323745519153927,0.00272099781406377,0,0,0,0.0567572317384374,0,0,0,0,0,-0.0708660763193507,0,0,0,0.104897974000292,0,0.320831592151667,0.0139425309648701,0,0,0,0,0,0,0,0,0.0530452593067923,0,0,0,0,0.0738970280939361,0,0,0.179391506337216,0,0,0.0550265980333605,0,0,-0.156129518074303
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.22991105264381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054353336808252,0,0,0.356211911576085,0.13700474066803,0,0,0,0,0,0,0.0677728914823137,0,0,0,0,0.167072989244656,0,0.341271275148095,0,0,0,0,-0.0659995086134575,0
X388.HK.EQUITY,0,0.0703468208727293,0,0.130516594037632,0,0,0,0.0288047336039116,0,0,0,0,0,0,0,0,0,0,0,0,0.0605499429268794,0.0502463722092353,0,0,0,0,0,0,0,0,0.151952106944287,0,0,0,0,0,0.0608273647270216,0.134121614252141,0.244138153328366,0,-0.234841646058034,0,0,0,0.0176689489137568,0,0.316823357435306,0,0,0,0
