,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.127832569009588,0,0.231842029639823,0.0435918737672706,0.0206206153654231,0,0,0,0,0,0,0,0,0,0,0,0.354069011885422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120019089334529,0,0.0629792132327877,0,0,0,0,0.110530192973833,0.0557696994983668,-6.93889390390723e-18
X601318.CH.EQUITY,0,0,0,0.14025588866812,0,0,0,0,0.160269088273354,0,0,0.0972781000800565,0.0131466626520902,0,0,0,0.0314201911417079,0,0.13376336507415,0,0.245006697699239,0,0,0,0,0,0,0,0,0,0.107023483518804,0,0,0,0,0.013303105995681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156754939829633
X601939.CH.EQUITY,0,0,0,0,0.250367788418656,0,0,0,0,0,0,0.231962249632315,0,0,0,0,0,0.141668610290483,0,0.0403427089122856,-1.73472347597681e-18,0,-0.120481493605101,0.366750196139933,0.215647629449256,-0.048721192353235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.124652439819679,0,0,0,0.0490152413575454,0.133287484538702,0.116704510783447,0,0,0,0,0.168620336936393,0.107872067649815,0,0,0,0,0,0,0,0,0,0,0,0,0.283628128168156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124166398088052,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0610162902672226,0.10656066636478,0.219637598257882,0,0,0.0588143720863199,0,0.298187806039518,0,0,0,0,0,-0.0828387379251333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226145791346996,0,0,0.0512406299363624,0,0,0,-0.0371388372259499,0,0,0,0,0,0,0,0.246191021892788,0,0,0.115031629576397,0,0,0
X601628.CH.EQUITY,0.0222265950933764,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.101634793781055,0,0,0,0,0,0.179269786644189,0,0,0,-0.109245161328679,0,0,0,0,0.298153031003047,0,0,0.566419527540643,0,0,0,0,0,-0.0244603616099503,0.106220864384733,0,0,0,0,0,0,0,0,-0.0187823964242343
X1299.HK.EQUITY,0,0,-0.111527632147986,0,-0.04253831378239,0,0,0,0,0.214648331202567,0,0,0,0,0,0.0888814076610789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142694544940726,4.33680868994202e-19,0,0.0850341102106257,0,0.28609277520401,0.221348693823093,0.158586041036578,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0200946095560249,0.0945744638777652,0.216614808324294,0.107231947927348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305259471601556,0,0,0,0,0.0215199797505131,0,0.229892009223207,0.0933282342564565,0,0,0,0.162045154844404,-0.129617720364427,0,0,0,0,0,0,0,0.0748227834896313,0,0,0,0,0.0147397278324137,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.114526058611025,0,0.0808699936596464,0,0,-0.0402514638005274,0,0,0,0,0,0,0,0,0,0.0909272960738017,0.127465082434287,0,0,0,0.197015669058275,0,0,0.0151506253254595,0,0,0,0,0,0,0.027752254606218,0,0,0.322826098530132,-0.0501131792241946,0,-4.33680868994202e-19,0,0.134268021786223,0,0,0,0.0885858995747321,0,0,0
X388.HK.EQUITY,0,0,-0.108841584566371,-0.0384049549819138,0,-0.187019835545529,0.177625415253127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530961649743526,0,0,0.0796344334309125,-0.00345948240638274,0,0,0,0,0.134126339854271,0,0,0,0,0,0,0,0.150942080086383,0,-1.73472347597681e-18,0,0,0,0.0762130490022692,0,0,0,0,-0.0258234189928335
