,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.168499710975387,0,0.194439910530549,0,0.156797583251302,0,0,-0.0554539520933758,0,0,0,0,0,0,0,0,0.075390281434336,0,0,0.138221975874728,0,0,0,0,0,0,0,0,0,0,0,0.0698109888215617,0,0,0,0,0.0316658220241188,0,0,0,0,0,0,0,0,0.174744713056196,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.178033043675738,0,0,0.0552248122996814,0,0.0487483601822781,0,0.0780213437705599,0,0,0,0,0,0,0.461053615797154,0,0,0,0,0,0,0,0,0.0972562211560674,0,0.118682584793775,0,0,0,0,0,0,0.0643015919333364,0,0,0,0,0,0,0,0,0,0,0.0221622206532922,0,-0.156838872198178
X601939.CH.EQUITY,0,0,0,0,0.132721076777571,0,0.286119153664023,0,0,0.0642597063087854,0.027470286086378,0,0,-0.122302219172172,0.0278311015531971,0,0,0,0,0,0.0765880702627975,0,0.459994424389001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195271921638807,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0776082177606918,0,0,0,0,0,0,0,0,0,0,0.203678236237519,0,0,0,0,0,0,0.126788491578279,0,-0.179228176199703,0,0,0.132144744912957,0,0,0,0,0.248525731243565,0.365382592399791,0,0,0,0,0,0,0,0,0,0,0.0650768287276457,0,0,0,0,-0.120582378071478
X601288.CH.EQUITY,0.163126172412615,0.00131361196420244,0,0,0,0,0.0936835877417634,0,0,0.043926452155128,0,0,0,0,0,0.32177426306569,0,0,0,0,0.110303342406605,0,0.21495718319383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10110147090092,0,0,0,0,0,0,-0.0515125802071772,0,0.0269949144879059,0,0,-0.0481532615843034,0,0
X600036.CH.EQUITY,0.179177866152457,0.110236928829712,0,0.127032009888313,0,0,0.0264285600965032,0.0678638854934039,0,0,0,0,0.301272049686871,0,0,0,0,0,0,0,0,0,0,0,0.217457743588443,0,0,0,0.0487055314667969,0,0,0,0,0,0,0,0,0,0,0,0.0489915917025063,0,0,0,0,0,0,0,-0.0275014486816033,0,0
X601988.CH.EQUITY,0,0.184444431824443,0,0,0.294921083404903,0.278129220982857,0,0,0,0,0,0,0.0412495990541449,0,0,0.0990697905141048,0,0,0,0,0.153060827197168,0,0,0,0,0,0,-0.0398556099093759,0,0,0.0888475051188054,0,0,0,0,0,0,0,0,0,0,0,0,-0.149323677296304,0,0,0,0,0,0,8.67361737988404e-19
X1299.HK.EQUITY,0,0,0,0,-0.18363471436221,0,0,0,0,0.33605203710959,0,0,0,0,0,0,0,0.131475727775433,0,0,-0.0294080900057279,0,0,0,0.0492649698309773,0,0.424896298813267,0.12702652810618,0.098343905037928,0,0,0,0,0,0,0,0,0.00173223019815768,0,0,0,0.0486493608516053,0.0110775445679405,0,0,0,0,0,6.93889390390723e-18,0.0280208753361222,-0.0613717074299859
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.121740046425887,0,0,0,0,-0.0671279126334895,0,0,0,0,0,0,0,0,0.433519467212252,0.0842659031003371,0,0.0368941732844333,0,0,0.135639814682953,0,0,0,-0.00209418273094325,0,0,0,0,0,0.30691386147899,0,0.183692526710746,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.129828108744423,0,0,0,2.16840434497101e-19,-0.00242846070722902,0,0,0,0.0801336243475284,0,0,0,0,-0.111872084724324,0,0,0,0,0,0.465583959608727,0,0,0.109896201957258,0.0352774555453194,0,0,0,0.346678187759981,0,-0.0306796643035066,0.399214048850915,0,0,0,0.129621498939173,0,-0.0783794872480306,0.155074807509594,0,0,-0.408571384894916,0.0688052217394178,0,0,0,0,-0.105825506538139
