,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.425948619604093,0,0,0,0,0,0,0.0662487060857116,0.258439196562693,0,0,0.159725032538052,-0.0378572904023674,0,0,0.0788015030505833,0,0,0,0,0,0,0,0,0,0,0,0,0.0864997342647952,0,0,0,0,0,-0.0304772829981372,0,0,0.0245974815413771,0,-0.014734326480465,0.0454925503283247,0,0,0,0,0,0,6.93889390390723e-18
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.10205704016725,0.276404900783637,0,0,0,0,0,0,8.67361737988404e-19,0,0.333943584899782,0.0887338639383231,0,0.0795387155511229,0,0,0,0.0632030771340519,0,0,0,0,-0.035360546808835,0,0,0,0,0,0,0.0206449342964838,0,0,0.0499411941366387,0,0.000427957758132997,0,0,0,0,0,0.000936048617028537,0,0
X601939.CH.EQUITY,0.0925007481611514,0,0,0.529416146740628,0.070528742580528,0.072537326766417,0,0,0,0.145552114290835,0,0,0,0,0,0,0,-0.0371318269992039,0,0,0.0132848492108261,0,0,0,0,0,0,0.12534822356643,0,-0.0194814255681157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551046725719428,-0.0403255659634087
X601288.CH.EQUITY,0,0,0.232033170738354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224333594913464,0,0.0987856579196004,0,0,0,0.0481108000909916,0,0,0,0,0,0,0,0,0.0339698126296368,-4.33680868994202e-19,0.181176073021697,0,0,0,0,0,0,-0.0137904008445213
X5.HK.EQUITY,0,0,0.0307196129019248,0,0,0.197213925528834,0,0.223564389415662,0,0,0,0,0.165087088266794,0,0,0,0,0,0.171250677259734,0,-0.238175210205748,0,0,0,0.046348204396612,0,0,0,-0.0874762644912249,0,0,0,0,0,0.183419741013107,0,0,0,0,0.152293826673525,0,0,0,0,0,0,0,0,0.14612166657611,0
X601988.CH.EQUITY,0,0,0,0,0.294218743985479,0,0,0,0,0.0813363693767128,0.179225667743323,0,0,0,0,0.154544281539553,0,0,0,0,0,0,0,0,0,0.0916305639614198,0,0,0,-0.173407583316658,0,0,0,0,0,0,-0.00662983146462107,0,0,0,0,0.110226405062437,0,0,0,0,0,0,-0.0335517547412002,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0242717449439349,0.0304544450700491,0,0.113128498122229,0,-0.0910587095825159,-0.0903050349776055,0,0,0,0,0,0,0,0,0,0,0.647747652662712,0,0,0,0,0.0685383904545825,0,0,0,0,0,0,0,0,0,0,0,0.204400694649306,0,0.0842667948223619,0,0,0,0,-0.0311565372191658
X1299.HK.EQUITY,0,0,0,0,0.0991749879723333,0,0,0,0,0,0,0,0,0.00390467055126911,0,0,0.166841101400093,0,0,0,0,0,0,0,0.165412217187832,0,0.117535927531001,0,0.138292884824867,0,0,0.0371106152434005,0,0,0.028154197482809,0,0,0,0,0,0,0,0,0,-0.0673320616356314,0.0848696072824976,0,0,0,0.0832538088589018
X601628.CH.EQUITY,0,0.167833387405455,0,0.0165055339734485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110757406904222,0,0,0,0,0,0,0,0.139727090061472,0,0,0,0,0,0,0,0,0,0,0,0.394348039025913,0,0,0.173378327833266,0,0.0210307716146314,0,0.0394859431543339,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.360460230170658,0.0314712433942066,0,0,0,0,0,0,0,0,0.414790005604998,0,0,0,0,0,0,0,0.0229773362544311,0.0861161865060232,0.127419370640219,0,0,0,0,0,0,0,-0.0115940437692699,0,0,0,0,0,0,0,0,0.0689664515910071,0,-0.0787821566340308,0.221654315357502,0,0,0,0,0,0.0811411409535928,0
