,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.0899675887211551,0,0,0.0731410244988177,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.182958677599599,0,0.0409296156194438,0.633327342415696,0.469643357831365,-0.244200336080698,0,0,-0.157755627268412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128297519863808,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.00470266419637649,0,0,0,0,0,-0.0260640557376407,0,0,0.0271502875807491,0,0.0555482392654132,0,0.0160529333055313,0,0.498080314907203,0.0193270911039083,0,0,0,0,0,0,0,0,0.118181992972968,0,0,0,0,0,0,0.0652381735292902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.107528479308768,0,0.75544171075413,0,0,0,0,0,0.0246946340741518,0.0874587661072247,0,0,0,0.0270367235950141,0,0.0181504620358262,0,0,0,0,0,0,0,0,0,0,0.0579993793154136,0,0.00743645015387878,0,0,0,0,0,0,0.0159182658659798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.892766056379874,0,0,0,-0.00689643394911191,0,0,0,0,0,0,0,0,0.0123554189949528,0,0,0,0.036311452233904,0.0978527275082838,0,0,0,0,0,0,0,0,0.0349803613591227,0,0,0,0,0,0,0,0,0,0,-0.168573010653407,0,0,0,0,0.01786510969368,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0951312172168234,0.217836895657173,-0.0692046067909683,0.355253530275055,0,0,0,0,0,0,0.387196740960234,0,0,0,0,0,0,0,0,-0.0796237975739525,0,0,0.0199544012788986,0,0,0,0,8.67361737988404e-19,0.157658717729878,0,0,0,0,0,0,0,0,0.181793579759896,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.333933809883509,0,0,0,0,0.0775057553631868,0,0,0,0,0,0.0209518389591173,0,0.0309647336049982,0.13808325466661,0,0,0,0,0,0,0,0,0,0,0.1167601122776,0.159357256764483,0.0399704806426824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345814331546578,0,0,0.0551784862757992,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0295713063032627,0.322810868410147,0,0,0,0,0,0,0,0,0,0,0,0,0.288335971761713,-0.071654265995001,-0.0470754404961783,0,0.108461246485187,0,0,0.0291580956521635,0.0634131227163442,0,0,0.138812497807723,0,0,0,0,0.0615280106581427,0,0,0.0449059751433948,0,0.0683753740720709,0,-0.0184043759195497,0,0,0,0.16633473560638,-0.024260582531772
X601988.CH.EQUITY,0,0,0,0.0686284858210739,0,0,0,0,-0.0494214259091091,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694307919187766,0,0,0,0,0,0,-0.0208739489655696,0,0,0,0,0,0,0,0,0,0,0.000628046608449424,-0.134262035581185,0,1.001287181588,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214557100814434,0,0.339220242012066,0.0244736399170011,-0.0654451359651161,0,0,0,0,0,0,0,0,0,0.0140962953979475,0,0,0,0,0.318507020979709,0.0465568714926844,0,0,0.116757203722753,0,-0.349481688978402,0.104081264795886
X388.HK.EQUITY,0,0,0,0,0.26864311427852,0,0,0,0,0,0,0,0,0,0,0.18490135517055,-0.0707761196984124,0,0,0,0.243867469463973,0,0.262042525267156,0,0,0.321368165603894,0,-0.0675093510796834,0,0,0,0,0,0.127885121576627,0,0,0,0,0,0,-0.0596516334335028,0.141680606548311,-0.0774980432757822,-0.10666308823834,-0.246936366913025,0,0,-0.105274670123318,0,0,0
