,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.114101046586318,0,0,0,0,0,-0.00170760308488235,0,0,0,0,0,0,0,0,0,0,0,0.134500199178476,0,0.376276977263227,-0.121031245059937,0,0.0668846678623448,0,0,0,0,0.232330555722895,0,0,0,0,0,0,-0.231396065527109,-0.0317578277939832,0,0,0,0,0,0,0,0,-0.132397368059602,0,0
X601318.CH.EQUITY,0,0,0,0,0.115722124067242,0,0.0659710340836816,0,0,-0.0373565222787864,0,0,0,0.0258553878928998,0,0,0,0,0,0.246001169645542,0,0,0,0,0,0,0,0,0,0.153756357304863,0,0,0,0,0,0,0.499556632538191,0,0,0,0,0,0,0,0,0.0598701952833463,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.820534746223435,0,0.014168332004089,0.0447011204200403,0,0,0,0,0,0.0443916907269897,0,0,0,0.0276616474018224,0,0,0,0,0,0.011225898986827,0,0,0,0,0,0.00392086134927448,0,0,0,0.0142270776420913,0,0,0,0,0,0,0,0,0,-0.0266391681471812,0.00705837614132712,0,0,0,0,0.0233634740124245,0.0621626077344789,0
X601288.CH.EQUITY,0,0,0.89947571158717,0,0,-0.0640917361265952,0,0,0,0,0,0,0,0,0,0.0282045179176126,0,0.144770779120083,0,0,0,0,0,0,0,0,-0.0921387552886595,0.0120218818533956,0,0,0.0133203835584152,0,0,0,0,0,0,0,0,-0.126921912088597,0,0,0,0,0,0,0,0,-0.0240475497257129,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.21074411130298,0,0,0,0,0,0,-0.243496682435645,-0.206890946434663,0,0,0.0242808396885512,0,0,0,0,-0.0682595543056229,0,0,-0.0594020698624261,0,0,0,0,0,0,0,0,0,0,0,0,0.0351217783815226,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0720064516790982,0.784248805484032,0,0,0,0,0,0,0,0,0,0,0.122294639515662,0,0,0,0,0,0,0,-0.0585536004219674,0,0,0,0,0.0453234303932424,0.247527733711983,0,-0.0863598846578004,0,0,0,0,0.200632584812184,-0.131239704636529,0,0.00919728042455882,0,0,0.0914517065090393,0
X600036.CH.EQUITY,0,0,0.349589884531838,0,0,0,0,0,0,0,0,0,0,0,0,0.160191314552805,0,0,0,0,0,0,0,0,0,0,0,0.187278253069844,0.0225511524886183,0,0,0.230646725296052,0,0,0,0,0.0326596578404579,0,0,0,0,0,0,0,0.0529196503830199,0,0.00155945903671796,0,0,0,0.0428813744363882
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.142846866252861,0.0608162561253356,0,0.115698011812728,0,0,0,0,0,0,0,0,0.0730307049921484,0.0823507462709407,0,-0.249822688890761,0,0,0,0,0.0517987598085554,0,0.24751966139108,0,0,0.0643755261086008,0,0,0,0,0,0,0,0.0962990895819666,0.00950650242810709,0,0,0,0.466379932361759,0,0,0.0148746470659951,0
X5.HK.EQUITY,0,0,0,0,0,-0.264588364191517,0,0,0,0,0,0,0,0,0,0,0.259460838551547,0,0,0,0,0,0,0,0,0.492147407065662,0.118974326840019,0.0451154396394711,0.110547539300248,0.0937638375908653,0,0,0.0240359064771273,0,0,0,0,0,0,0,0,0,0.0965834591464349,-4.33680868994202e-19,0.0771647404938963,0,0,0,0,0,0.192115943333058
X388.HK.EQUITY,0,0,-0.0525273688372417,0,0,0.433444136546404,0,0,0,0,0,0,0,0,0,0,0.0314048320731011,0,-0.456271165440164,0,0,0.170726566517573,0,0,0,0,0.284746837431701,0,0,0,0,0,0,0,0,0.223835262792462,0,0,0,0,0,0,-0.276457254811535,0,0,0,0,0,0,0,-8.67361737988404e-19
