,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.651643031715861,0,0,0.0209640911907381,0,0.0614836809159048,0,0,0,0,0,0.0738494578917843,0,0,0,0,0.0486863151596999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0562989713029853,0,-0.0374441822149719,0.0433550256252328,0.0199093478862319,0,0,-0.020148243281614,0,0,0
X601939.CH.EQUITY,0.161811599773155,0,0,0.566699843778567,0,0.0496554641876696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144940433562707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0127580770071725,0,0,0,0,0,0,-2.16840434497101e-19,0.0856618070053879,0.295224657319176,0,0,0,0,0,0,0.141298559689515,0,0,0,0,3.46944695195361e-18,0,-3.46944695195361e-18,0.0481459597541977,0,0,0,0.0032242144431742,0,0.0667530434939961,0.192061172269156,0,0.0138952639575583,0,0,0,0.0199419352062412,0,0,0.0642714803056539,0
X601288.CH.EQUITY,0.211887438561773,0.225699778658485,0,0,0,0.0589584588204562,0,0,0,0,0,0,0,0,0,0,0,0.140305092737321,0,0,0,0,0,0,0.0471699460277431,0,0.121692252253129,0,0,0.0648382594787302,0,0,0,0,0,0,0.0103118799630422,0,0.0569409646104421,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.106820178654504
X5.HK.EQUITY,0,0,0,0,0,0.0403925538689353,0,0.321656034988143,0,0,0,0,0,0,-0.320096328061421,0.221115278243339,0,0,0.118063433403969,-0.125855545800347,0,0,0,0,0,0,0,0,0,0.304649744143258,0,0,0.233334205747334,0.16847256634679,0,0,0,0,0,0,0,0.054889772504169,0,0,0,-0.471141378851682,0,0,0,0
X601988.CH.EQUITY,0.263657115739681,0,0,0,0,0,0,0,0.114849903189064,0,0,0,0.00630793229057119,0.18116199368385,0,0,0,0,0,0,0,0,0.389973549211917,0,0,0,0,0,0.0475695728815353,0.0385178604260156,0,0,0,0,0,-5.55111512312578e-17,0,0.0357375331575541,0,0,0,0,0,0,0,0,0,-0.0257567228737467,0,0
X600036.CH.EQUITY,0,0,0,0,-0.0282031403477805,0,0,0,0.0323500533434416,0,0,0,0,0,0,0,-0.0222122285852666,0.0377889775322324,0,0,0,0,0,0,0.757626800147192,-0.00619471912776917,0.0323273324135223,0,0,0.103270713534935,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0653836779852171,0.0704323210164341,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.211033001760569,0,0,0,0,0,0,0,0.230866307508397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193107118265095,0.125758060254754,0,0,0,0,0.128553874272795,0,0,0,0,0,0,0,0,0,-0.0434595419278574,0,0.0591146795511288,0,0,0,0.0909166473634582
X601628.CH.EQUITY,0,0,0.218319022036216,0,0,0,0.0307741507663244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505686968609515,0,0,0,0,0,0,0,0,0,0,0,0,0.402711258608502,0.231693849701656,0,0,0,0.0293128476865222,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.171810079440168,0,0,0,0,0.115084001822908,0,0,0,0,0,0,0.256717381181,0,0,0,0,0,0,0,0.224862002752514,0,0,0,0,0.065630542262243,0,0,0,0,0.00608047939246775,0,-0.00585992349456098,0,0,0,0,0,0.198597355993918,0,0,0,0.00221902765976378,0,0,0,0.0278534039433331,0,0
X601166.CH.EQUITY,0.183366114374202,0.142939962581895,0,0,0,0,0.12288234539771,0,0.0517421460467674,0,0,0,0,0.177966936443587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106226687313378,0,0,0,0,0,0,0,0,0.0708757518607621,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0842716888077264,-0.181236645208192,0,0,0,-0.102872480943275,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205051871657554,0,0,0.211433337316591,0.151621755588767,0.168397540981847,0.256972517056508,0,0.373712596314504,-0.100951326539704,0,-1.0842021724855e-19,-0.0103409403628166,0,0,0.0509708555689541,0,0,0,0,0.058111837263869,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,-0.0306607206390099,0.0843001150850315,0,0,0,0,0,0,0,0,0.0340980684015138,0.318089558280706,0,0,0,0,0,0,0.0288643947750035,0,0,0.293404009887026,0,0.400022500307553,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0541173639324472,0.299456824650575,0.0836366130694789,0,0,0,0.0328454136236493
