,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.143018657206356,0,0.0165238327594666,0,0,0,0,0,0,0.28091320540569,0.241892067925622,0,0,0,-0.0939054527226773,0,0,0,0,0,0,0.0185553716645993,0,0,0,0,0,0,0,0,0.262718641503886,0.0247290133024723,0,0,0,0,0,0.0399699438334829,0,0,0.060886730372975,0,0,0,0.0206391314214888,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0905623481694166,0,0,0.265850585736174,0,0,0.315542650965544,0,0,0,0.106826547430724,0,0,-0.0614620951673302,0,0,-0.0314525055647104,0.0474271751469423,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.109509909013848,0,0,0,0,0,-0.26966967065253,0.136169318993625,0,0.00946897027301059,0.124040069881646,0,0,0,0,0.0325290331486169,0,0
X601939.CH.EQUITY,0.477454424066103,0,0,0,0,0.184478257491581,0,0,0,0,0,0,0,0.0591336645457245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365359145338093,0,-0.117499229722903,0,0.0488035728281898,0,0,-0.0455983717063775,0,0,0,0
X601288.CH.EQUITY,0.562022404029939,0,0.0926520736369517,0,0.116727862359456,0.0609300941751034,0,0,0,0,0,0,0,0,0,-0.0313915996124454,0,0,0,0,0,0,-0.0357073235482663,0,0,0,0.0403188028404298,0,0,0,0,0,0,0.00967027710050625,0,0.0197062844130447,0,0.0575611055384846,0.231624349416228,0,0,0,0,0,0,0.0135410103808734,0,0,0,0
X5.HK.EQUITY,0,0,0.235577403402362,0.0056833707417738,0,0.135644904256286,0,-0.067588910425842,0,0,0,0.282379280224452,0,0,0,0,0,0.643532720080484,0,0,-0.127266300565608,0,0,0,0,0,-0.202605214033238,0,0,0,0,0,0,0,0,0.0266934238272593,0,0,0,0,0,0,0,0,0,0.13483273902673,0,0,0,0
X601988.CH.EQUITY,0.0281153858065555,0,0.144388816538079,0.181046767416995,0,0,0,0,0.115225009132328,0.151702284773391,0.0324317646312428,0,-0.285624613509782,0,0,0,0,0,0,0.352940021056764,0,0,0.00119089813179999,0,0,0,0.0488033982821529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.275374772423917,0,0,0,0,0,0,0,0,0,0.0844145481548824,0,0.172366119061072,0,0.104021652580565,0,0,0,0,0,0,0,0.0782664082780882,0,0,0,0,0,0,0,0,0.167869414612341,0,0,0,0,0,0,0,0.0863402694813203,0,0,0,0,0,0.0648060764518281,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.00906044938380862,0.171693375297997,0,0,0.047802546809234,0,-0.0729769323674761,0,-0.0833787648736747,0,0,0.335546964203005,0.278500694398211,0,0,0,0,0.108513156450853,0,0,0,0.0547810622626121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774578483066936,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.114915124080627,0.38041473365209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844688156689877,0,0,0,0,0,0,0,-0.0356256029806359,0,-0.244891888895284,0,0.0839037258213461,0,0,0,0,0,0,0,0.243601381729551,0,0,-0.0909385804221354,0.111373288179701,0,0,0,0.150661731522556
X601166.CH.EQUITY,0.167609669798728,0,0,0,0,0.142780407125254,0.105587394879506,0,0,0,0,0,0,0.151676611806598,0,0.555995210613542,0,0,0,0,0,0,0,0,0.073844953051442,0,0.0155707462898926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358466396751075
X601328.CH.EQUITY,0,0,0,0,-2.77555756156289e-17,0.0972609179267448,0.0591035430824582,0,0,0,0,0.340462454652638,0,0,0,0,0,0,0.182325719120567,0.0232804990276006,0,0.000717304700554928,-0.111976840849588,0.155989238325164,0.105282262364639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138424834543961,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0254456411047171,0,0,0,0.0371722347225604,0.186022484707546,0,0,0,0.320810790536835,0,0,0.11187435661286,0,-0.0670208314688046,0,0,0,0.07717410914684,0,0,0,0,0,0,0,0.155385237226197,-0.0234361322158412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.20260757245925,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.11882136232233,0,0,0,0,0,0,0,0,0,0,0.259043320804771,0,0,0,0.0478190749209513,0,0,0,0,0.0267131192574757,0.0329717230799266,0,0,0.363619302003885,0,0,0,0.249324211905513,0.00438371712708584,0.0208598784167141,0,-0.0563789094176213,0,0,0,0.0487261173925795,0.0408439418536672,0,0.119168553683988,0,0,0.0637585852740073,0,-0.0373360142856616
X000001.CH.EQUITY,0,0,0.0483270702895979,0,0,0,0.0468531906115996,0,0,0.0491092810997876,0,0,0,0,0,0.167733916187926,0,0.187676671489624,0.133756054152492,0,0,0,0,0,0,0.164962187545429,0,0,0,0,-0.015479032788713,-0.263473525448342,0.0857017122033909,0.0284873862132303,0,0,0,0,0,0,0,0,0,0,0,0,0.176711332722356,0.0300675925734708,0,0.111433273222771
X16.HK.EQUITY,0,0,0,0.178264615002764,0,0,0,0.195146053244184,0,0,0,0,0,0,0,0,0.166279996635614,0.181349718856699,0,0,0,0.00285920263455025,0,0.184371900013004,0,0,0,0,0,0.027825164734495,0.148100767369096,0,-0.0649320137111593,8.67361737988404e-19,0,0,0,0,0,0,0,0.185219422705372,0,0,0,0,0,0,0,0.0783909908150401
X601601.CH.EQUITY,-0.0989502112726368,0,0,0,0,-0.248166017114803,0.0739957142058931,0,0.250428667068905,0.389809615728765,0,0,0,0.0686021601000193,0,0,0.236481327616818,0,0,0.0764146649018973,0,0,0.188080526003981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427036978427386,0,0.240821972691204,0,0,0,0,0,-0.0600481896754784,-0.0981017109876806,0,0,0,0
