,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.521322227103644,0,0,0,0.122306275695179,0,0,0.0510213392249533,0.049637422433791,0,0,0.169709892096904,0,0,0,0.0361359799442629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253345822161959,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.138943014845678,0.271639920331559,0,0,0,0.0338802735334347,0,0,0,0,0.315388990188004,0.093074541033296,0,0.0648619181213027,0,0,0,0,0.0463297887424744,0,0,0,-0.0476579162234921,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.067940951269732,0,4.33680868994202e-19,0,0,0,0,0.00142752328182058,0,0,-0.000411406015657589
X601939.CH.EQUITY,0.264615436515644,0,0,0.316453240072964,0.112976723243119,0.0619469547109637,0,-0.00475856251249126,0,0,0,0,0,-0.0304373910965375,0,0,0,0,0,0,0,0,0.0699162498043066,0,0,0,0,0.256085161714012,0.0139487107788092,-0.0680914786269236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952439990525033
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.121902492587546,0,0,0.72065268910558,0,0,3.46944695195361e-18,0,0.0081620068996173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857263083771809,0,0,0,0.0136974678678337,0.11441066331897,0,0,0,0,0,0,0,0,0,0,0,0,-0.101066609982717
X5.HK.EQUITY,0,0,0,0,0,0.286605221618565,0,0.0870499951971871,0,0,0,0.0761190904561824,0,0,0,0,0,0,0.166462767414201,-0.19946195497245,0,0,0,0,0,0.0397939272077598,0,0,-0.0248089576263171,0,0,0.0193584601392879,0,0,0.20113406007016,0,0,0,0,0.387252686434671,0,0,0,0,0,0,0.19566915394954,-0.141025201083721,0,0
X601988.CH.EQUITY,0,0,0,0,0.32036854760372,0,0,0,0,0.0915005815438594,0.160076247460406,0,0,0,0,0.154163267606585,0,0,0,0,0,0,0,0,0.104708669717706,0,0,0,0,-0.182778967132009,0,-6.93889390390723e-18,0,0,0,0,0,-0.0193244786979517,0,0,0,0.113166266887899,0,0,0,0,-0.0281236108841087,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0580773989563249,0,0,0.0849267260104878,0,-0.112126390377832,0,0,0,0,0,0.411685307181591,-0.000911293344936493,0,0.148271471724262,0,0,0.113267639617543,0,0,0,0,0,0.0947999784441391,0,0,0,0,0,0,0.267089684122557,0,0,0.122078704689735,0,0,-0.0549854029377225
X1299.HK.EQUITY,0,0,0,0,0.0659293869411578,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.212904221257783,0,0,0,0,0,0,0,0,0.104760880506575,0,0,0.0405167325169454,0,0,0,0,0,0.247308381851113,0,0,0,0,0,0,0,-0.045976222643843,0,0,0.105525278433612,0,0,0,0.126879783110645
X601628.CH.EQUITY,0,0,0,0.0318322195279754,0,0,0,0,0,0,0,0,0.132118637293484,0,0,0,0,0.409300214427636,0,0,0,0,0,0,0.00349798209469503,0,0,0,0,0,0,0,0,0,0,0.0655478702648806,0.182438712983579,0,0,0,0.190276796823514,0,0.0782367036173842,0.0490359911332442,0,0,0,0,0,0
X601328.CH.EQUITY,0.013067082589098,0,0.371155812410652,0,0,0,0,0,0,0,0,0.42890661489368,0,0,0,0,0,0,0,0,0.0249195042263428,0.0516016828796657,0.14802670638897,0,0,0,0,0,0,0,-0.0208661266903396,0,0,0.0209929354792269,0,0,0,0,0,0.0505635033104062,0,-0.0544770545781358,0,0.210734519255646,0,-0.0169473925489445,0.0794027027857734,0,0,0
X601166.CH.EQUITY,0.136597244434932,0,0,0.202208380258341,0,0,0.0827956768155185,0,0,2.16840434497101e-19,0,0.302551000282626,0,0,0,0,0,0.0242700681428229,0.042477518807327,-0.0318463581458712,0,0,0,0,0,0,-0.00388704599214016,0,0,0,0,0,0.161405313433488,0,0,0,0,-0.112654698344174,0,0,0,0,0,0,0,0,0,0,0,-0.0606462912167714
