,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.43490120179346,0.0598506879893022,0.115415834030052,0,0.0387961343783771,0,0,0.236143235194617,-0.0718653600527,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905432448532516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281015990509563,0,0,0,0,0,0,0,0,0,0,0.0903571188314621,0,0
X601939.CH.EQUITY,0.506400491284837,0,0,0.109579480477705,0,0,-0.112220485897708,0,0,0,0.0168966297915582,0,0.378749797165511,0,-0.0118460063558634,0,0,0,0,0,0,-0.148541752503643,0,0,-0.00190513927048616,0,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0.0996037153944436,0,0,-0.00476103580073381
X601318.CH.EQUITY,0,0,0,0,0.22293029084622,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.047251481686904,0,0,0,0,0,0,0.196567441164418,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.239102325383929,0,0,0,0,0.212081920345115,0,0,0,0,0,0,0.0760830145673651,0
X601288.CH.EQUITY,0.500919393013951,6.93889390390723e-18,0,0,0.198590750826941,0,0,0,0,0,0,0,0.074573582137419,0,0,0,0,0,0,0.0127593962012603,0.11697796140508,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0502288117450236,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,6.93889390390723e-18,0,0.505454489825445,0,0,0,0,0,0.216127435901204,0,0,0,0,0,0.327549091167212,0,0.076048755910907,0,0,0.0173826841137877,0,0,0,0,0,0.0215353001181994,0,0,0,0,0,0,0,0,0,-0.567351579716331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.300686705191929,0,0,0,0,0,0.0724604689350727,0,0,0,0,0,0.00853626591015676,0,0,0,0,0,0.0441994807917676,0.186446478193822,0,0.0788253616536151,0,0,0,0,0.00294248937629493,0,0,0,0.180418140618874,0,0,0,0,0.111096686992425,0,0.0165711700927363,0,0
X1299.HK.EQUITY,0.0764885962097757,0,0,0,0,0,0,0,0.13519550665566,0,0,0,0.101687257522062,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0102391253189652,0,0,0,0,0.226861404909876,0,0,0,0,0,0,0,0.17602955142919,0,0,0,0,0,0,0.0714901030212835,0,0,0,0.107195408194219,0,0,0,0
X5.HK.EQUITY,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0503354577815969,0,-0.0734937465745702,0,0,-0.164024993003082,0,0,0,0,-0.285403592577885,0.609940747084456,0,0,0,0,0.780766646265988,0,0,0,0,0,0,0,0,0,0.409536376442942,0,0,0,0,-0.308603045937659,0,0,0,0,0,0,0.164148074315724
X601628.CH.EQUITY,0,0,0,0,0,0,-0.0150533055468494,0,0,0,0,0,0,0,0,0,0,0.0891069240306077,0,0,0.10619343106141,0.122402313935995,0,0,0.0579542056571552,0,0,0.199034442878915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767655231869343,0,0,0,0,0.195297153698748,0.0784616190885142,0,0
X601658.CH.Equity,0,0,0,0.0690420735831918,0.0713161714496821,0,0,0,0,0,0,0,0.254136779830968,-0.0390143056353798,0,0,0,0,0,0,0.0156481006391477,0,0,0,1.73472347597681e-18,0,0.210732738666063,0.121751216751084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361965895502017,0,0,0
