,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.56449237822254,0.0483238765864493,0.0304757525519123,0,0.0660831159928746,0,0,0,0,0,0,0.04677292616516,0,0,0,0.0179019339391679,0.0614994618283904,0,0,0,0,0,0.0680621442423315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0855347075783434,0,0,0.0574258745268191,0,0,0,0,0,0,0,0.215261535777989,0.0415579263656033,0,0,0,0,0,0,0,0.0938636830415162,0,0,0,0,0,0,0,0,0,0.120524843606442,0,0,0.297964707751152,0,0,0,0.031116826033159,0,0.0325703026662872,0,0,0,0
X601939.CH.EQUITY,0.342741619269349,0,0,0.147101374090637,0,0.186465717706307,0,0,0,0.0492189773744349,0.0956864161178146,0,0,0,0,0,0,0,0,0,0,0,0,0.00105891188889671,0,0,0,0,0,0,0,0,0,0,0,0,0.0604363398962552,0,0,0,0.0110010957855436,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.037053126633384,0,0.422142878722167,0,0,0.0526008549343765,0,-0.0830016804051188,0,0.082820628022682,0,0,0,0,0,0,0,0.256723553881738,0.0102495691883714,0,0.0451359200341509,0,0,0,0,0,0,0,0.0507076153543673,0.0355585409916283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090761517680184
X5.HK.EQUITY,0,0,0,0,0,0.439535899151331,0,0,-0.0311318426323917,0,0,-0.282555352282324,0,0.115028708170687,0,0,0.650717660780246,-0.247317664133264,-0.132571186086122,0,0,0,0,0.195648763915071,0,0.148065621605921,0,0,0,0.0394966666156798,0,0,0,0,0,0,0.222563478570729,0,0,0,0,0,0,0,0,-0.566455389645136,-0.0201530336594939,0,0,0
X601988.CH.EQUITY,0.0593064446503077,0,0.3309769876043,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0132115068314853,0,0,0,0,0,0,0,0.210063373469848,0,0,0.0804046361158273,0,0,0,0,0,0,0,0,0.0882429880142763,0,0,0,0,0,0,0,0.162028283976816,0,0,0,0,0,0.0946483399384136,0,0
X600036.CH.EQUITY,0,0.199737737578923,0,0,0,0,0,0,0.0558081700830745,0,0.073893892946381,0,0.224843878448377,0,0,0,-0.0446454320549817,0,0.0661728031996813,0,0,0,0,0,0.280619367961055,0,0.0322218480898557,0,0,0.130414160553843,0,-1.38777878078145e-17,0,-3.46944695195361e-18,-0.0293260406595485,0,0,-0.00272308222093605,0,0,0,0,0,0,0,0,0,0,-0.0369333341073426,-0.0324771867049164
X1299.HK.EQUITY,0,0,0,0,0,0,0.243492109971604,0,0,-0.15629627691279,0,0,0,0.0783818048056959,0,0,0.0336265747758077,0,-0.109798655999566,0,0,0,0,0.229121682082409,-6.93889390390723e-18,0.0697897670707387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574569044739672,0.268040139488219,0,0,0
X601628.CH.EQUITY,0,0.0635676612943507,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0.112491435879018,0,0,0.0173500736781684,0,0,0,0,0,0,0,0,0,0,0.153242030519035,0,-0.0366345582429546,0,0,0,0,0.279848365714874,0,0,0,0,-0.00728053699020393,0,0.0299338804441042,0.223559724339687,0,0,0,0,0,0,0,-0.0157664764079449
X601328.CH.EQUITY,0,0.107253804929921,0,0,0,0,0.03684844485995,0.00708471293656473,0,0,0,0,0.162005569803195,0,0,0,0,0,0,0.01143378223086,0.00898101086242799,0.042795814748055,0,0.0346128558662906,0,0,0.0524269911005201,0,0,0,0,0.100780936551771,0,0,0,0,0.0153709272432158,-0.0365270613099821,0,0.224665518593384,0.209640001412418,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.160496285425092,0,0,0.140352395955696,0.123606608241838,0,0.12529453494637,0,0,0,0.00255293762790468,0,0,0.0966552507193416,0,0,0,0,0,0.113743247374966,0,0,0,0,0,0,-0.0157870401929465,-0.020265850727449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124438674375821,0,0,0,0,-0.0458348151093331
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.393979726595832,0,0,0,0,0,0,0.192185756419127,0,0.056630707524279,0,0,0,0,0,0.381130280677049,0,0,0,0.110454756051823,-0.161056290263364,-1.73472347597681e-18,0.0143157243391237,0.549475619180284,0,0.023443983408315,0,0,0,0,0.137746204955689,0,0,0,0,0,0,0,0,0,0,0,-0.0280425637842155
X600000.CH.EQUITY,0,0,0,0,0,0,0.157333370949203,0.0269799351401283,0,0.0760784643648347,0,0,0,0,0,0,0,0,0,0,0,0.173792833849408,0,0,0.165589273376468,0,0,0,0,0,0.0188425447860578,0,0,0.0850929763858428,0,0,0,0,0,0.104970464285673,0,0,0,0.0068846892087421,0,0,0.146854985938783,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117908042273276,0.221837202414859,0,0.374448083361116,0,-0.418459888361543,0,0,0,0,0,0,0.122706787064115,0,0,0,0,0,0,0.16102972040028,0,0,0.142925798187537,0.142379063520492,0,0,0,0,0.175123583324368,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.140955690767288,0,0,0,0,0,0,0,0,0,0,0.130716491308552,-0.19720560820987,0,0,0,0,0,0,0.0786721208365834,0.0243617976357412,0.120466425893552,-0.00550725586496983,0.245351881459354,0,0,0.118153360480537,0,0,0.24059427554194,0,0,0,0,0,0,0.102662192658354,0.233533022679267,-0.0200601404597565,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835125144494179,0,0,0,0,0,0.0639650861439309,0,0,0.0583275752715226,0,0.0838335933896508,0,0,0,0.0900813734801608,0,0,0,0,0.719990174132236,0,0.104960454631882,0,0,0,0,0,0,0,0,0,0,0
