,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.171280294980603,0,0,0,0,0,0,0,0.232541752266479,0,0,0,0,0,0,0,0,0.390166743874908,0,0,0,0,0.0886537449874536,0,0,0,0,0,0,0,0,0,0,0,0.161501797509223,0,0,0.408683839373995,0,0,0,0,0,0,-0.121239303100262,0,-0.0275424660666479,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0219343663091964,0,0.171753468431318,0,0,0,0,0,0,0,0.0312584790998883,0,0.0695775308877363,0,0.0521739640992627,0,0,0,0,0.144564192337823,0,0.0612534604227967,0,0,0,0,0,0,0,0.207520427980809,0,0,0,0.147719949777408,0.0764494874417553,0,0,0,0.112082024133191,-0.0469693128730554,0,0,0,0
X601939.CH.EQUITY,0.343572788872782,0,0,0,0,0,0,0,0,0.0309804472957359,0,0,0,0,-0.0632208339995856,0,0,0.0882259234726075,0,0,0,0,0.0995591946789844,0,0,-0.0579172666065526,-0.276654398071393,0,0,0,0,0,-0.078874650663311,0,-0.0231139597121076,0,0,0,0,0.0612174734939625,0.651513032165282,0,0,0.0212938714867587,-0.106435204408137,0,0,0,0,-0.084866938991974
X601288.CH.EQUITY,0,0,0,0,-0.321429498321929,0,0,0,0.0656931786271118,0,0.743431851901425,0,0,0,0,-0.129293063165629,0,0,0,-0.156475287072507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0130617647693091,0,0,0,0,0,0,0,0,0,0,0,-0.0937639245401541
X5.HK.EQUITY,0,0,0,0,0,0.135546048807986,0.403615968495195,0,0,0,0,0,0,0,0.182252001821512,0,0,0,0,0,0,0,0.0608187889148007,0,0,0,0.0351197017495211,-0.133449821970895,0,0,0,0,0,0,0,0,0,0.0692509923395581,0,0.158508015057842,0,0,0,0,0,-0.171525754785236,0,0,0.118250941122703,0
X601988.CH.EQUITY,0,0,0,0,0.241377301843101,0,0.0211046608988747,0,0.0115872323883764,0,0.131673316068394,0,0,0,0.141094838409031,0,0,0.0190280126131145,0,0,0,0,0,0,0,0,0,0,0,0,-0.233696429242375,0,0.229021281473565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0090163244710831,0
X1299.HK.EQUITY,0,0,0,0,0.285751926198652,0,0,0,0,0,0,0,0,0,0,0,0,0.150428921775615,0,0,0.0476443696204312,0,0,0,0,0.0622595021845517,0,0.106889669456063,0,0.0939893646437893,0,0,0,0,0,0,0,0.315330615296871,0,0,0,0,0,-0.204369352638759,-0.0163790662476861,0,0,0,0,0
X600036.CH.EQUITY,0,0.0348401447207483,0,0,0,0,0,0,0,0.463278182962444,0,0,0,0,0,0.0724654166020936,0,0,0,0.255472538365558,0,0,0,0,0,0,0,-0.0209231371722324,0.124406931794279,0,0,0,0,-0.129729948124893,0,0,-0.15131175449975,0,0,-0.0180902162814699,0,0,0,0.229428504426201,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.181414858771571,0.0166011976547827,0.0831044512789919,0,0,0,0,0,0,0,0,0,0,0,0,0.212998193644576,0,0,0,0,0,0,0,0.0389195646847712,0,0,0,0,0,0,0,0,0,0.229306187400509,0.0192352925623409,0,0,0,0,0,0.0970762940012218,0,0.0930516463309144,0.112904177768903,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.067628099828094,0,0,0,0,0.758051657715552,0,0,0,0,0,0,0,0,0,0,0,0.0991155839788578,0,0,0,0.0170653647087298,0,0,0,0,0,0,0,0,0,0.0285042392079613,0,0,0,0,0,0,0,0,0,0.0091393980509369,0,-0.158234673071603,0,-0.0409959552200768,0,0
