,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.146027082545174,0,0.650527450332629,0,0,0.000411116477683953,0,0,0,0,0,0,0,0,0,0,0.110432041412744,0,0,0,0,0,0,0.0114535429955293,0,0,0,0.0695952751638597,-0.0229469418216591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.140590171101797,0,0,0,0,0,0.473352464591733,0,0,0,0,0,0,0,0,0,0,0,0.036078660030765,0,0,0,0,0,0.0882344443091586,0,0,0,0,0,0.0678141964668381,0,0,0,0,0.00403565795049772,0,-0.115650175031368
X601939.CH.EQUITY,0,0,0,0,0.216442454003115,0,0,0,0,0.11999532707677,0.144436572840033,0,0,0.0230952120010929,-0.0189835764549192,0.172616428784935,0.163522562805248,0,0,0,0,0,0,0,0,0.0348685942768298,0,0,0,0,0,0,0,0,0,0,0,0,0.120375203669615,0,0,0,0,0,0,0,0,0,0,0,0.0476186866869144
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.148510461125239,0,0,0.240565115599956,0,0,0,0,0.347095939178371,0,0,0,0.166311548687524,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00889264489612704,0,0,0,0.063763804991491,0,0,0,0,0,0,0,0.0752279432785497,0,0,0.1544048470146,0,0,0,0
X601288.CH.EQUITY,0.161213623378988,0,0.00243106406890934,0,0,0,0,-0.0483264505959243,0,0.015650579760163,0,0,0,0.0210873761091186,0,0,0.621445233510846,0,0,0,0,0,0,0,0,0,0,0,0.0239723719756478,0,0,0,0,0,0,0,0.0688720338338258,0,0,0,0,0,0,0,0,0,0.0411570282495754,0,0,-0.0494127094533316,0
X600036.CH.EQUITY,0,0.247150588042726,0,0,0,0,0,0.0488699795856213,0,0,0,0,0,0.266660668678163,0,0,0,0,0.121978212611666,0,0,0,0,0,0,0.253508835826549,0.000782197138209388,0.056494260571018,0,0.081663529533699,0,0,0,0,0,0,0,0.00910078100931154,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0817560930572424,0,0,0.245096430580584,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403282677220346,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0406410298234279,0,0,0.011090963815856,-0.0672106666859483,0,0,-0.00448278920296658,0,0,-0.0752404987469055,0,0,0,-0.0567856403922863,0,0,0,0,-0.135232733168432,0.896901086372275,0,0
X1299.HK.EQUITY,0,0,-0.0893718849026286,0,-0.100856303048896,0,0,0,0,0.313813952868334,0,0,0,0,0.0306936317591381,0,0,0,0,0,-0.0499689389454878,0,0,0,0.116019331855996,0,0.303915848820678,0.0565573656867884,0,0,0,0,0,0,0,0,0.111927251026404,0.049635477084449,0,0,0,0.0409874777664756,0.0471014972416255,0,0.15509908829673,0,0,0,0,0,-0.110956581915157
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.270492908522285,0,0,0,0,0,-0.12180292738635,0,0,0,0,0.180264609953194,0,0,0,0.0314644223111076,0,0,0.37347693659211,0.0450706554238381,-0.0784936877003511,0,0,0,-0.0894873404486974,0,0.107029934251845,0,0,0,0,0.195307816476544,0.0193720636896295,0.187419345781186,0,0,0,0,0.140667109328569,0
X388.HK.EQUITY,0,0,0,0.136821089297805,0,0,0,0.0584283564553147,0,0,0,0,0,0.0600546054692526,0,0,0,0,0,0,0.0653402710679884,0.121926784167703,0,0,0.0786328704470803,0,0,0,0,0,0.178974136919844,0,0,0,0,0,0.070246011772066,0.10218115422123,0.185215567866236,0,-0.302935295930428,0,0,0,0.0342674817275093,0,0.25493147481294,0,0,0,0
