,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.0567135399466597,0,0.138731705240262,0.176387023439009,0,0.351766672266309,0,0,0,0,0.000602535196047094,0.131824891184075,0,0,0,0,0,0,0,0,0,0.0118922040240411,0,0,0,0,0.104023810205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.209359393412174,0,0,0,0,0,0,0,0.217046705700316,0,0,0,-3.46944695195361e-18,0,0.0746853673426145,0.14422512551405,0,0,0,0.213000398491982,0,0,0,0,0,0,0,0,0,0.0778555590281011,-0.0608366633337582,0,0,0,0,0,0.0682630628084832,0,0,0,0,0,0,0,0,0,0,0.0720878018587572,0,0,0
X601939.CH.EQUITY,0.263702459609451,0,0,0,0,0,0,0,0,0,0,0,0.425696588994206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191835184860138,0,0.106014213733703,0,0.0065542787436773,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.342771714293497,0,0.0423186320602759,0,0,0.467259763066666,0,0,0,0,0,0,0,0,0.035953688811094,0,0,0,0,-0.010951078049254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112838964756081,0,0
X5.HK.EQUITY,0,0,0,-0.0469184016970834,0,0,0,0.264335498455625,0,0,0,0,0,0.328542454329743,0,0,0,0,0,0,0,0,0.62788245368536,0,0,0,0.0910947667534692,0,0,0,-3.46944695195361e-18,0,0,0,0.212093318319279,0,0,0,0,0,0,-0.360936190754968,0,0,0,0,0,0,-0.0666131124384759,0,-0.0626629165479882
X601988.CH.EQUITY,0.136952150003567,0,0,0.0492130228968922,0,0,0,0,0.200918545579861,0,0,0,0.14375842350704,0,0,0,0,0,0.0209800728708885,0,0.168431211430989,0,0,0,0.0276916350130224,0,0,0,0,0.0495424992047826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186379042745928,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.196679038862066,0,0,0.220237727020861,0,0,0,0,0.1779478669897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149711685723843,0,0.00384347375884828,0.158236013040136,0,0,0.105481527187914,0,0,0,0,0,-3.46944695195361e-18,0.0489929089659992,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.14825134881503,0,0,0,0,0,0,0,0.359134805470241,0.0249192778887897,0,0,-1.73472347597681e-18,0,0.182316567336603,0.271541493222598,0,0,0,0,0,0,0.266985686892802,0,0,0,0,0,0,0,0.0124242946157661,0,0,0,0,0,0,0,0,0,0,0,0.0745768503170032,0,0
X601628.CH.EQUITY,0.325237567498526,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563778102021339,0.0260362554928776,0,0,0,0.118371188164019,0,0,0,0.0876579155747653,0,0.230500611131048,0,0,0,0,0.150182899307482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214810292688994,0,-0.122346495867631,0.119630503864551,0,0,0,0,0,-0.622142495550639,0.655400858912774,0,0.103832060746081,0,0,0,0.50522378505837,0,-0.430602042082734,0,-0.369173672858206
X601166.CH.EQUITY,0,0,0.129287489707745,0,0,0,0.324024857144513,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,-0.0298556942850183,0.0883330764609426,0,0,0,0.0419311657008668,0,0,0,0,0.42951900107571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645646680728088,0.0708076731931489,0,-0.156577389840371,0,0.138838384928466
X601328.CH.EQUITY,0,0,0.092196249278047,0,0,0,0,0,0,0,0,0,0.5205440148924,0,0,0,0,0,0,0,0,0,0.00194234797875499,0.218632432258163,0,0,0,0,0.0250398055300664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116832290973835,0,0,0,0
