,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.113510962457504,0,0.0760907560785024,0,0,0,-0.0760949313946356,0,0,0,0.46065149182595,0,0,0,-0.0986494939243009,0,0,0,0,0,0,0,0,0,0,0,0,0.0859865128115412,0,0,0,0,0,0.0162216938326179,0,0.0902366484014541,0,0,0,0,0,0.21633545678091,0,0,0,0,0,0,0,-0.0273648378105323
X601318.CH.EQUITY,0,0,0,-0.0577251556120932,0,0.127409829464888,0,0,0.122796362508386,0,0.100651408183764,1.38777878078145e-17,0,-0.101425987008296,0.111035935372724,0,0,0,0,0,0,-0.0703556059820387,0,0,0,0,0,0,0,0,0,0,0,0,0.163229972852378,0,0,0,0,-0.222106037339689,0,0.315845447398587,0.175011610483557,0.1716482386224,0,0,0,0,0,0.228623080872824,0
X601939.CH.EQUITY,0.337111630934877,0,0,0.288733274644916,0,0.0969893936694279,0,-0.0381357602056111,0,0,0,0,0,0,0.14082127952557,0.0375740372073377,0,0,0,0,0,0,0,0.0696530229937935,0,-0.0741680721517223,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0981991952345146,0,0,0.320402311146898,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.442996143024737,0,0.226676260951985,0,0.0844707065776379,0.110823939606093,0,0,0,0,0,0,0,0,0,-0.0392933122218351,0.00430836677833365,0,0,0,0,0,0,0,0,0,0,0.0123868287755112,0,0,0,0,0,0,-0.067962863065745,0,0,0,0,0.182393946794433,0,0,0,0,0,0,0,0,0.107569785836284,0,0.0823944349186878
X5.HK.EQUITY,0,0,0,0.250747725725929,0,0.109640515241403,0,-0.334992304890468,0,0,0,0,0.054922814342657,0,0,0,3.46944695195361e-18,0,0,0,0.471331373672753,0,0,0,0,0.399192143192399,0,0,0,0,0,0,0,0.0353771905348246,0,0,0,0,0,0,0,0,0,0,0,0,0.203953111237658,0,-0.10665500347734,0,0
X601988.CH.EQUITY,0.164525907485571,0,0.258519921918184,0.0372835155816083,0,0,0,0,0.111859622662059,0,0.125784541906951,0,0,-0.222821404502814,0,0,0,0,0,0,0,0,0.0482827412109319,0.197376574750775,0,0,0,0.0316179381307537,0,0,-0.0513162234571976,0,0,0,0,0,0.0325885459901165,0,0,0,0,0,0,0.114890032050455,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.175987721538309,0,-0.0157207557228533,0.0283808940528931,0,0.212192234187798,0,0.301073700106669,0,0,0,0,0,0.134737581132632,0,0,0,0,0,0,0,0,0,0,0.0755671130882229,0,0,0.0709743322732687,0,0,0,0.140182704350788,0,0.0302341661550425,0,0,0,0,0,0,0,0,0,0.0153411509170612
X1299.HK.EQUITY,0,0,0,0,0,0,0.0276533742964334,0,0,0,0.20147386257038,0,0,0,-0.155085311989757,0,0,0,0,0.292956197039322,0.289720256472363,-0.0622555923500809,0.00908471476704713,0,0,0,0,0.123797368675141,0,0,0.0860125297113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830999742855845,0,0,0,0
X601628.CH.EQUITY,0.155958729409981,0.358230965933825,0,0,0.0990704964275088,0,0,0,0,0.0262286416005973,0,0,0,0,0,-0.00155694521817128,0,0.112473545555265,0,0,0,0,0,0,0,0,0,0,0,0,-0.105154198259223,0,0,0,0,0,-0.0403461700633621,0,0,0,0,0,0,0,0,-0.162410307018643,0.0515680160648959,0,0,0,0.186758984440008
X601658.CH.Equity,0,0,0,0,0,0,-0.0610082148199831,0,0.101326431907671,0,0,0,0,0,0,-0.173431589564281,0,0.06312154037732,0,0,0,0,0,0,0,0,0,0,0,0,0.0885128787737128,-0.0624284515698367,0,0,0,0,0,0.0520601761899572,0,0,0,0,0,0,0,0,0,0,0,0,0
