,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,1.73472347597681e-18,0.22284050759514,0,0,0,0,0.372392561872434,0,0,0,0,0,0.0285627646480391,0,0,0,0,0,0,0,0,0,0,0,0.254578664197816,0,0,0,0.0173541958258191,0.0257124796552068,0,0,0.0729563320450063,0,0.0608089149848189,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898774920515099,0,0
X601318.CH.EQUITY,0,0,0.220144395127913,0,0,0,0,0,0.144413521922494,0,0,0,0,0.129694368653869,0.092946276084792,0,0,0,0,0.161250468814838,0,0.0826463606206941,0,0,0,0,0,0.0253364042773962,0,0,0,0,0,0,0,0,0,0,0.0526133083113797,0,0.0470378512178582,0,0,0,-0.0574259914750045,0,0,0,0,0,-0.188780391447462
X601939.CH.EQUITY,0.334759400236484,0.0400461526642652,0,0,0,0,0,0.262047243635169,0.273142793324942,0,0,0,0,0,0,0.208547220032486,0.00364935525516305,0,-0.00411847340996777,0,0,0,0,0,0,0,0.141248360091256,0.22954653721473,0,-0.0422505737591668,0,0,0,0.0791598629079282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.171179923153778,0.0478040966342621,0,0.0606202758225268,-0.13165306823686,0,-0.109182949013736,0.164308809114631,0,0,0.198133108898768,0,0,0,0.159239985599759,0,0,0,0.00383357342643233,0.0366611824389034,0,0.355343186305135,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101129977798498,0,0,0,0,0,0,0,0,0,-0.0417153711590944
X601288.CH.EQUITY,0,0,0.102018303836898,0,0,0,2.16840434497101e-19,0.459685149844645,0,-0.0600400672464792,0,0.0706373594111786,0,0,0,0,0,0,0,0,0,0,0.143211438365221,0,0,0.0608174717762159,0,0.125252575556366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229273415791744,0,0,0.0124890865419662,0
X1299.HK.EQUITY,0,0,-0.0584831252871901,0,0,0,0,-0.00180465040251072,0,0.160258783998372,0,-0.0945037460049459,-0.0755914011261572,0,0,0,0,0,0,0,0,0,0.161122599111625,0,0,0,0,0,0,0,0,0,0,0.123714997505657,0,0.0531832101859429,0,0,0.227609997326732,0,0,0,0.251395063839974,0,0,0,0,0.0842863172684269,0.183655085268355,0,0
X601628.CH.EQUITY,0.00935475947047105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838662287411508,0,0,0.147516328070096,0,-0.0136215836010567,0,0,-0.153848378901115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469156850538674,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.525066165971569,0,0,0,-0.0080050231631226,0,0,-5.42101086242752e-20,0,0,0,0,0.286900986798359,0.135136356467645,0,0.0435181633737853,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418264965499533,0,0,0,0,0,0,0,0,0,0,-0.0982091145221894,0.00138878650683025,0,0,0,0,0
X5.HK.EQUITY,0,0.00665090798242991,0.0636090722177868,0,0,0,0,0,0,-0.0888293605756995,0.150859672382535,0,0,0,0,0,0,0,0,0,0,0,0.188854487504631,0,0.081812434787865,0,0,0,0,0,0,0,0,0.176043288404217,0,0.0456218621991735,0,0,0,0,0.306477644790442,0,0.216632510896124,0,0,0,0.0710490255751389,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.319651945315205,0,0.256406133102604,0,0,-0.0380540709410371,0,0,8.67361737988404e-19,0,-0.010726461924645,0,0,0,0.167706976562952,0.26355178904218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059820635041726,0,0,0,0,0,0.167800192886422,0,0,0,-1.73472347597681e-18,0,0,0,0.112757048035563,0.0372337422183381,0,0
X601166.CH.EQUITY,0,0,0,0.00590837377225439,0,0,0,0,0,-0.102414329934669,0,0,0.431003792597243,0,0,0,0,0,-0.0638754583476408,0,-0.0736326880111207,0,-0.0521096936343171,0,0,0,0,0.290963348289734,0,0,-0.0242095347540201,0.107966292525226,0,0.0835732988136554,0,0,0,0.0737751481946522,0,0,-0.0632175321554694,0,0,0,0,0,0.0537498642794394,0,0,0,0
X601658.CH.Equity,0,0,0,-0.240178716339252,0.0254695852081022,-0.0713884925523137,0.0708421957596336,0.41509308475789,0,0,0.368830187258018,0,0,0,0,0,0.255014658917862,0,0.189532110940935,0,0,0,0,0,0,0,0,0.0468092010622566,0,0,-0.380217371925215,0,0,0,0,0.201564680381398,0,-0.0523525040442725,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.326718734719686,0,0,0.0690994343309686,0,0,0.0180763575575655,0.372868632364781,0.0516210881171074,0,0.158969879094037,0,0,0,0,0.0322512757912657,0,0,0,0,0.121803379410692,0,0,0,0,-0.0601965089718989,-1.73472347597681e-18,-0.0244744280895915,0,0,-0.222508329074847,0,-0.127032141341888,0,0,0,-0.0698011014852249,0,0,0,0,0,0,0,0,0,0,-0.0812956801102466
X601601.CH.EQUITY,0,0.672028246899935,0,0,0,0,0.0101546791403742,0,0,0,0,0,0.0250294686569287,0,0,0,0,0,0.120824885916828,0,0,0,0,0.0720044004442576,0,0,0,0,-0.0780982294451895,0.124038340847578,0,0,0,0,0,0,0,0,0,-0.0643832861365549,0.047900502702051,0.0586224199740018,0,0,0.0372119480876799,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.00785525793993552,0,0,0,0,0,0,0,0,0,0,0,0.0305060994822808,0,-0.00678201617473356,0,0.142995727107641,0,0,0,0,0,0,0,0,0,0,0,0,0.119954625020094,0,0.269478785652637,0,0,0,0,0.0497026893593733,0,0,0,0,0,0.386038969123179,0.0188145608835185,0,0,0.0496075079274153,0,0.0898031541437003,0
X000002.CH.EQUITY,0,0,0,0.30123096929471,0,0,-0.0210847236471921,0,0,0,0,0.0217170951759868,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762750205140237,0.0713487724225416,-0.171769054048247,0,0.141079726183237,0,-0.129667416416129,0.626901132039233,0,0.172740746418812,0,0,0,0,0,0,0,-0.0428280215568618,0,0.131295824420408,0,0,0.0181383924122706,0,0,0,0
X601328.CH.EQUITY,0,0,0.0565047461219251,0,0,0,0,0.0602951131593105,0,0,0,0.197114549957336,0,0,0,0,0,0,0,0.276427035534547,0,0,0,0,0,0.0527854713388751,0.123079820870539,0,0,0,0.0250796213333071,0,0,0,0.0806833336810976,0.125159274070752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0013195701514307,0,0,0,0,0,0,0,0,0,0,0,0.511721607855495,0,0,0,0,0,0,0,-0.167610034275115,0,-0.0740393950365322,0.101521011183102,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0685064112604718,0,0,0,0,0.0957156822000964,0.00383680151028434,0,0,0,-0.0865748430268799,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0788574811310737,0,0,0.0637116353497035,0,0,0,0,0.339838723607954,0,0,0,0.0855242916587258,-0.0482970072015946,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.112625787865728,0,0,0,0,0,0,-0.053439340553143,0,0.173235766052451,0,0.210080044305456,4.33680868994202e-19,4.33680868994202e-19,0,0,0
X600000.CH.EQUITY,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.016459497379229,0,0,0,0.404120822047126,0,0.00517507447966652,0,0,0,0.0735536838360672,0,0,0,0.156969568872252,0,0,0,0,0.0491160621776092,0,0,-8.67361737988404e-19,0,0,0,0,0.11149671991768,0,0.075908765287582,0,0,0,0.0329724901374126,0,0,0,0,-0.0202663482280692
X16.HK.EQUITY,0,0,0,0,0,0.0767053903092359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059932940152263,0,0.0421840516639142,-0.0576156059583065,0,0.0438537071660321,0,0,0.0678790159778619,0,0,0,0,0,0,0,0.250189852200444,0.532996306106827,0,0,0,0,-0.0812507938172905,-0.503662361899062,0.0444051429875574,0.00386272465635177,0
X601319.CH.EQUITY,0,0.0574000547350678,0.155649755791207,0,0,0,0,0,0,0,0,0,0,0,0.200595286694175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717259748797271,0,0,0.0475762358417368,0,0,0.100286876491359,-0.0517148409821801,0,0,0,0.0731332211993596,0,0,0.00270211037959687,0,0,0,-4.33680868994202e-19,0
X11.HK.EQUITY,0,0,-0.111855530355386,-0.04236633743504,0,0.0639282467101413,0.060361357754956,0,0.570655945905323,0,0,0,0,0,0,0,0,0,0,0,0.014919922930473,0,0,0,0.0801601633613105,0,0,0,0,0,-0.013690677375219,0,0,0.130989529311381,0,0.202995328759675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.0262643872161039,0,0,0,0,-0.0514947012006486,0,0.0121962075369756,0,0.330035584535439,0,0,0,0,0,0,0,0,0,0,0,0,0.0423755733141403,0,0,0,0,0.172255547444751,0,0,0.0427761766948656,0,0,0,0.251777798540576,-0.0134032542889659,0,0,0,0,0,0.0211376006402609,0,0,0,0,0,0.0482312315677074
X2388.HK.EQUITY,0,0,0,0.0252144338991264,0,0,0,0,0.17086911808109,0,0,0,0,0,0,0,0,-0.18898311686941,0,0,0.169534612262469,0,0.47790116267793,0,0,0,0.101493094444116,0,0,0.0235372951172563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277450771987515,-0.0356869427028068,0,0,0.0362077918230057,0
X601998.CH.EQUITY,0.0521736369269249,0,-0.00242850775574389,0,0.134109101468042,0.188786087079243,0,0.223351788923574,0,0,-0.127494177080161,0,0,0,0,0.211656249174779,0,0.135321620983521,0,0.102738516494299,0,0,0,0,0,0,0,0.27533882305582,0,0,0,0,0,0,0,0,0,0,0,0,-0.13517791822842,0.0910680525619194,0,0,0,0,0.0848243953666124,0,0,-0.127611955877914,0
X600016.CH.EQUITY,0,0.110478265899475,0.116874556956011,0.0892649035772844,0,0,0,0,0,0,0,-0.141835570442215,0,0,0,0,0.211208274749664,0,0,0,0,0,0,0,0.102690031746648,0,0,0,0,0,0,0,0.606444216801534,0,0,0,0,0,0,0,0,0,0,-0.0328771573655257,0,0,-0.0322525560354471,0,0,0,-0.149637371848314
X601818.CH.EQUITY,0,0.050076945351034,0,0,0,0,0,0,0,0,0,0.0967809128087528,0,0.100121504452716,0,1.35525271560688e-20,0,0,0,0,0,0,0,0.433998138640969,0,0.156230256469171,0,0,0.0364825639307048,0,0,0,0,0,0,0,0,0,0.0405970605151056,0,0,0,0,0,0,0,0,0,0.114609185172578,0,0
X2007.HK.EQUITY,0,0,0,0,0,-0.00564451919202092,0,0,0,-0.051189971149303,0.00198770003556679,0.0399076232375191,0,0,0,0.219915487766311,0,0,-0.0463284042033543,0,-0.040684404574246,0,0,0,-0.0415169522501647,0,0,0,0,0.149281397538881,0,0.0806831884630933,0,0.180109798249415,0,0,-0.0847245629981567,0,0,0,0,0,0,0,0,0,0.0866963426748408,0,0,0,-0.0939197276599534
X1109.HK.EQUITY,0,-0.169125587817403,0,0.104427294722437,0,0,0,0,0,0,0,0,0.185278071313648,0,0,0,0,0,0,0,0.0505780128964433,0,0,0.0610752508353613,0.0688559836164995,0,0,0,0,0,0,0,0,0.276443924243574,0,0.0400808810239246,-0.108116632732763,0,0,0,0,0.0821285973592881,0,0,0,0,0,0,0.00873630763618988,0.133432944050298,0
X600999.CH.EQUITY,0,0,0,0.0830287136053886,0,0.148179057026458,0,0.146671054424197,0,0,0,-0.137693675147151,0,0,0,-0.0450382630118693,0,0.0639888227456767,0,0,0.00798222032193013,0,0,0,0,0,0,0,0,0,0,0,0.323146039859049,0,0,0.115853975780831,0,0,0,0.126076719050501,0,0,0,0,0.113483984135098,0,0,0,0,0.0255787497235366,0.0352547204442009
X600048.CH.EQUITY,0,0,0,0,0,-0.0369842857234747,0,0,0,0,0,0.189070388899137,0,0,0,0.411713378596738,0,-0.0507153261834215,0,0.231764754328286,0,0.177714744391807,0,0,0,0,0,-0.151810339797289,0,0,0,0,0,0,0,0,0,0.206318995186371,0,0,0,0,0,0,-0.0238155666250064,0,0,0,0,0.171371724658853,-0.0050079494117222
X601688.CH.EQUITY,0,0,0,-0.0116461538596073,0,-0.0440018659708385,0.0683271517156202,0,0,0,0,-0.146471793063489,0,0,0.272528174843795,0,0,0,0,0,0.0151689710520913,0,0,0,0,0,0.333078566546285,0,0,0,0,0,0,0,0.496102064080811,0,0,0.0506055048764249,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0.296496482832594,0,0.0980997514884271,0,0,0,0,0,0,-0.0700504144328899,0,0,0,0,-0.294798482604258,0,0,-0.206315940367189,0,0,0,0,0,0,0,0,-0.0869622377684249,0,0.430419792470275,0.289021572144259,0,0,0,0,0,-0.16027292200786,0,0,-0.0229603561884308,0,0,0,-0.0886279991663775,0,0,0,0,0,-0.0193555973121523,0,0
