,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0539832078470404,0.0403309967019489,0.31540744504926,0.0615943346830815,0.0594487729648185,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.30509467670782,0,0,0,-0.0764436726994899,0,0,0,0,0,0,0,0,0,0.0227656493237923,0,0,0,0,0,0,0,0,0,0.0630314556053021,0,0.0536778898538762,0,0,0,0,0.0233204281938837,0.164784468200846,0.0828479336950491
X601318.CH.EQUITY,0,0,0,0.27305426106839,0,0,0,0,0.188304480725706,0,0,0.0132192606731736,0,0,0,0,0,0.0676667135318813,0,0,0.0666994446171301,0,0,0,0,0,0,0,0,0.0139551141201444,0.0634088409816644,0,0,0,0.00696636260940217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113124933548076
X601939.CH.EQUITY,0,0,0,0,0.153137543123623,0,0,0,0,0,0,0.122250508760447,0,0.0658434915275749,0,0,0,0,0.0211848943354192,0.000592482379543146,0,0,-0.03709214396382,-0.0870292194346284,0.572892183593692,0,0.175903178905163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050812040627153
X600036.CH.EQUITY,-3.46944695195361e-18,0.193897289350439,0,0,0,0,0.103301310147938,0.109680526414299,0,0,0,0,0.174469017176779,0.0708835080722766,0,0,0,0,0,0,0,0,0,0,0,0.255928783174878,0,0.060855097851275,0,0.0146661924433357,0,0,0,0,0,0,0,0,0,0.0344061462111606,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.225219303651416,0,0.0727419305670968,0,0,0.0219996251389246,0,0.184928670603949,0,0,0,0.160651681130121,0,-0.0126458192213748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1193019744726,0,0,0,0,0,0,0,0,0,0,0,0,0.0276157947524072,0,0,0.205592998383636,0,0,0,0,0,0
X601628.CH.EQUITY,0.168926315797974,0,0,-0.0750855342849791,0,0,0,0,0,0.0610620061579849,0,0,0,-0.0881829471121041,0,0,-0.0130675473221282,0,0.0442502577201956,-0.091228401260763,0,0,0,0.138808432579471,0,-0.0326355293389541,0,0,0,0,0,0,0,0,0,0.676804958086756,0,0,0,0,0,0,0,0,0,0,0,0.14401055949673,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.145263901779707,0,0,0,0,0,0,0,0,0,0,0,0,0.103741681452945,0,0,0,0,0,-0.26778158340545,0,0,0.00125868762699859,0,0,0,0,0,0,0.0780169832157146,0.301275382585911,0,0.160627633386746,0.0689720384667336,0.106959810841485,0,0.0521523310803066,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0288857830228477,0.0977584713725259,0.314556861368801,0,0,0,0,0,0,0,0.106548427017378,0,0,0,0,0.232647730901171,0,0.0196054592867584,0,0,0.196113900067673,0,0,0.217384306366455,0,-0.024447970828662,0,-0.0931126707957929,0.255075058326958,0,-0.0899876657693537,0,0,0,0,0,0,0,0,0,0,0,0.0341079462466652,0,0,0,0.0921151493736166,0,0.040235009697207
X5.HK.EQUITY,0,0,0,0,0,0.0158857609496172,0,0.0406617794645008,0,0.0184247177722625,0,0,0,0,0,0,0,0,0,0,0.20388300266275,0.107846321816478,0.157803138139316,0,0,0,-3.46944695195361e-18,0,0,0.0311255946899933,0,0,0,0,0.00375533637133714,0,0,0,0.245034099516287,0,-0.0700385764512807,0,0,0.189359071845169,0,0,0,0.0594065470533015,0,0,0
X388.HK.EQUITY,0,0,-0.0970885748444952,-0.0433288142890459,0,-0.156413569872894,0.172114583529291,0,0,0,0,0,0,0,0,-0.00880429643855796,0,0,0,0,0,0,0.0730651025006158,0.49837735961977,0,0,0,0,0,0,0,0,0.122124428756059,0,0,0,0,0,0,-0.000595301686570374,0.136036154815486,0,0,0,0,0.0723967879952807,0,0,0,0,-0.0283250935553155
