,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00293252840238611,0,0.260280692193882,0,0,0,0,0,-0.159163023564413,0,0,0,0,0,0,0,0,0,0,0.465897686630917,0,0.467009930048801,0,0,0.156780151877265,0,0,0,0,0,-0.146159757350756,0,0,-0.247782624516921,0,0,-0.906961308809743,0,0,0,0.0434051058563689,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.217540277177881,0,0,0,0,0,0,0,0.163436448772985,0,0,0.300643987423851,0,0,-0.00659932976373027,0,0,0,0,0,0,0,0,-0.0990814078433681,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577713677172295,0,0,0,0,0,0,0,0.309015256494065,0.00582104755545679,0,-0.0535541607245352
X601318.CH.EQUITY,0,0,0,0,0,0.388965203878977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15699737005648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330372910342054,0,0,0.0180019770683655,0,0,0,0.0323738395451904,0,0
X601288.CH.EQUITY,0,0.35388647358339,0,0,0.276095064792603,0,0.0715513189913156,0,0,0,1.73472347597681e-18,0.186038054418939,0,0,0.036133786327425,-0.0405769319289184,0,0,0,0,0,0,0.159468507893923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457281858372524,0,0,-0.0959827297694586,0,0,0,0.0200567763240054
X601988.CH.EQUITY,0,0,0,0.333015334450661,0,0,0,0,0,0.20327364059791,0,0,0,0,0,0,0.253252686568823,0,0.162466691073406,0,0,0,0.0419666695351608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550217873025394,0,0,0,0.072396139987143,0,0,0,0,0,0,-0.265324100439956
X600036.CH.EQUITY,0,0.0716641270626201,0,0,0,0,0.0810657162890208,0.0388931268697035,0,0,0,0,0.105512634388448,0,-3.46944695195361e-18,0,0,0,0,0.00105308762535772,0.141824167586913,0,0,0,0,0.0161314127980094,0,0,0,0,0,0,0,0.425201069038317,0,0,0.00594107617992902,0,0,0,0,0,0,0,0.0915865302964206,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.015633935472788,0,0,0,0.00971604793756826,0,0,0,0,0,0.15010245924459,0,0,0,0.141208722270128,0,0,0,0.297549787431418,0,-1.38777878078145e-17,0,-0.0764796151699866,0,0,0,0.0654755333026884,0,0,0.0191894955677516,0,0,0,0,0,0.110304566717192,0.0418085431707833,0,0,0,0,0,0,0.278455619335037,0,0.0240663917264765,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.364528753965562,0,0,0,0,-0.142721001444227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101556553475616,0,0.059059032283951,0.234877479324923,0,0.112839576855111,0,0,-0.0674468252781352,0,0.117548788369246,0,0,0,0.0503498565915106,0,-0.0137554787938235
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032310136836919,0,0,0.00809426199802547,0,0,0.0355073544397013,0.871628482395795,-0.620137937785785,0,0,0.644173959303811,0.120856639677858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122318602716913,0
X601658.CH.Equity,0,0,0,0.0554807431228552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268285811012219,0.191350973675673,-0.193213467562027,1.73472347597681e-18,-0.0736666771803584,0.0294785456886547,0,0,0,-0.170507502885937,0,0,0,0,0,0,0,0,0,0,0,0,0.0136513634049965,0.534633159563628,0,0,0,0,0,-0.048240265385137,0,0,0,0
