,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0478282692047496,0,0,0,0,0,0,0,0,0,0,0,0,0.535898660963578,0.671366006417804,-0.112728322996248,0,0.0136981201885204,0,0,0,-0.194512591455673,0,0,0.237870477051905,-0.307960690733191,0,0,0,-0.0079712751426055,0,-0.060396402289339,0,0,0,0,0,0,0,0,0,-0.00841673455919837
X601318.CH.EQUITY,0,0,0,0,0,0,0.190993120896073,0,0,0,0,0,0,0.106658541216424,0,0,0,0,0,0.1873730207813,0,0,0,0,0,0,0,0,0.119663058717905,0.0304057948268972,0,0,0,0,0,0,0,0.203503297338485,0,0,0,0,0,0,0,0,0,0,0,0.00670486084067496,0
X601939.CH.EQUITY,0,0,0,0.828658225419248,0.0253461124567703,0,0.0106950447120869,0,0,0,0,0.00168572703285731,0,0,0,0,0,0,0.0627367313643314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460392515791593,0,0,0,0.00510669647219388,0.00314088132304244,0,0,0,0,0.0683255513411212,0,0,0,0,0.0199326244496817,0,0
X601288.CH.EQUITY,0,0,0.851717545498451,0,0,-0.0957759610991098,0,0,0,0,0,0,0,0,0.0233385058538985,0.0182534988510768,0.0739233766956678,0.139145627221902,0,0,0,0,0,0,0,0,-0.0597732364790506,0.0252968530971101,0,0,0.021036195362483,0,0,0,0,0,0.0148906915258345,0,0,0,-0.177803199807984,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0334494436206471,0,-0.00803835332392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258184627835352,0,0,0,0,0,0,0,-0.0745031169011357,0,0,-0.0857355427269103,0,0,0,0.0687193745804085,0,0.0332699257739111,0,-0.117545521126579,1.03319534851703,0
X601628.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.104847580265148,0.788126979065163,0,0.0449818765322154,0,0,0,0,0,0,0,0.108536420151817,-0.0397032452610515,0,0,0,0,0,0,0,0,0,0,0,-0.161272028278445,0,0.0503632390227854,0.11776217915898,0,0,0,0,0,0.0963942342981657,0,0.0418723032842318,0,0,0.151153839033482,0,0
X600036.CH.EQUITY,0,0.0473808890617347,0.38293456859752,0,0,0,0,0,0.00961577696726281,-0.00576512244419551,0,0,0,0,0,0.135805591060165,0,0,0,0,0,0,0,0,0,0,0,0.202803500271836,0,0,0,0,0,0.166923728745297,0,0,0,0.00231051270219913,0,0,0,0,0,0,0.032345640594433,0,0,0,0,0,0.0478707863762929
X1299.HK.EQUITY,0,0.0467153327430639,0,0,0,0.19006017999927,0,0,0,0.216442263709829,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169337353488939,0,0,0,0.204916927610102,0.271514837916518,0.0535707328954045,0.148689406410603,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.211781719981347,0.0781720490282351,0,-0.117273947627391,0.0857409847021763,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0638933671419844,0,0,0,0.176071316899584,0,-0.0647841978368189,0,0,0,0.173669446979927,0,0,0.143947863459377,0,0.218314470688923,0,0,0,0,0,0,0,0,0.0527721786883704,0,0,0,0,0,0.129397891444065,-0.102780410739401,0.0838480179092667,0,0,0,0,0,0.239953831277128
X388.HK.EQUITY,0,0,0,0,0,0.205526715089487,0,0,0,0,0,0,0,0,0,0,0,0,-0.183281390697504,0,0,0,0,0,0.157121410504926,0,0.458820788189692,0,0,0,0,0,0,0,-0.0754131407576176,0,0,0,0,0,0,0,-0.25920492484798,0.0582570539026528,0,0.146094925175229,0,0,0,0,0
