,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.103399103011643,0,0.178319329179347,0,0,0,0,0,0,0,0.127210805989864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1688022894927,0,0,0,0.149222618953326,0,0,0,0,0,0,0,0,0.16264537654661,0,0.130818335718451,0
X601318.CH.EQUITY,0,0,0,0,0,0.0574828788916382,0,0,0.191327479382544,0,0,0,0.184818890044675,-0.0100520829942835,0,0.257769146651067,0,0,0,0,0,0,0,-0.0426930017408221,0,0,0,0,0,0,-0.161008173906457,0,0,0,0.286356564587258,0,0,0,0.0380840219590011,0.199015093869959,-0.232197103889282,0,0.142110405115531,0,0.131374370599507,0,0,0,0,-0.0435649861119693,0
X601939.CH.EQUITY,0.521080797514249,0,0,0,0.00555215014128515,0,0,-0.0369493322311104,0,0,0,0.130889474577256,0,0,0.109140235474811,-0.0436718863876494,0,0,0,0,0,0,0,0.037757334171328,0,0.217157132269765,-0.127942706762329,0,0,0,0,0,0,0,0,0,0,0.101671837636755,0,0,0.305831312952852,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0
X601288.CH.EQUITY,0.311671815476437,0,0.121144223693857,0,0,0.340004139291498,0,0,0,0,0,0,0,0,0,0,0.0892619746543709,0,0,-0.0482087293248078,0.0202422711379283,0,0,0,0,-0.0752169639829053,0,0,0,0,0,0,0,0,-0.0497196978290792,0,0,0,0,0,0.218818511732958,0,0,0,0,0,0,0.0791932577526181,0,0,-0.0416437644873641
X5.HK.EQUITY,0.0515911042836141,0,0.0476310332481776,0.190851450518223,0,0,0,-0.0631311134589577,0,0,0,0,0.14967867393051,0,0,0,0,0,0,0,0,0.48669782348858,0,0,0,0,0,0,0,0,0.221287316243432,0,0,0,0,0,0,0,0,0,0.0551662057955294,0,0,0,0,0,0,0,-0.181057779938484,0,0
X601988.CH.EQUITY,0.255424510738267,0.0835288886521629,0.0899186610145024,0,0,0,0,0,0.192996016090949,0,0,0.273092856262898,0,-0.114167567572378,0,0,0,0,0,0,0,0.0118172761042926,0,0,0,0.0506496312903387,0,0,0,0,0,0,0,0.192707637283582,0,0,0,0,0,0,-0.0401506593425339,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,-0.0508832274427755,0,0.230224456389208,0,-0.0443350743762444,0.0217275579796693,0,0.295516199324989,0,0.21864984597502,0,0,0,0,0,0,0,0,-0.0114952802873662,0.100984504039321,0,0,0,0,0.0292417503820082,0,0.0260230591855852,0.0516355554250491,0,0.137624342749087,0,0,0.0254802572807873,0,0,0,0.0322361165546119,0,0,0,0,0,0,0,0,0.0418463141404352
X1299.HK.EQUITY,0,0,0,0,0,0,0.0996703997929625,0,0,0,0.115781953434023,0,0,-0.106876938041123,0,0.0183054011636394,0.244243430271501,0,0,0,0,0.0392055544784073,0,0,0.062384096552009,0.0505851857260952,0.0796583193566678,0,0,0,0,0,0.0250854707977263,0.220518583735539,0,0.0239976355833488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.113868783252158,0.349068895072806,0,0,0,0,0,0,0,0.0466282629366409,0,-0.0484231360144977,0,0,-0.0822382158165567,0,0,0,0,0,0.0263652715365925,-0.0120087504470121,0,0,0,0,0.1707373208355,0,0,0.0141181097632477,0,0,0,0,0,0,0,0,-0.052487386449175,0,-0.0371987739586017,0,0,0,0,0,0,0.202231852889276,0,0,0.202199121422581
X601658.CH.Equity,0,0,0,0,0,0,-0.105370206609091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293654581864653,0,0,0,0.175695014688644,0,0,0,0,0,0,0,0,0.592407697666682,0,0,0,-0.492401402431735,0.345896748285511,0,0,0,0,0.0510841026823785,0,-0.127979957801358,0,-0.276134744409593,-0.326765333574494
