,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.244659477028894,0,0.133295786142183,0,0.0386394371578287,0,0,0.250959080748125,0.0713474815665222,0,0.107795304593282,-6.93889390390723e-18,0,0,0,0,0,0,0.0599956357117729,0,0,-0.0879420928844518,0,0,0,0,0,0,0,0,0,0,0,0,0.0590935319955554,0,0,0,0,0,0,0,0,0,0.0520282883202177,0.0131645880068496,0,0,0,0
X601939.CH.EQUITY,0.483664764256893,0,0,0,0,0,-0.0479798931777128,0,0,0.0165468318593938,0.192344125390067,0,0.229743772138084,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149511628334613,0
X601318.CH.EQUITY,0,0,0,0,0.0805869534163651,0,0,0,0,0,0,0.211831663525676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.113484704146676,0,0,0.156845004583899,0,0.147433256622641,0.14110223321146,0,0,0,0
X601288.CH.EQUITY,0.346477330410149,0.0459134754958548,0,0,0.402136888558264,0,0,-0.031529075510117,0,0,0.0627201524140065,0,0,0,0,0.114488433527088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210891477303545,0,0,0,0,0,0,0,0,0,0,0.0134253078350716,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0987695374479819,0,0.272111867027772,0,0,0,0,0,0,0.249571507053804,0,0,0.0969318486932755,0,0,0,0,0,0.142413075660519,0,0.069747390452907,0,0,0,0,0,-0.00968873179869597,0,0.0147821341292744,0.0099668081446886,0,0,0,0,0,0,0,0,0.0570676495000292,0,0,0,0,0,0,0,0.0517631186803405,0,0,0
X600036.CH.EQUITY,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0.411344444837843,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.126443798391761,0.0523347399657583,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0833242399998119,0.059642864826389,0.00130541562506508,0,0,0,0,0,0,0,0,0.264347201019873,0
X1299.HK.EQUITY,0,0,0,0,0,0.09852649612587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998443896358728,0,0,0,0.0419307713851373,0,0.179236969856052,0,0,0.118133768477698,0,0.208422269975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142167065698439,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37961042114319,0,0,0,-0.524798207289966,0,0.119299125597983,0.813512836826994,0,-0.816305234001681,0,0,0.643595753473014,0,0,0,0,0,0,0,0,0,0,0.00481377425314604,0,0,0.249339449876024,0,0,0,0,0,0,0,0.0216143016252028,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.208937376970331,-6.93889390390723e-18,0,0,0,0,0,0,0,0.199627406804748,0,0,0.0369642736458694,0,0.211485180836571,0,0,0.0278339373957849,0,0,0,0,0,0,0.0475384069891831,0,0,0,0,0,0.111227351512171,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,-0.117804810073033,0.30366174377503,0,0,0,0.0989921519773241,0,0,0,0,0,0,0,-0.274349328269013,0,0,0,0,0,0,0,0,0,0,0,-0.0803972947059313,0.798840425519233,-0.0837558850290283,0,0,-0.0913377210366344,0,0,0,0,0,0.0534336826181796,0,0,-0.188081399943452,0,0,0,0.841534836735391,0.0042559765253589,0,0,-0.102568421906554,0.166666649026671
