,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.193254570684512,0.346619877930294,0,0.0602886904695373,0,0.122563771314754,0,0,0,0,0,0,0,0,0,0,0.334916325439571,0,0,0,-0.0699278081426748,0,0,0,0,0,0.00815073759081174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474589866764371,0,0,0.040653827149226,0,0.0389413353431323,0,0.0227202720927058
X601318.CH.EQUITY,0,0,0,0,0,0,0.069690692668177,0,0.118563028508025,0,0.0191133710146537,0,0,0.030377577087013,0,0,0,0,0.228536669204815,0,0.264862325950254,0,0,0,0,0,0,0.0810009772554583,0,0,0,0,0,0,0.0819589425647165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167542715914284
X601939.CH.EQUITY,0,0,0,0.317920150087268,0,0,0.0308988001370511,0,0,-0.0344799016460919,0,0,0,0,0,0,0,0.103491568883007,0,0.0340502943292444,0,0,0,-0.0412540666359092,0.550655628596887,0.13228835189141,-0.126737261393937,0.0381238066701409,0,0,0,0,0,0,0,-0.154075005161286,4.33680868994202e-19,0,0,-0.0508758567607372,0,-0.0512357918110043,0,0,0,0,0,0,0,0,0.0319256718647181
X601288.CH.EQUITY,0.24753131134601,0,0.068049454500935,0,0,0,0.0805964676642659,-0.0129982486894146,0.0733167819302063,0,0.0361304225083006,-0.0448049032679227,0,0,-0.0693052013546686,0.200938905694762,0,0,0,0,0,0,0,0,0.145940619389176,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645525275444591,0,0,0,0,0,0,0,0.237448189504907,0,0,0,0,0
X600036.CH.EQUITY,0,0.19495318281171,0,0,0,0.0455361293983198,0.0814762511318739,0.111518527494168,0,0,0,0,0,0.199569929900367,0.0529024502406166,0,0,0,0,0,0,0.0676673699137072,0,0,0,0,0,0,0.323604704240421,0,0.0634218449469594,0,0,0,1.73472347597681e-18,0,0,0,0.014525227729944,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0704325736591771,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.111012783621369,0,0,0,0,0,0,0.190563552905849,0,0,0,0,-0.0721929241517413,0,0,0,0.146426903463707,0,0,0,0.626343636243896,0,0,0,0,0.094775177645667,0,0,0,0,0,0,0,0,-0.0476622588639344
X601988.CH.EQUITY,0.151243100045891,0,0.0231981521335159,0.150516609943591,0.307360195987797,0,0,0,0,0,0,0,0,0.0524442542997946,0,0.195698749495642,0,-0.00729900872168636,0,0,0,-0.0061049036836018,0,0,0,0,0,0.114134118333725,0,0,0,-0.0555951553544219,-0.154633307894226,0,0.262010219809728,0,0,0,-0.0905035783741586,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18
X1299.HK.EQUITY,0,0,-0.206573227040808,0,0,0,0,0,0,0.166767733693819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048948007934192,0,0.0705422849451945,0,0.0332627022602718,0,0,0,0.0684158623855632,0,0,0,0.0657279793516503,0,0.204448875587846,0.224715282687626,0.0479809228021505,0.104029576528837,0.10310143911637,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0.0189158870619931,0,0,0.013396294222499,0,0,0.0311303867479592,0,0,0,0.0934761189009243,0.0537513156309232,0,0,0,0,0,0,0,0.089948709699291,0,0,0,-3.46944695195361e-18,-0.0569388107456132,0,0,0,0,0,0,0,0,0,0,0.535192239484156,-0.011428486777267,0,0.213781932900817,0,0.159188430734649,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.186066729849372,0,0,0,0,0.212461718520837,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.399183451280192,0,0,0,0,0,0,0,0,0.0271775517261877,0,0,0,0,0,0,0.214503198853646,0,0.0634247195160177,0,0,0.157915684935611,0,0,0,0,0,-0.0299988131479326
X601658.CH.Equity,0,0,0.0182059586449562,0,0,0,0.148092647818373,0,0,0,0,0,0,0.144954040564747,0.118458994351008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171161073247119,0,0,0.116978474613503,0,0,0,-0.00279288223339039,0,0,0,0,0,-0.0150583281782074,-0.0497294661741295,0,0.151085386550546,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0472841915280562,0,0,0,0,0,0,0,0.113310579159822,0,0,0,0,0,0.00328751818219136,0,0,0,0,0,0,0,0,0.0870325413133812,0.388112512089265,0,0,0,0,0,4.33680868994202e-19,0.156813807626155,0,0,0,0,0,0,0,0,0,0.0992517693699961,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0262579375137089,0,0,0,0,0,0,0,0.593692502516233,0,-0.020237481052039,0.205654957713492,0,-0.200048803641556,0.0323071031536703,0,0,0,0,0,0,0,0.0390465790773973,0,0,0,0.083561435608081,0,0,0,0.160400286108168,-0.0500435088444357,0,0.0526785507665407,0,0,0.0333495024413356,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.653245819668177,0.0670164087412677,0.0525505658695509,0,0,0.104208853163781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171358536551412,0,-0.24372442060091,0.106042517324267,0,-0.125390370561481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235609666024897,0.115749105513956,0,0
X000002.CH.EQUITY,-0.0394823861114036,0,0,0,0.152112338224425,-0.240771351220012,0,0,0.129883838030002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240922561537623,-0.0199009901542926,0,-0.272754444482449,0,0,0,0,0,0,-0.116508930569189,0,0,0,0.14350772103502,0,0,0,0,0,0,0,0,0
