,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,-6.93889390390723e-18,0.054841110010482,0,0.132101202372448,0.17258459957639,0,0.353288931593411,0,0,0,0,0,0.126658560144013,0,0,0,0,0,0,0,0,0,0.0230202987260323,0,0,0,0,0.107696794684619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.257020246723948,0,0,0,0,0,0,0,0.201872397953917,0,0,0,0,0,0.0860313269243535,0.207099493056006,0,0.218175245355187,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0602639718779314,0,0,0,0,0,0.0451195790401559,0.00639504968076453,0,0,0,0,0,0,0,0.0420205315398121,0,0,0,0,0
X601939.CH.EQUITY,0.269878481796434,0,0,0,0,0,0,0,0,0,0,0,0,0.415289302094365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18453743812699,0,0.109170712163846,0,0,0.0130141553547989,0,0,0,0,-6.93889390390723e-18,0,0,0,0
X601288.CH.EQUITY,0.344323884879067,0,0.0229036214739045,0,0,0.490812764510634,0,0,0,0,0.00448508396180831,0,0,0,0.0329155139827968,0,0,-0.0235690622469803,0,0,0,0,0.00948738802198854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103699467106534,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0450710322929756,0,0,0,0,0.0854736904648905,0,0,0,0,0,0,0,0,0,0.609656208022924,0,0,0,0.138488912572968,0,0,0,0,0,0,0.215261615752933,0,0,0,0,0,0,0,0,0,-0.0392083119127735,0,0,0,0,0,-0.121149398278559,-0.0734529542897389
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801153156180107,0,0.271011574791752,0,0,0,0.0790244819389332,-3.46944695195361e-18,0,0,0.413465930571328,0,0,0,0,0.00356805039825585,0,0,0.0537095617778296,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.011323470439319,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.135629812815608,0,0,0.276184272512047,0,0,0,0,0.143059889048744,0,0,0,0,0,0,0,0,0,0,0.023713986236167,0,0,0.148688510064762,0,0.0571604410280123,0.153259982143609,0,0,0,0,0,0.032261068692133,0,0,0,0,0,0,0,0,0.0379376384616542,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110436456011174,0,0,0,0.151639950413764,0,0,0,0,0.274472988453973,0,0.106119177759848,0,0,0,0,0,0,0.0036238850511439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.389402520305812,0.110858471823055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142271206087116,0,0.154294221856091,0,0,0,0.118547259553854,-0.0300063940556059,0,0,0,0,0.203172550306669,0,0,0,0,0.0782132000076241,-0.0637964498414327,0,0.0143608370990299,0,0,0,0,0.018492252896723,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195070645600281,0,-0.108605265614494,0,0.145923182485423,0,0,0,0,0.107990773060303,-0.625276400950468,0.660003815511635,0,0,0,0,0,0.544843091103785,0,-0.398203298964234,-0.351039158158515
