,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.14011210590477,0.0114406787636836,-1.38777878078145e-17,0,0.112255311260877,0,0.177269622790254,0,0,0,0.0353295964334057,0,0,0,0,0,0,0.0455775858682319,0,0,0.17820408907748,0,0,0,0,0,0,0,0,0,0,0,0,0.154096722677228,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118266236650523,0,0,0
X002142.CH.EQUITY,0.244741729942914,0,0,0.0412090990217969,0,0,0,0,0,0.228462645387357,0,0.195022433043602,0,0.0141707251734518,0,0,0.197124564542017,0,0,0,0.022549481121879,0,0,0,0,0.069319896748383,-0.148663888780121,0,0,0.126658529216018,0,0,0,0,0,0,0,0,-0.019113231451685,0,0,0,0,0,0,0,-0.0108532661894766,0,0,0,0,0.170249089429399
X600000.CH.EQUITY,0.134857252450546,0,0,0,0,0,0,0,0.0738263275643225,0.0316226568060151,0.211260818032665,0,0,0,0,0,0,0.234668560881367,0,0,0,0,0,0,0,0,0,0,0,-0.0619150142250168,0,0,0,0,0,0,0.165108085183977,0,0,0,0,0,0,0,0.0438540560079078,0,0,0,0,0,-0.0431014031812423,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0747002532788914,0.0513218079048524,0,0,0.472953860247164,0,0,0,0,0,0,0,0,0,0,0,0.154162759846333,0,0.0224698835849216,0,0,0,0,0.0333015333838928,0,-0.160427158521481,0,0,0,0.0352387458688688,0,0,0,0.0279001006997883,0,0,0,0.0894010358337329,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.324368098850226,0.0359618598636852,0,0,0,0,0.180293437857099,0,0,0,0,0,0,0,0.391116364428522,0,0,-0.0795301334673879,0,0,0,0,0,0,0.0776909235102339,0,0,0.131331200333838,0.00990722719111245,0,0,0.129898015899489,0,0,0.154059747157518,0,0,0,0,0,0,0.187698510392194,0,0
X600036.CH.EQUITY,0.07690526095082,0.188062419022208,0,0,0,0,0,0.138415445953113,0,0,0,0,0,0.0429515431983604,0,0,0,0,0,0,-0.0328185248653267,0.466301724294779,0,0,0,0.0510153892033643,0,-0.0176737684074524,0.0334924466294439,0,0,0,0,0,0,0,0,0,-0.0543429291756402,0,0,0,-0.0913544704773358,0,0,0,0.0698118898721109,0,0,0.20668296572418,0,0.00970561666598826
X600919.CH.EQUITY,0,0,0.156916570462232,0,0,0,0,0.0999822507546354,0,0,0.0544538662618515,0,0,0,0.0323914234056719,0,0,0,0,0.0177321365242626,0,0,0,0,0,0,0,0,0.0449981365364723,0,0,0.0412413853195858,0,0,0,0.0407719944202532,0,0,0,0,0,0,0,0,0.314038189822227,4.33680868994202e-19,0.145346456212221,0,0,0,0,0
X600926.CH.EQUITY,0,0.267470982236804,0.0490839727737247,0,0,0.031079364780389,0.399871798539262,0,0,0.00826996170075004,0,0.0546458458668237,0,0,0,0,0,0,0.0671472796716077,0,0,0,0.00844023984382304,0,0,0.0232738511962982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134736972143285,0.0356840198791542,0
X601009.CH.EQUITY,0,0,0,0.153353568931956,-0.0609909103374083,0,0,0.0849884902642176,0,0,0,0,0,0.285546491187752,0,0,0,0.140738404505548,0,0,0,0,-0.0427861366493414,0,0.0673226372898603,0,0,0,0,0,-0.0570782003069629,0,0,0,0,0,0.0748819121186726,0.0407846143966252,0,0,0,0,0,0.18289750957012,0,0,0,0,0,0,-0.0706048869648028,-0.0606163867211514
X601166.CH.EQUITY,0.716489130296011,0,0,0,0,0,0,0,0,0,0,0,0,0.00996940306977309,0,0,0,0,0,0,0,0,0,-0.285039190776412,0,0,0,0.0253821178985998,0,-6.93889390390723e-18,0.15139481690007,0,0,0,0,0.0656966262636196,0,0.0558226244155052,0,0,0.0615009929613816,0,1.0842021724855e-19,0.0231077382505855,0.127474926085038,0,0,0.190890778869238,0,0,0.0034485089450833,0
