,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.188435720745227,0,0,0.419778033318009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318859905309122,0,0,0,0,0,0,0,0,0,0,0.161801626956477,0,0,0,0,0,0,0,0.0283509979697868,0,0,0,0,0.0229337115569058,-0.177447359451581,0,0,0,0,-0.0166213585532828
X002142.CH.EQUITY,0.19082144434691,0,0,0.0474974168564558,0.413495941409485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143065936010629,0,0,0.203005378602517,0,0,-0.28112929789186,0,0,0,0,0.324176194445163,0,0,0,0.0410868120626969,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.323775834839974,0,0,0,0.117328697077076,0,0,0,0,0,0,0,0,0.117392666930696,0,0,0,0,0,0,0,0.0580273473493518,0,0,0,0,0,0,0.103941812545937,0,0,0,0,0.168666360331969,0,0,0.60417771469189,0,-0.0482079757548717,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.243178100724946,0.0114771462970993,0,0,0.161052621806555,0,0,0,0,0,0,0,0,0,0,0,0.0913119075252361,-0.00311421975300606,0,0.205469044396879,-0.0555737630817444,0,0,0,0.0810226266266349,0,0,0,0,0,0,0,0,0,0,0,0,-0.154477961479487,0,0,0.0138051423259557,0,0,0,0,0,0,0,0,0.166635345647203,-0.0735788284436962
X600036.CH.EQUITY,0.0197005434362729,0.169414985203962,0.14687503424427,0,0,0,0,0.0383931933139274,0.348345660463344,0,0,0,0,0,0,0,0,0,0.0749359983796966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428548790461223,0,0,0,0.104336975367609,0,0,0,0,0,0.0262959716479481,0,0,0,-0.00139492258615813
X601166.CH.EQUITY,0.145925330630655,0,0.0176533157360472,0.0637278112843106,0,0,0.203336028937872,0,0,0,0,0,0.0165934955553826,0.338311371892061,0.112661227033949,0,0,0,0,0,0.0665618719620711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893038043221325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725152836600967,0.102710038671201,0,0,0,0,-1.73472347597681e-18,0.0173396928562592,0.0405772794222908,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0279440622094112,0,0,0,0,0.0391209429051394,0,0,0,0,0,0.0954627373904322,-0.0116560150179895
X601229.CH.EQUITY,0,0,0,0,0.409799619790197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199092779049304,0,0,0,0,0,0,0,0,0,0,0,-0.0283605571652996,0,0,0,0,0,0,0,0,0.0949684482045293,0,0,0,0,0,0,0,0,0.1837861045212,0.026667849386791,0.0327385110036784,0
X601288.CH.EQUITY,0,0.0355655606140388,0,0,0,0,0,0,0,0,0,0,0.90358726584739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303052424619669,0,0,0,-0.00265503913762816,0,0,0,-0.146672167970209,0,0,0,0,0.078560548743732,0,0,0,0.0470738901495362,0,0
X601328.CH.EQUITY,0,0,0.254383583968319,0,0.158006699243415,0,0,0.183632636924073,0.0435712295556655,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894812976430477,0
