,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.181110952399921,0,0,0,0,0,0,0.123291401751385,0,0,0,0,0,0,0,0,0,0,0.196595405171037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226291158213254,0,0.0819268902207396,0,0,0,0,0,0,0,0,-0.203880068961753,0,0
X002142.CH.EQUITY,0.24921996384779,0,0,0,0,0,0.11424307019475,0,0,0,0,0.0306932832636621,0,0.0449193551818632,0.048210438316116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15142125142819,0,0,0,-0.0249426399011972,0,0,0,0.0035745076152889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0831280760741816,0.0108205254180958,0,0,0.0508159350491411,0.246455055952119,0,0,0,0,0.400987261969147,0,0.0946076777645381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446099333200186,0.080210726994177,0,0,0,0,0,0.0307517329021558,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.0523103246678139,0.00611127895850176
X600015.CH.EQUITY,0,0,0,0,1.38777878078145e-17,0,0,0.297630957168,0.0419373406048116,0,0,-6.93889390390723e-18,0.297631841581113,0,0,0.0403896979598699,0,5.42101086242752e-20,0.189191312175311,0,0,0,0,0,0,0,0,0,0,0,0.178488942621125,6.93889390390723e-18,0,0,0.024111233122221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0180336094792018,0.00628440326370029,0.338677625593192,0,0,0,0.015666930561056,0.0350959620594525,0,0.324609943272459,0.113706724234705,0,0,0.0421211857466241,0,0,0,0,0,0.109832641339272,0,0,0,0,0,0,-0.0887415380281655,0,0,0.0985112875374481,0,0,0,0,0,0,0,0.0739489203779578,0,0,0,0,0.111088535302804,0,0,0,0,0,-0.174771433913369,0
X600036.CH.EQUITY,0.149317691659626,0.243361917556969,0.0560423480186456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127199660867642,0,0,0,0,0,0.123201058195592,0,0,0,0,0.261451397560847,0,3.46944695195361e-18,0.0368213702577199,0,0,0,0,0,0,0,0,0,0,0,0.116596195925698,0,0,0.032335483262651,0,0,0.0349602138203248,0
X601166.CH.EQUITY,0,0.344321819153098,0,0,0,0,0,-0.183668149279508,0,0,0,0,0,0,0.333717842797537,0,0,0,0,0,0,0,0,0,0.113923229789793,0,0,0,0.0614159256639159,0.041973025140508,0.288165003251519,0.079019243111562,0.10042252829206,0,0,0,0,0,0.0750921970535113,0,0,0,0,0,0,0,-0.082972414174576,0,0,0.300872781071995,-3.46944695195361e-18
X601169.CH.EQUITY,0,0,0.0480189743781749,0.415148025082054,0,0,0,0,0,0,0.308122881424771,0,0,0,0.0483612326156658,0.0294089667176919,0,0,0.0883747444756627,0.150227403495663,0,0,0,0,0,0,0,0,0,0,0.00760285317098226,0,0,0,0,0,-0.063731748751747,0,0,0,0,0,0,0.052177917284894,0,0,0.155070970603626,0,0,0,0
X601229.CH.EQUITY,0,0,-0.0426389294240321,0.254757200103819,0,0,0,0,0,0.26865034051834,0,0,0,0.33325533460184,0,0,0,0,0.0917873155440811,0,0,0.157840442875067,0,0,0.130334479558533,0,0,0,0,0,0,0.00343129143800029,0,0,0,-0.0748882719303365,0,0.0359415639846732,0.178350121726741,0,-0.0521783545757803,0,0,0,0,-0.178406702624851,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.157266514431228,0,0,0,0.0701500861574659,0.133316573187971,0,0,0.441096108181644,0,0.0438730275939297,0,0,0,0,0.059840337896679,0,0,0,0.133661746924868,0,0.0703971130006402,0,0,0,0.0708076223107419,0,0.0242868905510579,0,0,0,0,0,0,-0.0384215729637325,0,0,0,0,0.00719386674221149,0,0,0,0.0532542456667809,0,0,0,0
