,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.24181250624434,0,0,0,0.122032404300983,0,0,0,0,0,0,0,0,0,0,0,0,0.122174758629277,0,0,0,0,0.0310230212667025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321526512625286,0,0,0.0200428513727998,0,0,0.0548037317622014,0,-0.0391755581560072,-0.0491737262240299
X002142.CH.EQUITY,0.0822496553134176,0,0,0,0,0.0801120498062716,0,0,0,0.220662680029305,0,0,0,0,0,0.133326545000831,0,0,0,0,0,0,0,0,0,0,-0.0240075715972526,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0175978617396816,0,0,0.107682374262819,0,0,0
X600000.CH.EQUITY,0,0,0,0.200129116837881,0,0.0832968992349004,0,0,0,0,0,0.17192043749286,0,0.179692806932895,0,0,0.140068877703622,0,0.0255079562236868,0,0,0,0,0,0,0,0,0.115367823137111,0,0,0,0,0,0,0,0,0,0.0640032407240705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.197913832678602,0,0,0,0,0,0,0,0.374417747512987,0,0,0.0376505783351105,0,0,0,0,0.106201233005659,0,0,0,0,-0.0486902015582296,0.371115939420219,0,0.0284308752769847,0,0.0330922218036213,0,0,0,-0.131538232852919,0,0,0,0,0,0,0,0,0,0,0,0,-0.0830458191575894,1.73472347597681e-18,0,0,-0.00759505292939078,0,0
X600016.CH.EQUITY,0,0,0.0230073857947748,0.170917805870217,0,0.0633720009008764,0,0,0,0,0,0,0,0,0.209318915399175,0,0,0.208062380788612,0,0,0.149230572345113,0,0,0.123576275727697,0,0,0,0,0.00363022870998316,0,0,0,0.0631029231702127,0,0,0,0,0,0.0430578898877754,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.186366926679068,0.312491545414149,0,0,0.0254211740577317,0,0,0,0,0.0507145748414341,0,0,0,0,0,0,0.0438077164362861,0.105040813811604,0,0,0,0,0,0,0,0,0.171768045580609,0,0,0,0.128814776209887,0.00852078920127591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0618156223146369,0,0,0.124166174604903,0,0,0,0.220002492264534,0,0,0,0,0.229996307432317,0.0425500395699707,0.0305613645773942,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0299752739189214,-0.0419240575715814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.282304182073667,0,0,0,0.0206333437937195,0.222727694993052,0,-0.0129252518089868,0,0.0135344240951196,0,0,0,0,0,0,0,0.0528231455756433,0,3.46944695195361e-18,-0.0271735512011368,0,0,0,0,0,0.069773712474042,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.023829177726122,0,0,0
X601009.CH.EQUITY,0,0,0,0.00967586294963851,0,0,0.305062537922067,0.218456335184335,0,0,0,0,0,0,0,0,0,0,0,0.170382246349143,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.13586876586112,0,0,0,0,0,0,0,0,0,0.0223933880080668,0.210858868797692,0,0,0,-0.0573041404735111,0,0,0.0199505216658059,0,0.0728713657216584
X601166.CH.EQUITY,0,0.0995318295321247,0,0,0,0.12244394423009,0,0,0.175291407156751,0,0,0,0.187173927484002,0,0,0,0,0,0,0.13263931050731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118290434417348,0,0,0,0,0,0.0208854607036598,0,0,0,0,0,0,0,0.019602829549737,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.187395419905904,0,0,0,0,0,0,0.151246923223315,0,0,0.112707486255144,0,0.148299710925659,-1.38777878078145e-17,0,0,0.00589465103475988,0,0,0,0.354033092232924,0,0,-0.00350805354527185,0,0,-0.0894956782193495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603436406954355,0
X601229.CH.EQUITY,0,0,0.341489826751342,0,0,0,0,0,0,0,0.200498309397648,0,0,0.105525025818689,0,0.0137477261425742,0,0,0,0,0,0,0,2.16840434497101e-19,0.101322123029105,0,0.0674126391626663,0,0,0,0,0,0,0,0,0.0387112764920871,0.17864456507194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540546284566033,0
X601288.CH.EQUITY,0,0,0.0437222908597978,0,0,0,0,0,0.0312021857795711,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.319372273468356,0.144551522830294,0,0,-2.77555756156289e-17,0,0,0,0,0,-0.156578122417861,0,0,0,0.173880467763244,0,0,0,0,0,0,0.226015504825792,0,0.099684841420922,0,0,0,0,0,0,0,0,0.122462726357462,0
