,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0464447401915804,0.183676332408362,0.0273819591607282,0,0,0.107406446739827,0,0,0,0,0,0,0,0.00874662462218057,0,0,0.0987365869293035,0,0.169675290068986,0,0,0,0,0,0,0.0169175361062253,0,0,0,0.0180092441300123,0,0,0,0,0,0,0.0654504771882205,0,0,0.108331657405731,0,0,0.000641190516351179,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0589519917210532,0,0.0778306320849199,0,0.445752781935031,0,0,0,0,0,0.00943091481789391,0,0.281960746188887,0,0,0,0,0,0,0,0,0,0.0327395977549579,0,0,-0.0396442579223102,0,0,-0.11557679738828,0,0,0,0,0,0,0,0,0.228619778298188,0,0,0,0,0,0,0.0336255889764742,0.0388197131075467,0.0219394659227278
X600000.CH.EQUITY,0,0,0,0,0,0.0896247004254432,0.0995586785510766,0,0,0,0,0.506741500705597,0,0,0.25314326035147,0,0.0578500274262357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717237326974916,0,0.012698306985499
X600015.CH.EQUITY,0,0,0.267901800581009,0,0,0,-4.33680868994202e-19,0,0,0,0.0590838057384028,0.255328645378313,0.0187463532634217,0,0,0,0,0,0,0,0.067981259097568,0,-0.0319561537415036,0,0.28793704574327,0,0,0.0241791703376027,0,0,0,0,-0.0872055655178614,0,0,0,0,0,-0.140545283494162,0,0,0.218009844881439,0.0897730789787993,0,0,0,0,0,0,-0.0891216356002326,0,0
X600016.CH.EQUITY,0.0520330553098142,0,0,0,0,0,0,0,0.188286271436306,0,0,0,0,0.0384884171599078,0.119514532845143,0.206223974546229,0.170752697119529,0,0,0,0,0,0,0,0,0,0,0,0,0.0158109969183195,0,0,0,0,0,0,0,0,0.191095802006833,0,0.15478616566957,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.836350210466152,0,0,0,0,0,-0.0529491369569765,0,0,0,0,0,0,0,-0.0560446610999249,0,0.185531437228314,0,0,0,0,0,0.0553961631435839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229145965747112,-0.00615837025478719,0,0,0,0,0,0,0,0,0,0,0.0436518996507673,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.385762491741544,0.311628486075342,0,0,0,0,0.127863920059399,0.0555163264722656,0,0,0,0,0.0803246412335906,0,0,0,0,0,0,0.0981488642554842,0,0,0,0,0.0665391126360491,0.0142745197661302,-0.0228450583766907,0,0.0407531686029205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271052011028415,0,0
X600926.CH.EQUITY,0,0.1836807452645,0,0,0,0.0452434520308268,0.468329441960308,0,0,0,0,0,0,0,0,0,0,0.207493971963919,0,0,0,0,0,0,0,0,0.0215296610330976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342735339322704,0,0,0,0,-0.0459834989397413,0,0.0571441384737635,0.14052197572831,0.0794252255609169
X601009.CH.EQUITY,0.223316208446792,0,0,0,3.46944695195361e-18,0,0.167330679216258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427378738045772,0,0,0,0.22068561768386,0,0,0,0.10523112431852,0,0,0,0,0,0,0,0,0.192794623660917,-0.0843398662688312,0,0,0,-0.453421031886004,0,0,0,0,0
X601166.CH.EQUITY,0,0.302809806967123,0.297484551668851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104676746411595,0,0,0,0,0,0,0.0146870750877604,0,0,0,0,0,0,0,0.196351210160169,0,0,0,0,0,0,0,0.0615463566675777,0.0757712630806314,0,0,0,0,0.00304676175501615,0,0
X601169.CH.EQUITY,0,0,0,0,0.214731557139206,0,0,0,0,0,0,0.0808573892479127,0,0.10442703872516,0.0222116093309389,0,0.245084844247519,0,0,0,0.112914035599602,0,0,0,0.146293419332388,0,0,0,0,-0.128898450853785,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0749181047774295,0,0,0,0,0,0,0,-0.0534723149587232,0
X601229.CH.EQUITY,0,0,0.218024419384787,0.161103363324683,0,0,0,0,0,0,0.139371233104682,0,0,0,8.67361737988404e-19,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279259490326482,0,0,0,0,0,0.062072591112512,0,0,0,0,0,0,0,0,0
