,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0109766832056529,0,0,0,0,0.0767259874230246,0,0,0.349637924018401,0,0,0,0,0,0.110478506392294,0.12081870184453,0,0,0,0,0,0,0,0,0,0,0,0.119378688819444,0,0,0,0,0,0,0,0,0,0,0,0,0.126763842899301,0,0,0.101699382160166,0,0,0,0,0.039912628841083,0.0158629037246405,0
X002142.CH.EQUITY,0.149095729531798,0,0,0,0,0.0885700995247704,0,0,0,0,0,0,-0.0524949279961508,0,0.399032975122495,0,0,0,0,0,0,0,0.27956645065576,0,0,-0.224440915207251,0,0,0,0.0636050794908485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14597430775853,0,0,0,0,0.0273461206798867,-0.044031035364418,0
X600000.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0.223748812187997,0,0,0,0.1179476581538,0,0,0.104151514305259,0,0,0,0,0.118352661524963,0,0,0,0,0.0580088683109101,0,0,0,0,-0.0998321335445549,0,0,0,0,0.274884437399661,0.051430270511991,0,0,0,0,0,0,0.0558886484480369,0,0.111512618803328,0,0,0,0,0.0490396692507694,0,0
X600015.CH.EQUITY,0,0,0,0,0.0658006679171497,0,0,0,0,0,0.13281497209138,0.1181162523611,0,0.0325855814840319,0,0,0.4809346057895,0,0,0,0,0.0359499554770344,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.144182939631252,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131950526081043,0,0,0,0,0.262789932970199,0,0,0,0.125815319261173,0.464461300726539,0,0,-0.123645195378559,0,-0.0694229299975564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180299160681006,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.226421257061955,0,0,0,0,0,0,0,0,0.2848299485164,0,0,0,0,0,0,0,0,0,0,0,0.201950427496477,0,0,0,0,0,0,0.227210784327441,0,0.159582707579444,0,0,0.0122692410279326,0.118751182855252,0,0.0364416492160387,0,0,0,0,0,0
X600919.CH.EQUITY,0.0573624053520547,0.394953180533634,0,0,0,0,0,0,0.030060342078618,0,0,0,0,0.0680181612484667,0,0,-4.33680868994202e-19,0,0,0.413527190214249,0,0,0,0,0,0,0,0.0738202195210962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184041395886275,0,0,0,0.0112350812293023,0.0609551437211,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.154658314844362,0,0,0,0.0772652301842789,0,0,0,0,0.142099459820261,0,0,0,0,0.319677277061577,0,0,0,-0.0280414343329727,0,0,0,0,0,0,0,0.193476989642583,0,0,0,0.101695058448837,0,0,0,0.0666795333919963,0,0,0,0,0,0,0,0.0122318777215447,0
X601009.CH.EQUITY,0,0,0,0,-0.20202820834772,0,0.322023494635744,0.33199581059028,0,0.214827759522026,0,0,0,0,0,0,0,0,0,0.154785615816771,0,0,0.0685045314630109,0,0,0,0,0.0720415336184743,-0.0932119507096672,0,0,0,-0.252911627231069,0,0,0,0,0,-0.00561565958513104,0,0,0,0,-0.00825546815086162,0,0,0.221884493141579,0,0.0666148960386954,0,0,-0.026862401860335
X601166.CH.EQUITY,0.325970515063405,0,0.0117820427780655,0,0,0,0,0,0.101741661877578,0,0,0,0,0,0,0,0,0.239390179416657,0,0.0975414795361909,0,0,8.67361737988404e-19,0,0,-0.0574205522912131,0,-0.0826345796750813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980733847416048,0.27840698344685,0,-0.0466437528063215
X601169.CH.EQUITY,0,0,0,0.166541764527413,0,0,0,0,0,0,0,0.0665643360248998,0,0,0,0.0481965211422609,0,0,0.131602563128326,0,0.237347079877872,0.102935451879064,0,0,0.00374449706898607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144852104130613,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.203537886317845,-0.0230650485737983,-2.77555756156289e-17,0,0,0,0,0,0,0,0.301321084692535,0,0,0,0,0,0,-0.148929984408048,0,0,0.354107893986628,-0.00895297894178916,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496018544238576,0,0,0,-0.0613041946278107,0,0,0,0.289810271629413,0,0,0,0,0,0,0.108019706271201,-0.0351671980686681,0
X601288.CH.EQUITY,0,-0.0246188293619325,0,0,0,0,0,0.080738747336737,0,0,0,0,0,0,0.351225343329701,0,-3.46944695195361e-18,0.0236131847934756,0.246993465579529,0,0.0263370961382105,0,0,0,0,0,0,0.0848078309791965,0,0,0,0,0,0,0,0.051963022703021,0,0,0,0,0,0,0,0,0.0447458078802419,0,0.166070303203365,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.378589223879323,0,0,0,0,0,0.139239474301191,0,0.168550233668651,0.129143242556955,0,0.0928996531817343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.029729501070103,-0.011679455674579,0,0,0
X601398.CH.EQUITY,0,0.24251899561933,0,0,0,0,-0.0578053199686029,0,0,0,0,0,0.417040101059101,0,0,0,0,0,0.105134340156557,0.234915979133173,0,0.080225087486268,0,0,0,0,-0.0506775899649145,0,0,3.46944695195361e-18,0,0,0,0,-0.168627082508937,0,0,0,0,0,0,0,0,0,0,0,0.0700944249681049,3.46944695195361e-18,0,0,0,-0.0365362189012508
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.737023704892638,0,0,0.11075082245065,0.0294365296217213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521787116135475,0,0,0,0,0,0,0.0980241934728773,0,0,0,0
X601818.CH.EQUITY,0.175085795298666,0,0,0.0600551437853867,0.194687901467414,0,0,0,0,0,0,0,0,0,0,0,0,-0.221518291563692,0,0.405644839269203,0,0.00223115933761993,0,0.198279177815546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184603133827273,0,0,0,0.0991496185262324,0,0,-0.0266315904865335,0,0,0,0,0
X601838.CH.EQUITY,0,0,0,0,0.0646871500994387,0,0.338293220362862,0.356187084728082,-3.46944695195361e-18,0,0,0,0.025113643668888,0,0,0,0,0,0,0,0.0181727962846736,0,0,0,0,0,-0.186096792215488,0,-0.0278328797197599,-0.0911217976871387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238645367213221,0,0,0,0.131861518262899,-0.142908203507389,0,0
X601939.CH.EQUITY,0,0,0,0,0.312321719833327,0,0.194128052332466,0,0,0,0.119344576111115,0,0,0.14620564833484,0.081962630735042,0,0,0,0,0.149906392784353,0,0,0,0,0,-0.00410230835353975,0,0,0.0180637790872702,0,0,-0.0189853003730029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.190225380640314,0.195642846861302,0,0,0.27674983424212,0,0.0842881001663577,0,1.38777878078145e-17,0,0.0866258527031326,0,0,0,0.199900023030797,-0.0990107491514335,0,0.113346827117526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619804873432896
X601997.CH.EQUITY,0,0,0,0,0.145793571812869,0,0,0,0,0,0.239010886159395,0.00518186864728023,0,0,0,0.198470890397952,0,0,0,0,0,0,0.156225984382957,0,0,0,0,0,0,0,0,0,0,0,0,0.18975103605621,0.0169904966414745,0.0297397270140077,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488589171700622,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341892777937948,0,0,0.0512855164938159,0,0,0,0,0,-0.207381581977226,0,0,0,-0.379281874839147,-0.0503847759852283,0,0.0511712183558005,0,0,0,0,0,0,0,0,0,0,-0.106089170477183,0.22638741557751,0,0,0.233447843365671,0,0,0,0,0.0565226859263768,-0.0732409382467741,-0.131805286491308
X601658.CH.Equity,0,0.145247418837641,0,0,0,0.240136743123919,0,0.039099728507264,0,0,0,0,0,0,0,0,0.154404076875036,0.0470791196202295,0,0.0807773664546362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692859700581599,0,0.0256590708020655,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,-0.0265606620350637,0,0,0,0,0.338543783972174,0,0.102607373206561,0,0,0,0,0,0,0,0,0,-0.189968626082081,-0.188437918176048,0,0,0,0,0,0,0.0296601466893096,0,0,0.0622542431391803,0,0,0,0,0,0.418999752242333,0,0,0,0.337563464643589,0,0,0,0,0,0,0,0,-0.014812400214252,-0.26063134188825,0.189285286674124
X601077.CH.Equity,0,0,0,0.14372329959657,0,0.0457976543833174,0,0,0,0.0543211731766362,0.174968083908014,0.0682887044815602,0,0.015676575732785,0,0.306076535099251,0,0,0,0,0,0,0,0.0313654981192396,0,0,0,0,0,0,0,0,0,0.0342817365682115,0,0,0,0,0,0,0,0.0460978633484487,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,-0.0402440372269103,-0.0132519085932965,0,0,0,0,0,-0.139187808298897,0,-0.240877206112607,0,0,0,0,0.183316328572296,0,0,0,0,0.269707776774417,0,0,-0.0756096469074263,0,0,0,0.422345260654278,0,0,-0.100972467393637,0,0,0,0,0,0,0,0,0,0.281008567911967,0,0.542535697321489,0,0,0,0,0,0,0.250499685131663,-0.279384288382897,0,0
X2388.HK.EQUITY,0,0,0,0,-0.031841525466352,0,0,-0.275089875938374,0,0,0,0,0,0,-0.0678042264916939,0,0,0.112959882392873,0,0,0,0,0,0,0,0.798140443891003,0,0,0,0,0,0,0,-0.0595570529631489,0.145534643825125,0,0,0,0,0,0.0705772702745893,0,0,0,0.258590105917152,0,0.0433655039119282,0,0,0.0563089424515949,0,0
X2801.TT.EQUITY,0,-0.183895584447369,-0.12334200266461,0,0,0,0,0,0.31840784482735,0,0,0,0.0113695390828747,0,0,0,0,0.162099765563084,0.00561361770190385,0,0,0,0,0.288378337957179,0,0,0,0,0.607895244624689,-0.0493489611426185,0,0.345427822179091,0,0,0,0,0,0,0,0,0,0,0,0,0.0375814613340527,0,-0.3020484242573,0,0,0,-0.213899915790298,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0391070831098183,0,0,-0.0437051871075433,0,0,0,0,0,0,-0.000616796531007159,0.127084793340257,0,0,0,0,0.139639554332819,0,0.0488553662860208,0,0.0583779606644572,0.304649731824782,0.460936968665263,0,0,0,0,0,-0.182927126818786,0,0,0,0,0,0,0,0.0232778941359576,0,0,0,0
X2884.TT.EQUITY,0,0.192145685655571,0,0,0,0,0,0,0,0,0,0,0,0,0.062518808102928,0,0,-0.0366222780201539,0,0,0,0,0,0,0,-0.0459660022647759,0,0,0,0,0.51599779518378,0,0.305658451603429,0,0,-0.158894829427138,0,-0.000370453104256456,0,0,0,0,0,0,0,-0.113755456265755,0,0,0,0,0.0104593256279626,-0.116834343289223
X2886.TT.EQUITY,0,-0.0513854764087575,0,0,0.0474435322475599,0,0,0,0,0,0,0,-0.0501521901734178,0,0,0,0,-0.0823088065556027,0,0,0,0,-0.0925064277017619,0,0,0.0198560535817613,0,0,0,0.389823184691395,0,0.216285965983287,0.38005734205098,0.00383122772046978,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.00732270466869435,0,0,0.0522986095476293,0,0,0.143757761735164
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,-0.124961616476404,0,0,0,0,0,0,0,0,0,0,0.0116174878199005,0,0.123416141243768,0,-0.0878646737799961,0,0,0,0.00163928193661177,0,0,0,0,0.488069501923913,0,0,0,0,0,0,0,0,0,0,0,0.0628939695732744,0.0230306067864072,0.0654737157822775,0,0.219241400682332,0,0,0
