,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.161801571992792,0,0,0,0,0.0104389178347111,0,0.279900085009047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168243564753072,0,0,0.0574387193098472,0,0,0,0,0,0.192570691702446,0,-0.215917163688429,0,0,0,0,0,0.0989708781370215,0,0.00573105348165114,0.056052842243344,0
X002142.CH.EQUITY,0.186367754017204,0,0,0,0,0,0.129784541542283,0,0,0,0,0,0,0.311527200157706,0,0,0,-0.0141081690487842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11314670216094,0.0447466359619319,0,-0.0569468493958541,0,0,0,-0.0135239038687544,0,0,0,0,-0.0168220876023156,0
X600000.CH.EQUITY,0,0,0,0,0.0179816168752166,0.224446749841815,0,0,0.0651814113317274,0,0,0.151585798357819,0,0,0,0.0254022804387852,0,0,0,0,0.0925007007188807,0,0,0,0,0,0,0,0,0.0775787715068578,0,0,0.0107290873895584,0,0,0,0,1.73472347597681e-18,0,0,0.196376036615784,0,0,0,0,0,0,0,0,0.0563430939599088,0.055448684696921
X600015.CH.EQUITY,0,0,0,0,0.0918478305914468,0,0,0.439679211565164,0.0318159407386338,0,0,0,0.140882621562609,0.0163912415768443,0,0,0.0590581267568934,0,0.0649650451753049,0,0,0.0145469089478415,0.0983285227685421,0,0.05818672087905,0,0,0,0.0413046408018271,0,0,0,0.0220026780358958,0,0,0,0,0.00327210828657788,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0862426599645387,0.437259150742968,0,0,0,0,0.0121011960711489,0.0732699363786668,0.00286935573231693,0,0,0,0.239141121994996,0.00414839826784082,0,0,0,0,0.0215082312063218,0,0,0,0,0,0,0.0637367796810765,0,0,0,0.0743516367767729,0,0,0,0,0,0.0431152726727758,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376802212062485,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.145473167931401,0.650273426388645,-0.0156351293571647,0,0,-0.178414120819544,0,0,0.247327307476544,0,-1.0842021724855e-19,0.030277640426565,0.0398145630730923,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.268240377116965,0,0,0,0,0,0,0,0,0,0,0,0,0.406787127958319,0,0,0,0,0,0,0,0,0,0,0.0578036057685278,0,0,0,0,0,0.26478424067342,0.125598819394457,0.0228280951231587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239062461860335,-0.106276792587027
X601169.CH.EQUITY,0,0,0,0.859435426704384,0,0,0,0,0,0,0,0,0.130060368006039,0,0,0,0,0.118023288317822,0,0,-0.0549920056306038,0,0,0,0,0.102119870229346,0,0,0,0,0,0,-0.0300283974391617,-0.425320861625975,0,0,0,-0.130514985247666,0.316382837306675,0,0,0,0,0,0,0,0.0201370890763102,0,0,0,0.0914238142777443
X601229.CH.EQUITY,0.249110160644555,0.138228825120922,0,0.0940955166076674,0,0,0,0,0,0,0,0,0,0.509452712767018,0,0.0338853702588038,0,0,0,-0.0256112203129652,0,0,0,0,0,0.0818345187801039,0,0,0,0,-0.0632944732851259,0,0,0,0,0.0525554155083294,0,0,0,0,0,0,0,0,0,0,0.0331554060781863,0,-0.0857853806723141,0,0
X601288.CH.EQUITY,0,0,0,0,0.323481398035734,0,0,0,0,0,0,0.0411208296979466,0.142227196766371,0,0.0645456750701099,0,0,0,0,0,0,0,0,0.0713174903675413,0,0,0,0,0,0,0.115277305496554,0.0773368948318481,0,0.0637409999571387,0,0,0,0,-0.0548564061637329,0,0,0,0,0,0,0,0.0673083740637071,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0.171825001394682,0,0,0,0,0.245093714755412,0,0,0,0.0353749638426295,0,0,0,0,0,0,0,0,0.162895321086689,0,0,0,0,0,0,0.00551947045461994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105297217823379,0,0,0
X601398.CH.EQUITY,0,0,0,0,0.312530115581219,0,1.38777878078145e-17,0,0.202411544734989,0,0,0,0,0.0306689271681842,0.200289885104684,0,0,0,0,0,-0.0633678685033543,0,0,0,0,-0.0201443107557183,0,0,-0.090016445818802,0,0,0,0,0,0,-0.104807781081909,0,0,0,0,0,0,0,0,0.116455260532487,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.0621535233722055,0,0,0,0.200004945423483,0.057430675386955,0,0,0,0,0,0.247697617902846,-0.0868769526269184,0,0,0,-0.0117088514838056,0,0,0,0,0.017343926176664,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989560854236574,0.0859414152020601,0,0,0,0,0,0,0,0,0,0,0.00319538221539885
X601939.CH.EQUITY,0,0.431082813157009,0,0.112219875888115,0,0,0,0,0.0118274155177149,0,0,0.207455262436587,0,0,0,0,0,0,0,0,0.0485585391940603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456272636559736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0318258089544655,-0.0696468209932551,0,0.328083644604485,0,0.103473026921018,0,0,0.383072677256701,0,0.211214046245288,-0.0103856821394909,0,0,0,0,0,0,0,0,0,0.00658178912899986,0,0,0,0,0,0,0,0,0.0337248243455696,0,0,0,0,0,0,-0.0175034711414688,0,0,0,0,0,0,0.139805548145642,0,-0.110297458692772,-0.0365479705969752,0,0
X601998.CH.EQUITY,0,0,0.107066406144344,0,0.203565459444402,0,0,0.113796924241736,0.0658062008510487,0,0,0,0,0,0,0,0,0,0.0858383969190902,0,0,0,0,0,0,0,0,0,0,0,0.0112409399790972,0,0,0,0,0,-0.0759990722739379,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.227501794855005,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.135267766580339,0,0,0.198144760232524,-0.0899980864484506,0,0,0,0,0.154193712935605,0.357429022881862,0,0,0,0,0,0,0,0,0.121704401891853,0,-0.16205278671132,0,0,0,0,0.34661997850972,0,-0.0965671305660339,0,0,0,0,0,0,0,0,0,0.0848902903839919,0.0267512433674966,0,0,-0.0566981477328375
X2388.HK.EQUITY,-0.0253439293075839,-0.0122132086172826,0,0,0,-0.00663803841785866,0,0.0206362416878885,0,0,0,0,-0.0276496321930074,0,0,0,0.124668043754199,0,0.481916225061482,0,0,0,0,0,0,0,0,0,0,0,0.103458323171528,0,0,0,0.0923503330552169,0,0,0,0,-0.0639261835994381,0,0,0,0.118420014636421,0,0,-0.121316872200196,0.310190118158582,0.0843246424050531,0.14605729515846,0
X5.HK.EQUITY,0,0,0,0.130530156960547,0,0,0.068867041593388,0,0,0.117298782887692,0,-0.0676428907313373,0,0,0,0.160267324966587,0.276583671077265,0.338179413546583,0,0,0,-0.177627350817217,0,0,0,0,0,0,0,-0.186931347811243,0,0,0,0,0,0,0.2102089177198,0.321728797440977,-0.104382258910668,-0.226256802050054,0,0,0,0,0,0,0,-0.10765892376131,0,0.0173410842659974,-0.0183440332566026
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0826893046323228,0,0,0,0,0,0,-0.0714127276806224,0,0.24587785181086,0.294336647896526,0,0,0.320127907707741,0,0,0,0,-3.46944695195361e-18,0.0388478770115559,0.0882514670434811,0,0,0,0,0,0,0,0,0.115673359396893,0,0,0,0,0,0,0,0,0.00603414948079217,0.0342142648964413
