,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.154092634901493,0,0,0,0,0,0,0,0,0,0,0.194780130352336,0,0,0,0,0.107004216627542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12714617517874,0,0.138571046531184,0.0833767065187162,0,0,0.00374647371387361,0,0,0,0,0,0,0.0151320669050902,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.100569904847928,0.231440070581211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133559887556294,0,0,0,0,0,0,0.45731157872071,0,0.040276140721966,0,-0.136868165753382,0.0561474694012279,0,0,0.0856328905853597,0,-0.184153023007363,0,0.0725846579034984,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0190391614610701,0.439357191456157,0,0.00094166394980389,0.179952109866531,0,0,-4.33680868994202e-19,0.131949043030079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155823410550947,0,0,0,0,0,0,0,0,0,0.0523222258437708,0,0,0,0
X600016.CH.EQUITY,0,0.0978094009790939,0,0,0,0.0200058326267654,0,0,0.167999355322881,0,0,0.0536888145386722,0,0,0,0,0,-0.17985774672834,0,0.482638187234408,-0.46699557056483,0,0,0,0,0,0,0,0,0,0,0.0343209640246982,0,0,0,0,0,0,0,0,0,0.0503774934657656,0.0068853800781127,0,0,0.159073722183305,0.1095944692056,0,0,0,0,0
X600036.CH.EQUITY,0,0.277745920979824,0.00841786713524395,0,0,0,0.021925380690624,0.257441882608224,0,0,0,0.192820490648339,0,0,0,0,0.0649684095489852,0.0500074384931294,0,0,0,-0.0194488438140327,0,0,0,0,0,0,0,0,-0.0591601771140541,-0.042003813912897,0,0,0,0.0135047034083975,0,0.0924234496227894,0,0,0,0,0,0,0,0,0,0,0,0.0802545107858828,0,0
X601166.CH.EQUITY,0,0,0.379380120009234,0.00623686449876131,0,0,0,0.128471368673326,0,0,0,0,0,0.0468883345756995,0,0,0.0172097467716257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173876166925527,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0158111178767248,0,0.0229981664773329,0.00282647687061968,0,0,0,0
X601229.CH.EQUITY,0,0.0671437141113456,0,0,0,0,0,0.100460248729523,0.0329365197997153,0.218771667186054,0,0.271022198667962,0,0,0,0,0,0.177235561798049,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.0771582208071194,0,0,-0.142951996283085,0,0,0,0,-0.403483991421312,0,0,0.121084407464201,0.150764756414308,0,0,0,0,0,0,-0.144558117796765,0,0,-0.0354344775256243,0
X601288.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0,0,0.00943669672244735,0,0,0.870653183277365,0.0650666570685954,0,0,0,0.00807884095187184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105567685300774,0,0,-0.0822505151442851,0,0,0.0501249464195283,-0.111213085508495,0.014121674139444,-0.0925186304633929,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0329269222912636,0.295808651039012,0,0,0.0808094901845389,0.206923304391854,0,0.0969770708766269,0,0,0,0,0,0,0.0145312494843862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00711806296785745,0,0.728088427202175,0,0,0,0,0,0,0,-0.0732555570480403,0,0,-0.247572371371894,0,0,0,-0.358378464820696,0,0,0,0,0,0,0,0.132506050235633,0,0,0,-0.000188144210449181,0,0.163885770711212,0,0,-0.0646053256092342,0,0,0.429768851848739,0,0,0
