,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.296317290653694,0,0,0,0.306326001844847,0,0,0,0,0,0,0.296878055213823,0,0,0.138619502198108,0,0,0,0,0,0,0,0,0,0.147829958328202,0,0,0,0,0,0.139380118841045,0,0,-0.136443146615832,0,0,0,0,0.000790580922655382,0,0.181833174002491,0,0,0,0,0,0,0,-0.132406485720255,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.552062229153306,0,0,0,0,0,0,0.0260587099582268,0,0,-0.029247819808893,0,0,0,0,0,0,0,0,0,-0.00394765317392223,0,0,0,0.0174784348456943,0.163258444010663,0,0.0938203955590361,0,0,0,0,-0.213518531156796,8.67361737988404e-19,-0.0859767956551154,0,0,0.094357759575821,0,0,0,0,0,0,0,0,-0.126894811337241
X600000.CH.EQUITY,0.21409011092073,0,0,0,0,0,0,0.0289973376567975,0,0.0770948309618026,0.398559562290342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476273641811259,0,0,0,0,0,0.058729120106795,0.0844096175533535,0,0,0,0,0,0,0,0,0,0,0,0,0.156657025509412,0.0336390223155092
X600015.CH.EQUITY,0,-0.0821397223296706,0,0,0.248601625582746,0,0,0.111903367350944,0.0113149711599869,0,0,0,0.234196868019588,0,0,0,0,0.0221497746268947,0,0,0,0,0.0948931367115574,0,0,0,0,0,0,0,0,0,0.196086812398433,0,0,0,0.0978044656911283,0.0158629609813763,0,0.0480815486619523,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0510020084044029,0.0856437713382195,0,0,0,0,0,0.0261063940383621,0.0881177379797725,0,0.13083526217031,0,0.180273589021501,0.122715804093324,0.105451022898559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123417392354584,0,0,0,0,0,0,0,0.0598682145607875,0,0,0,0,0,0,0,0.0133068542571149,0,0,0,0,0
X600036.CH.EQUITY,0.349340069717676,0.0766328409242537,0.162127968098358,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0291204253114121,0,0.0506991277334168,0,0,0,0,0,0,0.0484552224891448,0,0.194467679025909,0,0,0,0,0,0,0.0835271520074376,0,0,0,0,0,0,0,-0.0175270419761643,-0.0153857946103199
X601166.CH.EQUITY,0,0,0,0,0,0.457126831608835,0,0,0,0.00898642003421932,0,0,0.364038305450602,0,0,0.0369407419679613,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00458736305932854,0,0,0,0,0,0,0,0,0,0,0.0405729892072302,0,0,0,0,0,0,0,0,0,0,0,0.0885804016720283,0,0,0,0
X601169.CH.EQUITY,0,0,0.40649796011633,0,0,0,0,0,0,0,0.437855818600193,0,0,0,0.119628598397089,0,0,0,0,0,0,0,0,0,0.148054727514912,0.0233249896490238,0,0,0,0,0.0507035689228001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122041731952205
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998751919541201,0,0,0.131599306916622,0,0,0.276769907752186,0,0,0.622959553038562,0,0,0,0,0.0314275757680741,0,0,0,0,0,0,0,0,0,-0.319032845067336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994022295515004
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.229628442036342,0,0,0.462821664320228,0,0,0.242663320661353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987891600208011,0,0,0,0,0,0,0.0359082184615014,0,0,0,0,0,-0.0119250162090566,0,0,0,0,-0.00112481295770092,0,0,-0.056066789805265,0.011344785249433
X601328.CH.EQUITY,0,0,0.548228021930408,0,0,0,0,0,0.0540203742394654,8.67361737988404e-19,0,0,0,0.0847607726839598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555387058344412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140742734873963,0,0,0,-0.0339846176924167,0,0,0,0
X601398.CH.EQUITY,0,0,0.247384628069978,0,0,0,0,0,0,0.253456631291798,0.0467482903852677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614446191661417,0.245139432604311,0,0.059633840004647,0,0,0,0.0885520273938803,0,0,0,0,-0.0994029398715968,0,0,0,0,0,0,-0.139738138436639,0.0180101391733101,0,0
