,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.121488630632289,0.12737172392099,0,0,0,0.222431851827378,0,0.0564569179274262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.108982651507873,0,0,0,0.0580661989525414,0,0,0,0,0.149627059459139,0,0,0,0.107209529372561,0,0,0,0,0
X002142.CH.EQUITY,0.324770827970788,0,0,0,0,0.210860939006351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155844349130427,0,0,0,0,0,0,0,0,0.0310263087591616,0,0,0,0,0,0,0.0426999083963485,0,0,0,0.0782228026468277,0,0,0,0,0,0,0,0,0.201107706632888
X600000.CH.EQUITY,0,0,0,0,0.237134428625326,0,0,0.271640579404951,0,0,0.235684149774299,0,0,0,0,0,0,0,0.0402779887671509,0,0.008412323639018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092535065642057,0.0252135323945525,-3.46944695195361e-18,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.15018153632305,0.314203111005336,0.0533182649586918,0,0,0.0420827122442976,0,0,0.180878413433195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100718061321295,0.165537003694271,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0.334099669652746,0,0,0.23028810496604,0,0,0.179747661414138,0.208986698838081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549839224424359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.566673657539143,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.150829441743813,0,0,0,0,0.0302388965513232,0,0.0564903557709079,0,0.130382305882011,0,0,0,0,0,0,0,0,0.232647368101658,0,0,0.0121253300640351,0,0,0,0,0,0,0,0,0,0.00353973274351554,0,0
X601166.CH.EQUITY,0.208850677288901,0,0.113387753758885,0.0901248153240052,0,0.149821925638118,0,0,0,0,0,0,0.333955523860831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876974913345991,0,0
X601169.CH.EQUITY,0,0,0,0.16041895090095,0.0344730593124696,0,0,0,0.257964488854642,0,0.0273358696266432,0,0,0,0,0.194751463718447,0,0,0,0,0,0.0386319097989122,0,0,0,1.73472347597681e-18,0,0,0.0817513228851046,0,0,0,0.0932254457983167,0.0470917929452209,0,0,0,0,0,0.0786421988429883,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0236485409621216,0.182538154642474,0,1.38777878078145e-17,0,0,0,0,0.0638921157447295,0.148807423430803,0,0.110746797586544,0,0,0.213889344966866,0.0733671808160829,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.158898994612988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196459061859164,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.113395185792056,0.382482702513618,0.0137606311414924,0.00489386785622511,0.374330457683965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792397675756499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216050160331458,0
