,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0346000402452241,0,0,0,0.273277297480904,0.0593985968310405,0.0962735735565092,0,0,0,0,0.111008512098764,0,0,0.0194659800779737,0,0,0,0,0,0,0,0,0,0.119535543371127,0,0,0,0.308140772842795,0,0,0,0,0,0,0,0,0,0,0,0.131290308017727,0,-0.12802268535691,0,0,0,0,0,-0.140870861132649,0.105197857005363,-0.0176742455470793
X002142.CH.EQUITY,0.431932621865033,0,0,0,0,0,0,0,-0.0169254622503229,0,0,0,0,0,0,-0.0623541076485728,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.157659636537411,0,0,0,0.0575996383998631,0.266857493477483,0,0.285646072949768,0,0,0,0,0,0,-0.104997212393273,0,0,0.0344758965074397,0,0,0,0,0,0,0.0728845609903733,0,-0.09637238399346
X600000.CH.EQUITY,0,0,0,0.153253330388254,0,0.103251393435237,0,0,0,0,0.43176831661689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829207231015861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210631916428922,0,0,0.0544151319305948,0.0776672638455625
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.276221296335642,0,0,0,0,0.254528919251982,0.00449871812307124,0,0.0884987337475777,0,0,0,0.00757318391506166,0,0,0.0333041273562818,0,0.0746320573574333,0,0.0237263850720927,0.00448762140232261,0,0,0,0,0.185380793477035,0,0,0,0.0401940829058753,0,0,0,0,-0.0494246253502317,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0555373614424858,0,0.146258946721765,0,0,0.178970379861603,0,0.134480278292894,0,0.183596422327202,0,0,0,0,0,0.0116099109072435,0,0,0,0,0,0,0,0,0.327041931843723,0,0,0,-0.00810458442264623,0.0873478814466156,0,0,0,0,0,0,0,0,0,0,0,0,0.0516749310258098,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.26330674913364,0.0712478924941636,0.325086493204179,0,0,0,0.0291343468729789,0,0,0,0,0,0,0,-0.0118817224633677,0,-0.0264514335796636,0,0,0.0196902630677159,0,0,0.063861804258845,0,0.0907343028195903,0,0,0,0,0,0,0,0,0,0,0.0968299561768676,0,0.118057235344577,0,0,-0.0550680452495568,0,0.0715871140206781,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0119027655463515,0,0,0,0,0.450442521346752,0,0.00965769912429586,0,0,0,0,0.32167735214332,0.0394673627227292,0,0,0,0,0,0,0,0,0,-0.00521304041416109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112313665254387,0,0,0,0
X601169.CH.EQUITY,0,0,0.120814285295135,0.113932519321012,0,0,0,0,0,0,0.570145734583954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277243286755737,0,0,0,0.0530874434245199,0,0,0.178848806633833,0,0,0,0,0,0,0,0,0,-0.0984286410376125,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0725884399318352,0,0.17440299899055,0,0.335777677791636,0,0,0,0,0,0.0415192942620322,0,0,0.577171197818949,-0.0206084909065452,0,0,0,0,0,0,0,0,0,0.0963805994690471,0,-0.0362348079988818,0,-0.0539740045655805,0,0,0,0.0319663617600998,-0.155799058693361,0,0,0.0918937513547638,0,0,0,0,0.00898989688250481,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.192348558514445,0,0,0.329797585642103,0,0.152018160463172,0.269593898528425,0,-0.0168096836255576,0,0.0462348872128582,0.0707076443698859,0,0,0,0,0,0,0,0,0,0.0577498947415493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100713638266964,0,0,-0.0698633290247198,0.0666135058481904
