,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.182819279149556,0,0,0,0,0,0,0.025319878672879,0,0,0.0824956707064567,0,0,0,0,0,0.123160676950324,0,0,0,0,0,0,0,0.105616530161212,0,0,0,0,0,0,0,0,0.0330095692615506,0,0.221485767980365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.071966203511689,0,0,0,0,0.0567661790826302,0,0,0.33282833939526,0.0224371261324294,0.3331968600065,0.108973463688131,-0.0468447450555054,0,0,0,0,0,0,0,0,0,0,0,-0.136582090749395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052416741462505,0,0,-0.00483906992738711,0,0,0,0,0,0,0.132250320953499
X600000.CH.EQUITY,0,-0.0145842007510273,0,0,0,0.0192441589023982,0,0,0.0739839792008606,0,-0.00407074303322479,0.135306785914807,0,-0.167765326309543,0,0,0.317120655877555,-0.00282590404926101,0,0,0.405042653408297,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769684372354178,0,-0.088439024496563,-0.130919782764705,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.074382878350958,0.0764616993250848,0,0.458666774022502,0.0894397039329679,0,0.220869629800841,0,0,0,0,0,0,0,0,0,0,0.0617672043282589,-0.167610928201975,-0.0617329713058875,0,0,0,0,0,0,0,0,0.0981925390014344,0.0868279039841969,0,0,0,0,0,0,0,0.053275435256434,0,0,0,0,0.0735590829279424,0,0
X600016.CH.EQUITY,0,0,0,0.0912552772239617,0,0,0,-0.551740163246803,0.06138550217058,0,0,0,0,0,-0.918966452949026,0.473806489196339,0.226121669490988,0,0,0,0,0.0302107525160025,0,0.601764495265892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173919466821329,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.326867426385691,0
X600036.CH.EQUITY,0.0901575241726633,0.0237555902665834,0,0.0931282827976298,0,0,0,0,0,0.174312373058007,0,-0.0546316041657267,0,-0.128728424387575,0,0,0,0.0171526683000752,0.24654732738734,0,0,0,0,0.129863113932684,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.234089376040476,0.21263675887407,0,0,0,0,0,0,0,0,0.024279769353718
X600919.CH.EQUITY,0,0,0,0,-0.235733701210945,0,0,0,0.168962472540321,0.2204755532522,0.0170953209919969,0.0293026119151028,0,0,0,0,-0.00406729399397639,0.0887074904723181,0,0,0,0,0.22084154769571,0,0.100338262393674,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189275474402984,0,0.121222882422531,0,0,0,0,0,0,0,0,0.047280861771788,0.134340492696661,0
X600926.CH.EQUITY,0,0,0.122279766498351,3.46944695195361e-18,0,0,0,0,-0.17675531301536,0,0,0,0,0,0,0,0,0.638854172403789,0,-0.0750949765473364,0,0,0,0,0.0420451934673076,0,0,0,-0.11312362747227,0,0,0,0,0,0,0,0,-0.0769603784887414,-0.148940666237315,0,0,0,0,0.10907350489444,0,0,0,-0.0945414280449277,0,0,0,0.17081941544209
X601009.CH.EQUITY,0.0488973622166671,0.212225107892681,0,0,0,0,0,0,0,0,0,0.210510714722145,-0.0903324386243566,0,0,0,0,0,0,0.0756362331581037,0.389707434718442,0.147800402815824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679450286542432,-0.0194940262324316,0,0,0
X601166.CH.EQUITY,0.173476360321225,0,0.105227030011488,0,0,0.25040435509475,0,0,0,0,0.168764105659597,0.174430507233535,0,0,0,0,0.176928832557412,0,0,0,0,0.190421270358972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00279012052907049,0,0,0.0642003944304056,0,0,-0.071593475440138,0,0,0,0,0,-0.0466730533021836
