,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.482348518981156,0,0,0,0.178390003632268,0,0,0.015001686977676,0,0,0,-0.126603696470621,0,0,0,-0.0106953593027079,0,0,0,0.154796657206501,0,-0.0682846123538403,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0934242124369461,0,0,0,0,0,0.0311781132852489,0.128168718045455,0.00220715921279432,0,0,0,0,-0.0200357207126639,0.116999050285151,0,0
X002142.CH.EQUITY,0.0227244379766203,0,0,0,0,0.686699910902292,0,0.191090295817272,0,0.0674746256812297,0,0,-0.0933762624005796,0,0,0,0,0,0,0,0,0,0,-0.147044864268103,0,-0.122587234783928,0,0,0,0,0,0,0,0.036001782237947,0,0,0,0,0,0,0,0,0,0,-0.161412714713827,0,0,0,0,0.0777089994551995,0,0
X600000.CH.EQUITY,0,0,0,0,0.0561752658082078,0,0,0,0.0413000481070509,0,0,0.184418246808152,0,0,0,0,0.303577768402771,0,3.46944695195361e-18,0,0,0.455398894570647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170638892237522,0,0.000221551061287169,0,0,0,0,0,-0.243420962859723,0.0959623010418203
X600015.CH.EQUITY,0,0,0,0,0.0570393474287133,0,0,0,0.124784345221585,-1.0842021724855e-19,0.0642913683747506,0.191543950886909,0,0,0,0,0.220168746129417,0.146360538316032,0,0,0.00194846358759991,0,0,0.00677401271097836,0,0,0,0,0,-0.00220375633727776,0,0,-0.206697130395536,0,0,-0.0149398368849154,0,0,0.867923168991197,0,0,0,0,0,0,0,0,0,-0.365580269281168,0,0,0
X600016.CH.EQUITY,0,0,0.338750931931496,0.177985474833735,0,0.177451544319452,0,-0.310572781412403,0.256029150922023,0,-0.0512669863265424,0,0,0,-0.246067894369997,0,0,0,-0.214728441780245,0,0,-0.0651264910655534,0,0,0,0.103488897038487,0,0,0,0,0,0,0,0,0,0,0,0.4080603122161,-0.331972426128414,0,0,0,-0.0767136076306484,-0.281785512653562,0,0,0,0,0,0,3.46944695195361e-18,0
X600036.CH.EQUITY,0.185404726726363,0.211498655132136,0,0,0.0203877248078452,0,0.0143754484262014,0.152743431710494,0,0,0,-0.184902899050862,0,0,0.178845898009131,0.0861857004459101,0,0,0.106506105015952,0,0,0,0.0662910030539776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301330233728128,0,0.0388980159689359,0,0.298710510707052,0.0689740410815675,0,0,0,0,-0.099767908176926,0,-0.00357191464155168,0,0
X600919.CH.EQUITY,0,0,0,0,-0.17957077964512,0,0,0,0.257876636752872,0.401560844459992,0,0,0,0,0,0,-0.110374103421741,0,0.0328983845858597,0,0,0,0,0.215582793019862,0,0,0.194064237748455,0,0,0,0,0,0,0,0,0,0,-0.0302784997736977,0,0.0637253952783469,0,0,0,0,0,0,-0.032468452426012,0,-0.0107925740011612,0,0.0810826939644626,0
X600926.CH.EQUITY,0,0.217304794816908,0,0,0,0.0283690249497499,0,0,-0.229784439388699,0,0,0,0,0,0,0,0,0.507209149252583,0,0,0,0,0.0646148878167309,0,0,0,0,0,0,-0.14411178620866,0,0,0,0,0,0,-0.0915078146983577,0,0,0,0,0,0,0,0.143732866756525,0,0,-0.00888818073624403,0,0,0,0.272863652596579
X601009.CH.EQUITY,0,0.0890085979717752,0.219008444537523,-3.46944695195361e-18,0,0,0,0,0,0,0,0.302479712132359,0,0.0772343700760071,0,0,0,0,0,0,0,0.0246308966177516,0,0,0,0,-0.0471272534379187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163079416810735,0,0,0,-0.030089534351729,0,0,0
X601166.CH.EQUITY,0.376366914450986,0,0.300090794721571,0,0,0.176249046635035,0.0116626231211615,0,0.00565789452271601,0,0.13767431178395,0.17588423024141,0,0,0,0.0497885277869992,0,0,0,0,0.194943030178906,0,0,0,0,0,0.0395702909596465,0,0,0,0,0,0,0,0,0,0,0,-0.0703409821274878,0,0,0,0,0,0,-0.0265962541711434,0,0,0,0,0,0
