,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0396150605903349,0.00912015634001566,0.350954973962049,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225107864032564,0,0,0,0.0422284604050245,0.0428823777163862,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.113869494424246,0,0,0.0927196332256548,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.409263849019306,0,0,0.120219203255858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166573378680673,0,0,0.294402562505814,0,0,-0.295010866113025,0,0,0,0.178517418480631,0,0,0,0,0,0,0,0,-0.169924156195637,0
X600000.CH.EQUITY,0,0,0,0,0.106665032258825,0,0,0,0,0,0.00765736122025657,0,0.385527255347051,0,0,0,0,0.0168418615691631,0,0,0,0,0,0,0,0.279798152497788,0,0,0,0,0,-0.0196287188084457,0,0,0,0,0,0,0.0809133977865158,0,0.697154155151753,0,-0.0961373396713512,0,0,0,-0.0751195160572693,0,0,0.0819550236652827,0,0
X600016.CH.EQUITY,0,0.102147500871505,0,0,0,0.102616421897051,0,0,0.0574053035881122,0.11057564566921,0,0.101101541498704,0,0,0,0,0,0.0527639807728371,0,0,0.0780024884058908,0,0,0,0,0.0588725473164744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485419090196067,0,0,0.0242742078118556,0,0
X600036.CH.EQUITY,0.0529112476190316,0.128314308950725,0.137349030851541,0,0,0,0,0.0115768974692652,0.353540210942774,0,0,0,0,0,0,0,0,0.096187385260098,0.0530344337260896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161314759518016,4.33680868994202e-19,0,0,0.00681467458587652,0,0,0,0,0,0,0,0,0.0445777308816192,0,0,0,0
X601166.CH.EQUITY,0,0,0.0467660884383269,0.057655431415793,0.120117285290525,0,0.29114360007196,0,0.0175077069131099,0,0,0,0,0.315600913366056,0,0.0413988273874784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648757679763725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00633190036744555,0,0.0294333119075157,0,0,0,0,0.023600634334696,0
X601169.CH.EQUITY,0,-0.038889589227829,0,0,0,0.0650927812459265,0,0,0,0,0,0,0,0.722946404201336,0.0999812352362236,0,0,0,0,0,0.0245283488316592,0.0273882855243913,0.0489228349363162,0,0,-0.0333824142168434,0,0,0,0,0,0,0,0,0,0,0,0.0427091439222079,0,0.0136985122932565,0,0,0,0,0,0,0,0,0,0,0,-0.0176801988429334
X601229.CH.EQUITY,0,0,0,0,0.197083180635306,0,0,0,0,0,0.75204259166968,0,0,0,0,0,-0.0183297484345877,0,0.455656262627843,0,0,0,0,0,0,0,0,0,0.240376707438843,-0.140156882759127,0,0,0,0,0,0,0,0,-0.162872876053443,0,0,0,-0.125890491925968,-0.0892676215728462,0,0,0.0432421220257589,-0.171506499302781,0,0,0.0370307524323413,0.0395316211560637
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.950712988299511,0,0,0,0,0.0561118399672769,0,0,0,0,0,0,0.00652131072251493,0,0,0,0,0.0144487365230241,0,0,0,0.0457401593145475,0,0,-0.10031448276545,0,0,0,-0.0849484371279782,0,0,0,0,0.038328881599225,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.148588266987516,0.299483417262055,0,0,0.00736461851746228,0.0960668368033602,0.0666067545010015,0,0.185437479065769,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0174224542266277,0,0.0589577607028024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
