,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.288216522127646,0,0,0.297310438962199,0,0.0406310708431554,0,0.257088630090699,0,0.0460692294520296,0,0,0,0,0,0,-0.00805682264551308,0,0,0,0,0,0,-0.168968604285053,0,0,0,0,0,0,0,0,0.13648502031999,0.0530726501809185,0,0,-0.0730357640832809,0,0,0,-0.103754835817301,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.342270768427882,0,-1.73472347597681e-18,0,0.179784470442694,0,0,0,0,0,-0.293766710940271,0.0145739911384652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195582265708829,0,0,0,0,0,0,0,0,0,0.21632137299199,0,0,0,0,0,0.0782555390959504,0,-0.0947608423182112,0
X600000.CH.EQUITY,0.264018692945862,0.045299176695128,0,0,0.0161953866272133,0.110922825795741,0,0,0,0,0.209061984406949,0,0,-0.0862355609254445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114416602771015,0,0,0,0,0,0,0,0,0.0432206906515029,0.193211965966508,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.105371550756149,0,0.181909836399701,0,0,0,0.242975072883533,-0.160984289231773,0,0,0.178322191423942,0.0781820712401814,0,0,0,0.0636137826403049,0,8.67361737988404e-19,0,0,0,0.165037264500405,0.00465129537971165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775880602705919,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0
X600016.CH.EQUITY,0.1209063065932,0,0.132285746008515,0.00136408810642035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134339342269582,0,0.106606194218571,0.454916392220224,0,0,0,0,0,0.212221279630084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155917467729072,0,0.123604667370398,0,0,0
X600036.CH.EQUITY,0,0.00923552219079057,0.129998521809142,0,0,0,0.0248584746108107,0,0.0402130560439184,0.238658220279346,0,0,0,0,0,0,0,0,0,0,0.181799445530003,3.46944695195361e-18,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0209205748199224,0.0539181499707431,0,0,0,0,0,0,0.0156716289073447,0,0.12089550335301,0.203066094354619,0,0,0,0,0,0,-0.0380596518033652,0
X600919.CH.EQUITY,0,0.126488939254676,0,0.00359815944744359,0,0.0638845081321723,0,0.103218329822926,0.0833071989080619,0,0.100095542187228,0,0.0316106275552313,0,0.0234474445301492,0.0936945613158962,0,0,0,0,0.118695412543628,0.0689710992195146,0.0879172331192265,0.039390562560952,0,0,0,0,0,0,0,0.105014364788039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.117324640395433,0,0,0,0,0,0,0,0.54491366723174,0,0,0,-0.150276863606746,0,0.24427378997112,0,0,-0.0483781744750894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405541178497751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06306930324535,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0824115418230217,0,0,0.132346922003649,0,0.210278683351029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18388050715278,0,0,0,0,0,0,0,0,0,0,0.0255867298036009,0,0,0.0345970784204053,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.405623380305483,0,0,0,0,0.185472239102838,0,0.212725655009679,0,0,0,-0.0712330417152174,0,0,0,0,0,0,0,0,0,0,0.24585139430591,0,0,0.0348028656340101,0,0,0,0,0,0,0,0,0,0,-0.0547301475477849,0,0,0,0,0,0,0,0,0.0197460242002173,0,0,0,0.172158993060614,-0.0334378119383898,-0.00699615154351736
