,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.136021517862602,0.124917316761771,0,0.111205328515875,0.124984098848109,0,0,0,0,0,0,0,0,0,0,0.0717225550602529,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.142588413910379,0,0.0251759986731768,0.0688466124467576,0,0,0.0434882649175843,0,0.033380988596914,0,4.33680868994202e-19,0,0,0,0,0.0183391439355007,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.120943377859729,0.110792317782552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4270855482844,0,0,0,0,0,0,0,0,0,0,0,0.0642787121951,0,0,0,0,0,0,0,0.122131768432015,0,0,0,0,0,0,0,0,0,-0.0145577877552347,0,0
X600000.CH.EQUITY,0,0,0,0,0.168447942474726,0,0,0,0.144953178610375,0,0,0,0.175533294556599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0.0795805861059758,0,0.697793971478604,0,-0.121281325087197,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.170527587588099,0,0,0,0.135386446532834,0,0,0.0436554562656382,0.135521113468116,0,0.0182034492027306,0,0,0,0,0,0.174252145346534,0,0,0,0.191274328356018,-0.124083580006686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114144164046804,0,0,0.00526328725894407,0,0,0,0,0,0,0,0,0.00621625144315934,0
X600036.CH.EQUITY,0,0.176596745264139,0.125795001947915,0,0,0,0,0.0194951043470718,0,0,0,0,0.383823989260644,0,0,0,0,0.186277860904683,0.0189904859118908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148580931472839,0,0,0,0,0,0,0,0,0,0.00715610704188455,0,0,0,0,0,0
X601166.CH.EQUITY,0.00213046128355446,0,0.0114808114787452,0.0641155766615821,0.205167746677588,0,0.454658840708441,0,0,0,0,0,0,0.183589231263766,0,0.0482343534665141,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0189883495512162,0,0,0,-0.00732732441457366,0,0,0,0.0371922238500253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0111631174482551,-0.0344165649579277,0,0,-0.0127673170609758,0,0,0,-0.0761334833093528,0,0,0,0,0.809727856954032,0.0585187111149391,0,0,0,0,0,0,0.101541165148023,0.0094558776273539,0,0,0,-0.0146784150236744,0,0,1.73472347597681e-18,0,0.014119981045014,0,0,0,0,0,0,0,0.0722546716377128,0,0,0,0,0,0,0,0,0,0,0,-0.0243487869873892
X601229.CH.EQUITY,0,0,0,0,0.0239470933485628,0,0,0,0,0,0.960000367465892,0.0179724050264904,0,0,0,0,0,0,0.461970773211047,0,0,0,0,0,0,0,-0.00900813897823811,0,0,0.28092268661219,0,0,0,-0.0881723060634873,0,0,0,0,-0.22079323240818,0,0,0,-0.296655586033949,-0.119875475735451,0,0,0,-0.0761529977947597,0,0,0,0.00393262101728578
X601288.CH.EQUITY,0,0,0.0453370433734003,0,0,0,0,0,0,0,0,0.0147539822580385,0.866929982733715,0,0,0,0,0.0208495294129342,0,0,0,0,-0.0267042398372543,0,0,0,0,0,0,0,0,0,0,0.157245162124445,0,0,-0.0665348965060222,0,0,0.0331404485461195,-0.123763917622126,0,-0.102744750352674,0.0148704035586542,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0446943416925942,0.415023929178307,0.0459957840037742,0,0,0.252345305010349,0.0669637129821094,0,0,0,0,0.021166630416384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771476553438412,0,0,0,0,0,0,0,0,0,0
