,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0931398371809082,0.177432879465389,0.294203377081427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180195491945852,0,0,0,0,0,0,0,0,0,0,0,0.0229229615143773,0,0.094803436017758,0,0.0280598615659098,0,0.0702719924086549,0,0,0,0,0,0,0.0984390322231917,0,0.0212671572990188,0,0,0
X002142.CH.EQUITY,0.394328277208714,0,0,0,0,0.0142056164328185,0,0,0.0957656799242356,0,0,0,0,0,0,0,-0.0278956989537888,0,0,0,0,0,0,0.229353884171273,0,0,0,0.0565420451655705,0,0,0,0,0,0.0557476292448505,0,0,0,0,0,0,0,0,0.153252979143958,0,0,0,0,0,0,0,0.0646123549316545
X600000.CH.EQUITY,0,0.0145288636945205,0,0,0,0.186669385554545,0.0314628326039257,0,0,0,0.147096230430952,0,0,0,0,0,0,0,0,0,0.0986595924043429,0,0,0,0,0,0,0,0,0.0471715296327566,0,0.172182786255821,0,0,0.102133145592061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.428422914968962,0,0,0.474715731627864,0.0410632185413903,0,0,0,0,0,0,0.0650986423242706,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0131363244009348,0,0,0,0,0,0,0,0,0,0.0219776618634039,0,0,0,0,0.0319852863227399
X600016.CH.EQUITY,0,0,0,0.113107080639897,0,0,0.128079939113974,0,0.057145618803481,0.0859491046338349,0.32801761354169,0,0,0,0.00723061531894432,0.183493822108759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087568396450911,0,0,0,0,0,0,0.0389515719531623,0,0,0,0
X600036.CH.EQUITY,0.347998965399228,0,0.289715407506059,0,0,0,0.100223123297185,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.0542904157526151,0,0,0,-0.034120336015932,0,0,0,0,0,0,0.0957637927456106,0.0990691965182931,0,0,0.00585000516615101,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0363947875852775,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.158295801105283,0.136215140329794,0,0,0,0.131656142260551,0,0,0,0,0,0,0,0.165603965334719,0.172078341709657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839201799322943,0,0,0.0623664120862816,0,0,-0.0326117599214535,0,-0.0180702326562782,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0731226035990267,0.0611239760013457,0.14425132916614,0,0,0,0,0,0,0,0,0.171933082051114,0.00243711976053034,0,0,0,0,0.262542507697728,0,0.0511458302760716,0,0,0,0,-3.46944695195361e-18,0.0361180551593591,0,0,0.0455682448407701,0,0,0.041074973483915,0,0,0,0,0,0,0,0,0,0,0.00686643210474386,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0252986116245844,0,0,0,0,0,0,0.163206405862064,0.0481986732871497,0.162703456473083,0,0,0,0,0,0,0,0,0,0,0,0.348541737641152,-0.00924946749230314,0.214665657136568,0,0,0,0,0,0,0,0,0,0,0.104003127206492,0,0,0,0,0,0,0,-0.0641422092548366,0,0,0,0,0
X601288.CH.EQUITY,0.0559451504944482,0,0,0,0,0,0,0,0,0,0.176278942062998,0.436899063015497,0,0,0,0,0,0,0,0,0,0,0,-0.0459739168933342,0,0,0,0,0,0,0,0,0.127645530849962,0,0,0,0,0,0,0.0866057612925686,0,0.117975624287702,0,0,0,0.0424633856398729,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.112406270699308,0,0.0219046519284294,0.0096125684001146,0,0.224813492211199,0.16490049017026,0,0,0,0.0784599078521908,-6.93889390390723e-18,0,0.101812846700495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141867070724654,0,0,0,0,0.000937927871798775,0,0,0.112542647675427,0,0,0,0,0,0,-0.0217975145085018,0,0.0326030781114564,0.0188523545279183,0,0,0
X601398.CH.EQUITY,0.0686172066566976,0,0,0,0,0.0664834361086234,0,0,-8.67361737988404e-19,0.048077713704334,0,0,0,0.563652711843249,0,0,0.0467459281790846,0,0.0303049951842268,0,0,0,0,0,0,0,0,0,0.0620551997613092,0,0,0,0.0178709218445214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.0706596345979232,0,0.0838364313547529,0,0,0.103207560739294,0.18211895590116,0,0.0283753635264906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128950011056895,0,0,0,0.097424096217023,0,0.0650816465704913,0,0,0,0,0,0.19521288877995,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0.134316827574132,0.00446277825821327,0,0.183413988590723,0.01710218069193,0.468141269088155,0.00121034978793225,0,0.111253014384038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.000818698857009042,0,0,0
X601988.CH.EQUITY,0,0,0.110503292732271,0,0.398464709978035,0,0,0,0,0,-6.93889390390723e-18,0.0489532491131505,0,0.177281616036809,0,0,0.0638497443493229,0,0.0585782766216762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110841175483645,0.165374069546473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.300279130041754,0,0,0,0,0,0,0.388174298432975,0,0,0,0.0526250947018169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00715726233483418,0,0,0,0,-0.00988976096365145,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239264275576901,0,0,0,0,0,0,0.152642509990065,-0.0893679281821184,0,0,0,0.274020213125393,0,0,0,0.258954994972431,0,0,0,0.0534158457837579,0.0399566543124691,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164794923383447,0,0.0602120131811328,0,0,0,0,0,0,0,0.0233944644879943,0,0,0,0,0,0.0590987826729349,0,0,0,0,0,0,0,0,0,0,0.0386941506991926,0,0.0793312991184567,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253955786593466,0,0,0.456021635991052,0,0,0,0,0,0,0,0,0,0,0,0,-0.396425815056695,0,0,0,0.152630288818313,-0.0610280409521099,0,0,0.351611177557766,0,0,0.192855309099857,0,-0.347864434691399,0,0,0,0.0776207714740163,0,-0.488267347262047,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65368547933803,0,0.0114478431965196,0,0,0,0.0331585992921263,0.240949991545386,0,0,0,0,0,0,0,0,0,0,0,0,0.0550867947212652,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.0294465077581596
X000776.CH.EQUITY,0,0,0,0.180945563401729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322007802550161,0,0,0.638216288843059,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0617846918554549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063842482552652,0,0,0,0,0.258672401495098,0.39737103865634,0,0,0.149028601345476,0,0,-0.109512025193756,0.157720384059581,0,0,0,0,0,0,0,0,0,-0.0496779844728088,0,-0.00721561514511566,0,0.0568591654022699,0,0,0,0,-0.0451009622592404,-0.0233648211417279
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300762534325104,0.0146631448456759,0.0468766714294689,0,0.0451314303043408,0,0,0,0.752588422917875,0,0,0.0413070661433501,0,0,0,0,0,0.0946540512705683,0,0,0,0,0,0,0.0238557138260064,0.0157107850423251,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12256319190913,0.175520972584935,0,0.208740830813933,0,0.193948840024253,0,0,0,0,0,0.081551844524739,0,0,0,0.0297913414893315,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0433895210743673,0,0,0,-0.0177833953704284,-0.0275827007077453
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285612592889583,0,0,0.278380375681282,0.115852358882158,0.0596034153500554,0.408512033159215,0,0,-0.0504110057571852,0.163961095064258,0,0,0,-0.0276152678851428,0,0,0,0,0,0,0,0,-0.0349693671791391,-0.0232062949443648,0,0,0.0397155518671212,0,0,0,0,0.053299904792015,-0.000360437396736454,-0.0188757836151458
X601066.CH.EQUITY,0,0,0.00657056623444841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127189932588479,0.120142434747421,0,0,0,0,0.112750451842049,0,0,0,0.673117241695865,-0.0806238132178,0,0,0,-0.0636154713280105,0,0,0,-0.142007722471224,0,0,0,0,0,0,0,0,-0.117994438877337,0.161347450066619,0.0711711453224708
X601211.CH.EQUITY,0,0.0120626573768582,0,0,0,0,0,0,0,0.0490551837624987,0,0.0493288479599029,0,0,0,0,0,0,0,0.187940046791563,0,0.107046714193149,0,0.122551878600286,0.437597867844724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483181709742445,0.0703153779938001,0,0,0.0415976567285613,0,0,0,0.0442185866123008,-0.0115917999756135,0
X601688.CH.EQUITY,0,0,0,0.0336280234755448,0,0,0,0,0,0,0,0.0735571094345123,0,0,0,0,0.0307563826708313,0,0,0.0618269689057496,0,0,0.405360747782488,0,0.255783401491421,0,0,0,0,0,0,0,0,0.0755398825033433,0,0,0,0,0,0,0,0.0478422766547332,0,0,0,0.0166030599638777,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.00197414496220793,0,0,0,0,0,0,0,0,0.109219604676869,0.0352920329282553,0,0,0,0,0,0,0,0,0,0,0,0,-0.102240361146395,0,0,0.499841980434729,0,0,0,-0.0339303447276615,0,0.175976449410871,0,0.0735341403406095,0,0.0887655505741652,0,0.0757088769295691,0.0414937902222684,0,0.0438349109473245,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.096484513916347,0,0,0.328730507849055,0,0,0,0.0902766118258607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406421094968501,0,0,0,0.186039590614479,0,0,0.0159587566323769,0,0,0.168987809413582,0,0,0,0,0.0274477227778214,0,0.0496986524428929,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0819243370922561,0,0,0,0,0,0,0,0,0,0.0296801220356579,0,0,0.495305389800853,0,0,0,0,0,0.0641572086112852,0,0,-0.0385484351799515,0,0,0,0,0,0,0,0,0,0.11901997891788,0,0,0,0,-0.389506362067702,0
X601336.CH.EQUITY,0.359892312862996,0,0,0,0,0.0336986477410831,0,0,0,0,0,0,0,0,0,0.062477033716213,0,0,0,0,0,0.0194327302161189,0,0,0,0,0,0,0.260325944596249,0,0,0,0,0.20943518681397,0.183572742102796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0.0475699430499037,0,0,0,0,0,0.322085299209641,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.294620726019215,-0.0158314542812758,0,0,0.0417481190286613,0.167109206855617,0,0.0842194363970466,0,0,0,0,0,0,0.00338184440786437,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0258890018127141,0.183928879894044,0,0,0.111214514248387,0,0,0,0,0,0.123762335789072,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0352613393610527,0.0250151335250677,0.311648134787084,0,0,0,0,0.0167334755084803,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162234388823238,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0115000866285195,0,0,0,0,0,0,0.107959773050455,0,0,0.339365150874564,0,0,0,0,0,0,0,-0.0644653897061424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922964276120099,0,0.249584493257533,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20169983943867,0,-0.0617247306582944,0.120761367766048,0,0.266604963818315,0,0,0,0,0,0,0,0.152128998152594,0,0,0.145379405182852,0,0,0,0.187819623179553,-0.404171788955655,0,0,0.136856217641281,0,0,0.264544685597043,-0.335908104914171,-0.288708869987773,0,0,0,0.331361510743072,-0.215732767358133,0,-0.280737483890485,0
X000002.CH.EQUITY,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112805446335954,-0.00330819554343249,0,0,0,0,0.116648186333511,0,0,0,0,-0.00788093046914896,0,0,0,0,0,0,0,0,0.149909811966717,0.704691671681024,0,0.112792873778199,0,0,0,0,0.123588019635746,0,0,0.0613788515320787,0,0
X001979.CH.EQUITY,0,0.0500696926496956,0,0,0,0,0,0,0,0.147168947807165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110578731735142,0,0,0,0,0,0,0,0,0.0240125273105182,0,0,0,0.426103487884335,0,0,0,0,0.0506471832165031,0.0207588096084015,0,0,0,0,0,0,0,0
