,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.172553406775381,-0.145668472528147,0,0.276218018251885,0.456942368839025,0,0,0,0,0,0,0,0,0.0560910227763121,0,0,0,0,0,0,0,0,-0.0187496066236405,0,0,0,0,0,0,0,0,0,0.171084847314102,0,0,0,0,0,0,0,-0.00864734255965609,0,-0.0147625358718991,0,0,-0.0996653740355547,-0.0520039053016661,-0.115937029019539,0,0,0.15816811302765
X002142.CH.EQUITY,0.286204957958507,0,0,0,0.0769680315271272,0.0548928995234551,0,0,0,0,0,0,0,0,0,0,0,-0.0357078755924956,0,0,0.0107185197622875,0,0,0.0113676211088983,0.160759179595056,0.0276720253166793,0,0,0,0,0,0,0.236432002473503,0,0,0,0,-0.0151409232239049,0,0,0,0,0,0,0,0,0,0,0.0288533940936278,0,0,0
X600000.CH.EQUITY,-0.0265237477103196,0,0,0.120968065925641,0,0,0,0,0.412864310244561,0,0,0,0.00555703559468749,-4.33680868994202e-19,0,0.0660464848079016,0,0,0.00708327818697383,0,0.122316228319827,0.00844190213626028,0,0,0,0,0,0,0.0205528399054411,0,0.00795183573902982,0,0,0,0,0,0,0,0,0,0.0424291136037664,0,0.0927937597003775,0,0,0,0,0,-0.0228280457210773,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.431211388284812,0,0,0.0444502975119337,0,0,-0.167023377555719,0,0.0268486107814507,0,-0.20296376479406,0,0,0,0,0,0,0,0,0.362391261348112,0,0,0,0.237672352343346,0.0637432638833361,0,0,0,-0.084453802939792,0,0,0.216582788541926,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.12100610978199,0,0.157050474753485,0.414008051667053,0,0,0,0,0,0,0.0315886978059686,0,0,0,-0.0733935276316764,0,0,0.0599821889236528,0,0,0,0,0,0,0,0,0,0,0,-0.114781144913001,0,0,0,0,0,0.181505923616123,0,0,0.131252314694238,0,0,0,0,-0.0562788214479954,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.341006613032838,0,0,0,0.120604359526666,0,0,0,0,0,0.377607985142632,0,0,0,0,-0.0445535124850958,0,0,0,-0.0363349107838453,0,-0.0724146348964516,0,0,-0.00315972711689449,0,0,0,0,-0.0310621798900277,0,0,0,-0.019923251555665,0,0,0,0,0.116360063602668,0,0.0320818441018114,0,0,0,-0.137035249187746,0,0,0,0.10717018001588,0,-0.129281311823409,0
X601229.CH.EQUITY,0,0.095799569090486,0,0,0,0,0,0,0,0,0.617228294365088,0,0,0,0,0,0.0485504290079264,0.0113175422904368,0,0,0,0,0,0,0.187157543307029,0,0,0,0,-1.73472347597681e-18,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523799371699013,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.134233244302199,0.125327867586197,0.50921651568209,0,0.0269467364553584,0.134806352549099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526292274686814,0,0,0,0,0,0,0,0,0,0.0263223873917481,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.277884353654015,0.129996436545804,0,0,0,0,0,0,0,0.056785264773014,0.0308970644438689,0.0760042172528119,0.212370017265738,0,-0.00459991834626771,0,0,0,0,0,0,0,0.012351185510929,0,0.0996712654640616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142062888943245,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0250587941274228,0,0,0,0.216344428013019,0.382394708944335,0.25214767260781,0,0,0,0,0,0,0,0,0,0,0.0427346999912959,0,0,0,0,0,0,0,0,0,0,0.00822120053863429,0,0,0,0,0,0,0,0,0,-0.0986544000392838,0,0.0566527280658477,0.0829181743323359,0,0,0
X601818.CH.EQUITY,0,0.226483185493159,0,0,0,0.192673156723243,0,0,0,0,0,0,0,0.192248586693445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292419244182425,0,0,0,0,0,0,0.0685466163387053,0,0,0,0,0,0,0,0,0.219939875704991,0,0,0.0382670834883793,0,0.0290078108217618
X601939.CH.EQUITY,0,0,0,0.142107991143701,0,0,0,0,0.0027695856975907,0.346016331670704,0.193225564592165,0,0.244595617609725,0,0,0,0,0.171099208810698,0,0,0,-0.0864076361061312,0,0,0,0,0,0,0,0,0.0811719718418831,0,0,0,0,0,0,0,0.186328256785328,0,0,-0.0780256511866626,0,0,0,0,0,0,0.190590948480921,0,0.143427848554787,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.0558135949457438,0.407605939279706,0.382511706363564,0.107618564182225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146671448683029,0.154434077697833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0047024350586846,0,-0.0629586748335919,0,0,0
X601998.CH.EQUITY,0,0,0.109435913013882,0,0,0,0.0364278673814945,0.170530116154268,0,0,0.184227201761351,0,0.309206468129205,0,0,0.0698243704389882,0,0,0,0,0,0,0,0,0,0.015592637284814,0,0,0,0,0,0,0,0,0,0.124046664967187,0,0.0440109971837866,0.207588335516873,-0.0633517366638069,0,0,0,-0.013322506951257,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.00542255130300362,0,0,0,-0.406139839205295,0.456140029210327,0,0.244987468296255,0,0,0.109344168162063,0,0.43681570218332,0,0,0,0,0,0,0,0,0.0621256089023473,0,0,-0.34272439196288,0,0,0,0,0,0,0,0,0,0.00787747573206465,0,0,0,0,0,0,0,0,0,0,0,0.0107905409292275,0.235448768874507,0,0,0.199277774001377,0
X11.HK.EQUITY,0,0,0,0,-0.117071241218085,0,0,0,0,0,0,0,0,0,0,0,0.0659357641868299,0.612079807800772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516100540338599,0.0854334059279044,0,0,0,0,0,0,0,0,0.0239202395391204,0,0,0.155575297909093,0.142368029813038,0,0,0
X2388.HK.EQUITY,0,0,0,0.102796692554426,0.0254898912900839,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.470988818686501,0,0.171034325082001,0,0,0,0,0,0,0,-0.206816347547006,0,0,-0.0289038694375314,0,0,0,0,0,0,0,-0.0357234748040165,0,0,0.0361001208225422,0,0.0237789094509991,0,0,0.170519894464635,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.142094599045163,0,0,0,0,0,0.0871159338840213,0,0,0,0.137573154386318,0.092001359824697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165647215727258,0,0.342251950013794,0,0,0,0,0.120181351908228,0,0,0
X000166.CH.EQUITY,-0.0526415300179107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692230230043918,0.0161015424892005,0.254234350387812,0.0431212065447317,0,0,0,0.347420008655174,0,0.33920998460455,8.67361737988404e-19,0,0,0.0527204441382798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287274518066819,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175965064126245,0,0,0.205877117465265,0.0935038199033007,0,0,0.142046497757445,0.162848164667824,0,0.0385422208412539,0.153715679058347,0,0,0,0,0,0,-0.0389445605829427,0,0,0,0,0,0,0,-0.082951953325737,0.0282069182023444,0,0,0,0,0,0.00530864259220272
