,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.1581960403552,0,0,0,0,0,0,0,0.16287407761672,0,0,0,0,0,3.46944695195361e-18,0.0597551465768723,0.0990954574302452,0,0,0,0,0,0,0.165454147172818,0,0,0,0.117369241972473,0.0024389878957492,0,0,0,0,0,0,0,0.023782381298067,0,0,0.106866942719004,0,0,0,-0.0307029949492272,0
X002142.CH.EQUITY,0.123449640276822,0,0,0,0,0.029930705014413,0,0,0,0,0,0,0,0.230014886083347,0.0341610524475007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479740166837245,0,0.0326634111403533,0.0307243280607205,0,0,0,-0.120433735958343,7.0290883750289e-05,0,0,-0.254597255610019,0,0,0,0,0,-0.0141114778344655,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.317232072697917,0.35414496800064,0,0,0,0.111432652388637,0,0,0.180710449308354,0,0,0,0,0,0.326967359598214,0,0,0,-0.197700370787325,0,0,-0.0126825265808568,0,0,0,-0.0361506535712681,0,0,0,0,0,-0.0408265786577145,0,0,0,0.0655400579039607,0,0,0,0,0,0,0,-0.0282078973932955,-0.0470340791558772,-0.0447522921468578
X600015.CH.EQUITY,0,0,0.085811668503908,0,0,0,0,0.459215523459957,0,0,0,0,0.189543800422535,0.0276029264799883,0,0.0316984095609391,0,0,0,0,0.0139629049500629,0,0.21238811723873,0,0.0514721528257059,0,0,0,0,0,0,0,0,0,0,0,0,0.12285712396686,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.222672730472746,0.403856072210158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482231431513503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0430168703258561,0,0,0,0,0,0,0,0.558384348664274,0,0.105828341974789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157528517285944,0,0.182130113629738,0,0,0,0,0,0,0,0,-0.243275302308352,0,0,0,0,0,0,0,0.200375729791252,0,0,0,0.102573847258954
X601166.CH.EQUITY,0,0,0.236694956049775,0,0,0,0,0,0,0.255431608224931,0,0.0408648633494961,0,0,0,0,0,0.0166901494486311,0,0,0,0,0,0,0,-0.0659094111603652,0,0,6.93889390390723e-18,0,-0.0556019963159546,0,0,0.0611112654439495,0,0,0,0,0,0.134933373356291,0,0,0,0,0,0,0,0.243832428999821,0,0,-0.0310268761401853
X601169.CH.EQUITY,0,0,0,0.804445108820085,0,-0.152584607698837,0,0,0.00616671197761224,0,0,0,0.0708190271268901,0,-0.0275178407679114,0.0363118555098188,0,0,0,0,0,-0.104902266355043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209157123617984,0.0231022665347399,-0.0635133836216135,0.51642800855241,0,0,0,0,0,0,0,0,0,0.113988259621789,0,0
X601229.CH.EQUITY,0,0.124203658129094,0,0,0,0,0,0,0,0,0,0.448783505037776,0,0,0,0.0432712579441823,0,0,-0.0261433607153342,0,0,0,0,0,0.411419393773892,0,0,0,0,0,0,0,0.0684359363804158,0,0,0.133275901130507,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876058562350061,-0.0816545808725113,-0.00752601713140092
X601288.CH.EQUITY,0,0,0,0,0,0,0.775733399231931,0,0,0,0,0,0,0,0,0,-0.0484330273367236,0,-0.285948009698321,-0.097931182074354,0,0,0,0,0,0,0,-0.0571017764934917,0,0,0,0,0,0,-0.162950116297728,0,0,0,0,0,0,0,0,0.0953509325160158,0,3.46944695195361e-18,-0.318694645636036,0,0,0.395364561433952,0.274250842075442
