,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X601155.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.234518655341008,-0.123149849476527,0,0.189716630192137,0.538210426668873,-0.0583511528701769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20429808492949,0,0,0,0,0,0,0,0.106277040359675,0,-0.0150875017327186,0,0,0,0,0,0,0,-0.188110651999263,-2.16840434497101e-19,0,0,0,0,-0.0564796334787387,0,0,0,0,0.00186631248666018
X002142.CH.EQUITY,0.403967532177293,0,0,0,0,0.175385818487824,0,0,0,0,0,0,0,0,0.0406446324338747,0,0,0,-0.104114640562936,0,0,0,0,0.117940575120431,0,0,0,0,0,0,0,0.12665151293597,0.114094234231517,0,0.00553259484213043,0,0,0,0,0,-0.0761478390899999,0,0,0,-0.0259799017449604,0,0,0,0,0,0,-0.0983592606839428
X600000.CH.EQUITY,0,0,0,0,0,0,0.234287389515933,0,0,0.160990398082828,0,0,0,6.93889390390723e-18,0.0482823820292863,0,0.0841583753630024,0,0,0,0,0.163717887741053,0,0,0,0,0,0,0,0,0,0,0,0.0614819159770313,0,0,0.00499927149507561,0.00824581498187721,0,0.110736705294861,0,0,0.0385533383998349,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.303562768116536,-0.065005167423324,0,0.326395864264257,0,-8.67361737988404e-19,0.154271373264754,0,0,0,0,0,0,-0.503277821414541,0,0,0,0,0,0,0,0,0.589067883135625,0,0,0.205074233065333,0,0,0,0,-0.00570074422407425,0,0,0,0,4.33680868994202e-19,0,0,-1.0842021724855e-19,0,0,-0.0497163401555663,0,0,-0.0904356234740234,0
X600036.CH.EQUITY,0.150843352397218,0,0,0,0,0,0.390501898964348,0,0,0,0,0.0449310577057072,0,0,0.116716526774457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792385351532565,0,0,0,0,0.134538464222806,0,0.0369301056564779,0.00621908492121898,0,-0.0575504257868934,0,0,-0.0805029448934411,0,0,0,0,0.117024763598295,-0.0499505240351443,0,0
X601166.CH.EQUITY,0.499258573800989,0,0,0,0,0,0,0,0,0,0,0.150251594440823,0.11289620928867,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305342447659674,0,0,0,-0.156292278560996,0,0,0,0,0,0,0.0534082545181285,0,0,0.0701101818323906,0,0,0,0,-0.0696508982830381,0,0.117378750413025,0,0,0,-0.0537616507151601,0
X601169.CH.EQUITY,0,0,0.0780010663690595,0.72943308447225,0.028169821176263,0,0,0,0,0,0,0.0469353795655683,0.130415089370817,0,-0.0152630700249126,0,0,0.159418789506985,0,0,0,0,0,0,0,0,-0.0260586653401872,0,0,0,0.103573876332324,0,0,0,0,0,-0.25308338063248,0,0,0,0,0.0586413196396592,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0860040156584772,0,0,0,0,0,0,0.286581868753834,0,0,0,0.109570128002757,0.0699315438014921,0,0,0.0863716137061829,0,0.117694125363357,0,0,0,0,0,0,0,0,0,0,0,0.0118403898940016,0,0,0,0,0,0.235410552425732,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0275298395047212,0,0,0,0,0,0,0,0,0,0,0.0800673637227656,0.135833471109866,0.445478895914588,0.0566356348423777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011546579189971,0,0,0,0,0,0,0.0313225057455161,0,0,0,0,0,0,0,0,0,0.12414704082808,0,0,0
X601328.CH.EQUITY,0,0,0.188512226223615,0.106955561130756,0,0,0,0.0909875266719111,0,0,0.245126599406625,0,0.054394147495314,0.118550616572173,0,0.113255534703332,0,0,0,0,0,0,0,0,0,0,0,0.0477579932541936,0,0,0,0,0,0,0.0427355676340264,0,0,0.0160945081183349,0,0,0,0,0,0,0,0.0987346656143372,0,0.0374830403957621,0,0,0,0
