,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.163239557509663,0.118043538713779,0,0.0596059042200232,0.0835984459615836,0,0,0,0,0,0.105520111772079,0,0,0,0,0,0,0,0,0,0.0175414640503408,0,0,0,0.0234311299656631,0,0,0,0,0,0.122185898601545,0,0,0.146409628507267,0,0,0.0491624225746732,0,0.0429132539094315,0,0,0,0,0,0.000495051913609188,0,-0.0183580110208242,0,0.0832324184938192,0,0
X002142.CH.EQUITY,0.273375737924537,0,0,0.161064034583953,0.483315400085235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395507620756195,0,0,0.18630284682235,0,0,0.0348527713986952,0,0,0,0.0414268249762693,0.150368600143759,0,0,0.32247671640483,0,0,0,0,0,0,0,0.0038208912447275,0.0438786113747456,0,0,0,0,-0.241298300397838,0,0,-0.0228162853454926,0
X600000.CH.EQUITY,0,0,0,0,0.332267545583027,0,0,0,0,0,0,0,0.319401675435959,0,0,0,0,0,0,0,0,0,0,0,0,0.310040596647871,0,0,-0.0858229720521473,0,-0.00698259621236657,0,0,0,0,0,0,0.0882910079894903,0,0.678157195873412,0,-0.093084458896058,0,0,0,0,-0.167645426004033,0,0,0,0,0
X600016.CH.EQUITY,0,0.206434064548621,0,0,0,0.0573311487213305,0,0,0.0369002101105275,0.106602560820573,0,0.0461023335622097,0,0,0,0,0,0.240787524164364,-0.034852150228641,0,0.160973603090901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125847566865198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.211325387502961,0.137775751942661,0,0,0,0,0.0319556431367793,0,0,0,0,0.369223693370372,0,0,0,0,0.176316648337451,0.0233774567935999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263114528136444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137031656053152,0,0
X601166.CH.EQUITY,0,0,0.0425149417399493,0.0670859962038076,0.0951705777598107,0,0.370738201888383,0,0,0,0,0.136879296097127,0,0.252946542608157,0,0.0478429976090705,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0110333090981073,0,0,0,0.0203846940124725,0,0,0,0,0,0,0,0,0,0.0274457068512028,0,0,0,0,0,0,0.0216332349443634,0
X601169.CH.EQUITY,0,-0.0461070341273527,0,0,-0.0255496282059924,0,0,0,0,0,0,0,0,0.775182358467506,0.0884553237836201,0,0,0,0,-4.33680868994202e-19,0.0571090616720045,0,0.0406296636216129,0,0,-0.0399026172237228,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0179068178220492,0,0.0861840377407111,0,0,0,0.00478666285068631,0,0,0,0,0,4.33680868994202e-19,0,0.0664652168659176,-0.0365073815861521
X601229.CH.EQUITY,0,6.93889390390723e-18,0,0,0.0777834624740574,0,0,0,0,0,0.78263236706662,0,0,0,0,0,0,0,0.408633350547679,0,0,0,0,0,0,0,0,0,0.235103684995279,0,0,0,0,0,0,0,0,-0.190834629383642,0,0,0,0,-0.22946452303822,-0.0681443459239287,0,0,0,-0.0909719382387292,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0619000965416855,0.913406056650161,0,0,0,0,0,0,0,0,0,0.0277567423699058,0,0,0,0,0,0,0,0,0,0.12793437835989,0,0,-0.13507033946646,0,0,0,-0.077155344509935,0.0441720722586425,-0.0587665131830841,0,0.0012423150336155,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0290732695903869,0.372861279751761,0.112959569936146,0,0,0.247021971510725,0.0462928792509763,0,0,0,-6.93889390390723e-18,0.0205438391946188,0,0,0,0,0,0,0,-1.73472347597681e-18,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.291337307312873,0,0,0,0,0,0,0.105070389848389,0,0,0,0,0,0.475427880250309,0,0,0,0,0,0,0,-0.285333285118462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658241074022151,0,0,0,-0.191799086444391,0.00903112424006493,0,0,-0.0518662682637112,0,0,0.41856203719181,0,0,0
X601818.CH.EQUITY,0,0,0.0713946011515283,0,0,0,0,0,0.0394846650461127,0,0,0,0.109842634839774,0.115706420413987,0,0,0,0,0,0.0182061949127097,0,0,0.0298895868357709,0,0,0,0,0,0,0,0,0,0.231990132461987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159182673020551,0,0,0,0.00862513088706081
X601939.CH.EQUITY,0.0115485081718679,0.0137623901925432,0.112160389106134,0,0,0,0,0,0.816872446160193,0,0,0,0,0,0,0,0,0.021346315796108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714727595545791,0.00218651356718578,0,0,0,0,0,0,0,0,0.0172286638552413,0,0,0,0,0,0,0,0,-0.0100826988557336,0
X601988.CH.EQUITY,0,0,0,0,0.0464749665642065,0,1.04768514899102,0,0.0839821582574779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137297141497388,0,0,0,0,0,0,0,0,0,0,0,-0.0299230375951196,0,0.0400782992854446,0,-0.0654783300729933,0,-0.041899575113307,0,0,0,-0.0282098456780792,0,0,0,0,0,0.0955596288599989
X601998.CH.EQUITY,0.0120924079596549,0,0,0,0,0,0.538669389523941,0.114092682030556,0,0,0.208386357741222,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0138359687268108,0,0,0,0,0,0,0.136039527131052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627454323640397,0,0,0
