,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.229805813024216,0,0,0.125952973329556,0,0,0,0,0,0,0,0,0,0.0294936827540098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634881393471469,0,0.106462746106919,0.181813048509764,0,0,0,0.0164516707425773,0,0,0,0,0,0,0,0.189902158490099,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.649081968891808,0,0,0.235232377520865,0,-0.278074299877639,0.0208446075895735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102125691849072,0.115901954245842,0,0,0,0,-6.93889390390723e-18,0,-0.124051540130626,0,0.251932944594063,0,0,0,0,-0.0820520887356398,0,0,0.159468292542871,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0503216950038587,0.00847813281730223,0.291718267034119,0.125694476126119,0,0.22413338133253,0,0,0,0,0.0343605097683235,0,0,0,0,0.0811101303174584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X600016.CH.EQUITY,0,0,4.33680868994202e-19,0,0,0,0.000322874777798215,0,0.10930537136566,0.18173479092534,0,0,0,0.210122439032688,0.124763862105483,0.00901211992228191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593345600491789,0,0,0,0.376781781512506,0,0,0,0,0,0,0.0336391612572565
X600036.CH.EQUITY,0.0403020866844943,0.105977603740392,0,0,0,0,0,0,0.0455220371120045,0,0,0,0.0649779649488485,0,0,0,0,0.0312044960770374,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0.188493301519064,0.0619506923884407,0.0150709360520792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15915099836929,0,0
X601166.CH.EQUITY,0.0397892664849308,0.0611320645559672,0.406569174525103,0,0.0148543334806182,0,0,0,0.100121620164747,0,0,0,0.128398679027492,0,0,0.0274282056072443,-0.00166895981942727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0873740072854414,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0309893232640537,0.252077353603681,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.222426983690801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301252692734224,0,0,0,0,0,0,0,0,-0.0382773464253497,-0.000502785622184257,0,0,0,0,0,0,0,0,0,0,0.210324831749795,0,-0.174529669842694,0
X601229.CH.EQUITY,0,0.067090132173811,0,0.0292787870417311,0,0,0,0,0,-0.0777016820125822,0,0,0,0,0.149774307642037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937089648721056,0,0.0385529706532092,0,0,0.146944112758369,0,0,0,0,0.00885066026442641,0,0,0,0,0,0,0,-0.266448308572708,0,0.560977437792188,-0.067240246197383,0
X601288.CH.EQUITY,0,-0.018386784097915,0,0.123322847764688,0,0.14184619179301,0,-0.087263596684966,0,0.258462830914664,0,0,0.471164290371875,0,0,0,0,0,0,-0.103209565370982,0,0,0,0,0,0,0,0.025122641076959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141749797240347,0,0,0,-0.0414231230732476,0,0,0,0,0,-0.088995685284996
X601328.CH.EQUITY,0,0,0.108585733789531,0,0,0,0,0,0,0,0,0,0.266470824536644,0,0.200059912965969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757483160945681,0.103417278217958,0,0.0409624129599502,0,0.199933186885064,0,0,0,0,0,0,0,0,0,-0.0171357707243802,0
