,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.15979289839092,0,0,0,0,0.225842148213301,0,0.0885332563638193,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.271742066714733,0,0,0,0.163556104815039,0,0,-0.0456297738189878,0,0,0,0,0,-0.102075546713043,0,-0.109983232462232,0,0,0.153797963406001,0,0.0845363145514091,0,0,0,0,0,0,0,-0.250559993423002,0,-0.108550858332653
X002142.CH.EQUITY,0.14308678080717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301479021338018,0,-0.119276367949203,0,0,0,0,0,0,0,-0.0306041795177591,0,0,0,0,0.132313461069602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720565760176768,-0.0217413044960873
X600000.CH.EQUITY,0.0614103700701703,0,0,0,0,0.080323023270779,0,0,0,0,0.468180562533888,0,0,0,0.00997063163437447,0,0,0,0,0,0.221338375334563,0,0,0,0.0191653848262148,0,0,0,0,0,0,0,-0.0234394340409152,0,0,0.000184892510965793,0,0,0,0.100630974789129,0,0,0,0,0,0,0,0,0,0,0.142194789178258
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.354261858314407,0.0046017775798411,0,0,0,0.254626939349494,0.0285616849676671,0,0,0,0,0,0.0355207316698901,0,0,0,0.0413716194776137,0,0,0,0,0,0,0,0.181016316703304,0,0,0,0.0642319948837412,0,0,0,0,0,0,0,0,0,-0.0614392420640908,0,0,0,0,0.014701168103974
X600016.CH.EQUITY,0,0,0.165740043713677,0.115716457365749,0,0,0,0,0,0,0.373487949455316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137350203716642,0.0358438938615609,0,0,0,0.00295570671940921,0,0.092795858609477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504435300125899,0
X600036.CH.EQUITY,0.16157560758931,0.0933593015712583,0.183991379948337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389517992326894,0,0.0138902648802175,0,0,0.35977079165202,0,0,0.050785618648973,0,0,0,0.0934151491327253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0113573402370732,0,0,0,0,0.432564877292668,0,0,0,0,0,0.232958592038375,0.0363465752655399,0,0.106727387901133,0,0,0,0,0,0,0,0,0,0,0.0375239647828767,0,0,0,0,-8.67361737988404e-19,0,0.391120962937568,0,0,0,0,0,0,0,-0.131881569648949,0,0,0,0,0.0483800662526288,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.220250219424678,0.607668324570694,0,0,0,0,0,0,0.00849673623004836,0,0,0,0.135785679140227,0,-0.0580679233048119,0,0,0,0,0,0,0,0,0,0,0,0,0.13488127553849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148167335303256,0,0,0,0
X601229.CH.EQUITY,0,0,-0.077467346154325,0.24775332381634,0,-0.0912659108446106,0,0,0,0.413033550478577,0,0,0,0.188496117812024,0,0,0,0,0,0.243099945704229,-0.0484930371055262,0,0,0,0,0.25148279173537,0,0,0,0,0,0,0.157469306649692,0,0,0,0,0,0,0.0968197800693002,-0.00534569002180738,0,0,0,0,-0.273172119148594,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.202666487776273,0,0,0.4350229564577,0,0.161086194886338,0.116859726880674,0,0,0,0,0.113555536535171,0,0,0,0.0693662582549458,0,0,0,0,0,0,0,0,0,0.039411589615734,0,0,0,0,0,0,0,0,0,0.016732695785701,0.0177052489483412,0.0736737402220985,-0.00227300113866625,0,0,0,0.0540831674602771
