,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,-8.67361737988404e-19,0.184904534092643,0.167936434581684,0,0,0.0769572804904329,0,0,0,0,0,0,0,0,0,0,0,0,0.0151307023563731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336866772122002,0,0,0.0171327170014697,0,0,0.069676719497936,0,0,-0.0816897330571375
X002142.CH.EQUITY,0.114991764384482,0,0,0,0,0.133684808972306,0.28902126911362,0,0,6.93889390390723e-18,0,0,0.062138530073886,0,0,0.0736265805688345,0,0,0,0,0,0,0,0,0,-0.0342827254032871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270851416997564,0,0,0,0,0.0212495293722373,0,0,0
X600000.CH.EQUITY,0,0,0,0.155097145732971,0.0596555607954614,0.0796673622470314,0,0,-8.67361737988404e-19,0,0,0.227389628367634,6.93889390390723e-18,0.103876652768199,0,0,0.140918444760158,0,0,0,0,0,0,0,0.114507418550021,0,0,0.0743655378842173,0,0,0,0,0,0,0,0.0293470549182633,0,0.054835356629577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.146145788013977,0,0.11850757475299,0,0,0,0,0,0.144302996119728,0,0,0,0,0,0,0,0,0,0,0,-0.0109204675321581,-0.088985967224716,0.53253788128464,0,0,0,0.0462016700132423,0,0,0,-0.0443815318388512,0,0,0,0,0,0,0,0,0,0,0,0.0846345517674974,-0.0434012685703233,-0.100130252739141,0,0,-0.067898084038243,0,0
X600016.CH.EQUITY,0,0,0.0458686944520279,0.215479887384322,0,0,0,0,0,0,0,0,0,0,0.1383728348887,0.0380817063528494,0,0.215505623222466,0,0,0.118978165412035,0,0,0.130313215996157,0,0,0,0,0,0,0.0356530984563636,0,0.0275742012613696,0,0,0,0,0,0.114259444333671,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.118347009118267,0.408221198059852,0.074753585589554,0,0.0121414549538541,0,0,0,0,0.061006244100873,0,0,0,0,0,0,0.10619366965084,0,0,0,0,0,0,0,0,0,0.209887264696533,-0.0162778209587857,0,0,0.136872241062527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498471499223544,0
X600919.CH.EQUITY,0,0.0777396283766068,0,0,0,0,0,0.0233560644657319,0,0,0.00912340874622603,0,0,0.163091138542283,0.0536658824986665,0,0,0,0,0,0.154537797411263,0.0302189681042788,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0612302975548354,0,0,0,0,0,0,0,0,0,0.195912356161073,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0.299416151021585,0,0,0,0.0288953459043279,0.233868920625535,0,-0.0340272787699079,0,0.134273782130553,0,0,0,0,0,0,0,0.0319304943584953,0,0.0220264969508355,-0.0265420030798974,0,0,0,0,0.107063410633055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0981723098562286,-1.38777878078145e-17,0,0,0.647379263026456,0,0.124296083229812,0,0,0,0,0,0,0,0,0,0.139791176388847,0,0,0,0,0,-0.104998783247555,0,0,0,0,0,0.00282946768723536,0,0,0,0,0,0,0,0,0,0,0,0,0.00448973387733497,0,0,0,0,0,0,0.0880906509839695
X601166.CH.EQUITY,0,0.205446838856087,0,0,0,0.136383295319169,0,0,0.239302709079657,0,0,0,0,0.178682088872824,0,0,0,0,0.0364686117133962,0.0345961916382067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100870715458128,0,0,0,0,0.06069199430655,0,0,0,0,0,0,0,0,0.0248593814804359,0,0,0
