,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.122860547742123,0.120734905213914,0,0,0.0115358612535416,0.129370845784763,0,0,0,0,0,0,0,0.0194713444228573,0,0,0.0302337153720074,0,0.197535598601738,0,0,0,0,0,0,0,0.0485008324552223,0,0.0419229655196532,0,0,0,0,0,0,0,0,0,0.156273276136589,0,0,0,0,0.027024515384489,0,0,0,0
X002142.CH.EQUITY,0,0,0.0206512567192488,0,0,0.0378628670175012,0,0,0,0.33549977423203,0,0,0,0,0,0,0,0.251422780800224,0,0.027304797975499,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394973214719273,0,0,0,0,0,0,0,0,0.160251077847192,0,0.0229049987265218,0.108614389201135,0,0,0.145330523704278,0,-0.0318088372009611,0.03219049158391,0
X600000.CH.EQUITY,0,0,0,0.189127911587216,0,0.0301071768685392,0,0,0,0,0,0.319333547737248,0,-8.67361737988404e-19,0.240295210247941,0,0.0513491432369651,0.0748506215142268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456709983975272,0.0554347427190417,0,0.0276498271960266
X600015.CH.EQUITY,0,0,0,0,0,0,0.0691947110892118,0,0,0,0.281037758650426,0.265748509808283,0,0,0,0,0,0,0,0.0381133772047792,0,0,0,0,0.236333553546646,0,0.182356982096765,0,0,0,0,-0.0532590156551988,0,0,0,0,0,0,0,0,0.0951086883961541,0,0,0.097169160493438,0,0,0,-0.118115668455761,0,0,-3.46944695195361e-18,0
X600016.CH.EQUITY,0,0,0,0,0,0.140546131131591,0,0,0,0,0.0423597733418362,0,0,0.00922226186969201,0,0.312546798452407,0,0,0,0,0,0,0,0.286700636143656,0,0,0,0,0,0,0,0,0.0470011543294598,0.0730642318342587,0,0.0501810193746623,0,0,0,0.0444303635352978,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.516826972551063,0.0572535980980419,0,0,0,0,0,0,0,0,0,0,0,0,-0.11122950505879,0,0.189698098049636,0,0,0,0,0,0.236020282590009,0,-0.0543161697638219,0,0.0366702842364219,0,0,0,0.131322274652577,0.0479829297248525,0,0,0,0,0.041750269570893,0,-0.081361104106007,0,-0.0692838571391041,0,0,0,0,0,0,0,0,0.135937011579675,0.0157376865692993,0
X600919.CH.EQUITY,0,0,0,0.0230655419387125,0,0,0,0.42573728685386,0.207068773454032,0,0,0,0,0.11074766154033,0.0162016408859302,0,0,0,0,0.148520959393298,0,0,0,0,0,0,0,0,0.123916191700303,0,0,0,-0.0526181297949284,0,0.0716508975310924,0,0,0,0,0,-0.0657958335875136,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.20973650217171,0,0,0,0.0699662954816404,0.386860747680143,0,0,0,0,0,0,0.0888592210449841,0,0,0,0.264560819341853,0,0,0,0,0,0,0,0,0,0,0.159592478651485,0,-0.0765890164307249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643557321697923,-0.0144127537541461,-0.182990577933522,0.0259631915977165,0,0,0.0134544599648381,0.000777291654363282
X601009.CH.EQUITY,0.124120608771494,0,0,0,-0.201789497295361,0,0.181562441600039,0,0,0,0,0,0,0,0,0,0,0,0.167844033834455,0,0,0,0,0,0.331040594241905,0,0,0.0243361592840015,0,0,0,0.252917527874567,0,0,0,0,0,0.0424274800548913,0,0,0.28015912922503,0,0,0,0.0102336497234804,-0.154935239966698,0,0,0,0,0.0739503832533071,0
X601166.CH.EQUITY,0,0.301952603292396,0.235376752881059,0,0,0,0,0,0.0256405111677326,0,0,0,0,0,0,0,0,0,0,0,0.150754485433808,0,0.00543404984918707,0,0,0,0,0,0,0.0359639283149248,0,0,0,0,0.221707954915364,0,0,0,0,0,0,0,0,0.0815393124239869,0,0,0,0.046422152133779,0,0,0,0
