,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.324174123690824,0,0,0.226141749048909,0,0,0,0.193169406931313,0,0,0,0,-0.0411438434685416,0.106679457146096,0,0,-0.00498951450868511,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17476940539972,0,0,0,0,0.0516683233984808,0.119234930994074,0,0,-0.205620527619782,0,0,0,0,0,0,0,-0.0496180473857683,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.342047893315016,0,0,0,0,-0.0977414186684461,0,0,0,0,-0.0686450663850537,0.0464538570304631,0,0,0,0,0,0,0,0,-0.074089264007166,0,0,0,0,0,0,0.0147028590644784,0,0,0,0,0,0,0.171798625865447,0,0.0439207846001528,0,0,0,0,0,0,-0.228973970688201,0
X600000.CH.EQUITY,0.22926157267193,0,0,0,0.166745391483948,0.0375529814332896,0,0,0,0,0.106755067789214,0,0,0,0,0.203343942418267,0,0,0,0,0,0,0,0,0,0,0.104195907159928,0,0,0,0,0,0,0,0.00493989252317895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372484588137423,-0.0691327666063771,0
X600015.CH.EQUITY,0,0,0,0,0.0313667853302956,0,0.226715187179564,0,0,0,0,0,0,0,0,0.162207233355726,0.0958932874999733,0,1.73472347597681e-18,0,0,0.0447676616505885,0,0,0.0835466686488988,0,0,0,0,0,0,0,0,0,0,0,0.0980328157022862,0,0,0,0,0,0,0,0,0,-0.0467301670527714,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.207055980218996,0.0375133834880185,0,0,0,0,0,0.141418675684391,0.220529398899764,0,0,0,0.111166876451174,0,0,0,0,0.236314098305857,0,0,0,0,0,0.0409300159867256,0,0.19779270724229,0,0,0,0,0,0,0,0.0127514092177897,0,0,0.0536380203381731,0,0,0,0,0,0,0,-0.036354003420119,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.0843896632604725,0.102404747148447,0.147706226654136,0.378179949243464,0,0.0572009373095608,0,0,0,0,0,0.139142532706462,0,0,0.00381630461053054,0,0,0,0,0.122896300873345,0,0,0,0,0,0,0,0,0.0699717368192438,0,0,0,0,0,0,0,0.0827670051926485,0,0,0,0,0,0,0,-0.0476532814828125,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0785628650530303,0.13487830829476,0,0,0,0,0,0,0,0.402235323586335,0,0.199478443643636,0,0,0,0,0,0,0,0,0.207316987288938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814342884364088,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.039878946391191,0,0,0.0749538833807574,0,0,0,0.396457820640949,0,0,0,-0.21734131854318,-0.0689602319792425,0.157472370146064,0,0.0765207714365449,0,0,0,0,0.0988790458848426,0,0,-0.109927505756094,0,0,0,0,0,0,0,0,0,0.207175360119459,0,0,0,0,0,0,0,-0.0173056777179339,0,0,0.0259169656328733,0,0.115524574292438,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.016430064857093,0,0,0.0971249420297123,0,0.16335907586557,0,0.0357697747370136,0.0433061360692907,0,0,0,0,0,0,0.148488908015782,0,0,0,0,0,0,0,0,0,0.12313234346685,0,0,0,0,0.0580868476413263,0,0,0.0369717362654469,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0688516275145419,-0.106730542404028,0
X601166.CH.EQUITY,0.359131866178853,0,0,0,0.0041077852700844,0.19838540049494,0,0.338912614472493,0,0,0,-0.0632653176552462,0,0,0,0,0,0,0,0,0,0,0.135808654105612,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194218312414434,0,0,0,0,0,0,0,0,0,0,0.0513106640216936,0.0653806023287347,0,-0.0759193871389248,-0.0225149296345798
X601169.CH.EQUITY,0,0,0.17403533278731,0,0.39058346203584,0,0,0,0,0,0,-0.0143179623109017,0,0.0863306742730863,0,0,0,0,0,0.0457680193784566,0,0.0319426054217486,0,0.0913615340108001,0.117717330918741,0,0,-0.046253392313776,0,0,0,0,0,0,0.0360004092224249,0,0,0,0,0,0,0,0,0,0,0,0,0.150991837712707,-0.011943757680098,-0.00434941810901261,0,0
X601229.CH.EQUITY,0.0181888210158965,-6.93889390390723e-18,0,0.257449848077353,-1.73472347597681e-18,0.13466107185987,0,0,0.0888280546017889,0,0.169334848907945,0,0,0,0,0.091031412766671,0,0,0,0,0.196695093938948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293292555145564
X601288.CH.EQUITY,0,0,0.203394300496767,0,0,0,0,0,0,0,0.0432183814299882,0,0,0,0,0,0,0,0.169154586597855,0.49343123798339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126291794267391,0.0102218796743255,0,0,0,0,0,0,-0.0197084307443809,0
X601328.CH.EQUITY,0,0,0.0610261184980646,0,0,0,0,0,0.00822324287855314,0,0.0648220978070046,0,0,0,0,0,0,0,0,0.444278524340171,0,0,0,0,0.280243801701944,0,0,0,0.0449534647139249,0,0,1.73472347597681e-18,0,0.0813658483983928,0,0.0373091583187855,0.0293813203278608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367304614120573,0,0.229732078385868,0.00603379040601032,0,0,0.123034917662855,0.048604763236391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000811752602654893,0.180227433196216,0,0,0.0127982112338985,0,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0,0.0674927855306509,0.136763986804787,0,0,0,0,0.23530376522469,0,0,0,0.163073832513041,-0.0388914715576747,0,-0.0402070445218183,0,0,0,0,0,0.239868290503801,0,0,0,0,0,0,-0.106590773531939,0,0,0,0,0,0,0.0259880398789005,0,0,0,0,0,0,0,0,0,0,0,-0.0285559448824281,0,0,-0.0102532185446261,0,-0.0423337409100139
X601818.CH.EQUITY,0.0675637435940356,0,0.0605609226648383,0.0035826787133554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173838719275983,0.220475961697297,0.0660801912069305,0.165633797346207,0.123621946386186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800720756948209,0,0.0359494966564039
X601838.CH.EQUITY,0,0,0,0,0,0.198092564588624,0,0.296185490678605,-0.219108679549236,0.230541791043895,0,0,0,0,0,0.110633151908455,0,0,0,0,0.115760162082747,0,0,-0.0697258987292566,0.231937373365983,0,0,0,0,0,0,0,0,0,0,0,-0.107451952659496,0,0,0.0148663491279589,0,0,0.0216432153083573,0,0,0,0,0,0,0,-0.0190057256861222,0.0309397453070556
X601939.CH.EQUITY,-0.00279917911051418,0.120390286775414,0,-0.0406309498610133,0,0,0,0,0,0,0.109469531727843,0,0.273337921853573,0,0.063237441493437,0,0,0.111999509724818,0,0,0,0.0752013191543916,0,0,0,0,0,0,0,-0.0464695857846621,0,0,0,0,0.0472565366905536,0,0,0,0,0.0264946701820539,0,0,0,0.236846940194264,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,-0.0444294684109018,0,0,0,0.0478069171590141,0,0,0,-0.311270553369926,-0.0947470155333967,0,0,0.175596655162332,0.435979830771377,0.139665590279928,0,0,0,0,0,0,0,0.0499344475656004,0.151153280175845,0,0,-0.0227871850033615,0,0,0,-0.0407358070865914,-0.0284198374369876,0,0,0,0,0,0,0,0.234223593613829,0,0,0,0,0,0,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0.0154856554256565,0,0,0,0,0.149125363822529,0,0.384724970087366,0.124921841465463,0,0,0.0707513595927716,0.052782090055762,0.152644679027041,0,0,0,0,0.0157516388004321,0,0.204411502989387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118835480541006,0,0,0,0,0,0,0,0,0.0109997996355641,0
X601998.CH.EQUITY,0,0,0,0.172054945454803,0,0,0.110752391476439,0,0,0,0.166653914195127,0,0,0.162127504199792,0.143234076945203,0,0.0981943401390388,0,0,0.14545014226751,0,0,0,0,0.128421469779193,0,0,0,0,0,0,0,0,0.0234568674042903,0,0,0,0,0,0,0,0,0.0228103021536558,0,0,0,0,0,-0.050240824054319,0,0,-0.0443722048894868
X601658.CH.Equity,0,0,0,0,0,0,0,0.0856785182497003,0,0,0,0,0,0,0,0,0,0,0,0.127524018191132,0.33108449175581,0.0689732775521638,0,0.335003385169058,0,0,-0.0140740448420597,0.14637982088017,0,0,0,-0.00158147570981946,0,0,0,0,0,0,0,0,-0.17032752751807,0,0,0.0798516839167676,0,0.105937124620599,0,0,0,0,-0.0744906779919563,0
X601916.CH.Equity,0,0,0,0,0,0,0.0101939027247107,0,0,0,0,0,0,0,0.327990841249996,0.147767743539543,0,0,0,0,0,0,0.0124295190768556,0,0.0355999523174173,0,0,0,0,0,0,0,0,0,0,0.0525805491007088,0.0457897094708261,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130775949031516,0
X601077.CH.Equity,0,0,-0.23936938935656,0,0,-0.259730046957537,0,0,-0.000297648191263954,0,0.216285798904616,0,0,0.208784209752841,0,0,0,0.107912937445246,0,0,0,0.205246474268652,0,0.276033729600279,0,-0.113413984301388,0,0,0,0.0338231262273211,0,0,0,0.0750625617144287,0,0,0,0,0,0.559020972289237,0,0,0,0.108864974789275,0,0,0,0,0.0357187875416964,0,0.0442641427796231,0.107319000660501
X11.HK.EQUITY,0,0,0,0,0.38353553827512,0.0879138498296232,-0.207390956240076,0,0,0,0,0,0,0,0.0395683824136067,0,0,0,0,0.00501611198340162,0,0,0,0,0,0,0.0254009431134039,0.0407407715869092,0,0.0399314737573895,0.0697509854673196,0,0,0.17987836882886,0.0166022638741439,0,0,0,0,0,0,0.0240437383339589,0,0,0,0,0,0,0,0.0948165181061863,0,0.265934100776742
X2388.HK.EQUITY,-0.00809707810247972,0,0,0,0,0,0,0,0,-0.00990536013273004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440801015618902,0,0.207681123526857,0.0177886922452694,0.0285279524651219,0,0.0734368528347187,0,0,0,0,0,0,0,0,0,0,-0.0948363799528973,0.168493651427919,0.0419815154787804,0,3.46944695195361e-18,0,0,0,0.091093580302771,0
X5.HK.EQUITY,0,0,0,0,0,-0.00575738389458477,-0.0992673586127295,0,0,0.0380115498115104,-0.014996136784971,0,0,0,0.0569665056837801,0,0,0,0,0,0,0,0.203785671499843,0,0,0,0.294261169888659,0,-0.195307767408448,0,0,0,0,0,0,0,0,0,0,0,0.0989067462365261,0,0,0.00931215440825579,0.088911146796164,0,0,0,0,0.282793566894662,-0.0101295067524763,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588982006867237,0,0,0,0,0,0.170822356004251,0,0,0.0909466560233848,0.225900791734626,0,0,0.0326529812555891,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0905668755088059,0.25557640077398,-0.0305318048024487,0,0,0
