,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.121530281879327,0.121134280486891,0,0,0.0115997460643243,0.128886276746448,0,0,0,0,0,0,0,0.0195184899691321,0,0,0.0298082807402204,0,0.198345245270726,0,0,0,0,0,0,0,0.0475993059245928,0,0.041202760612869,0,0,0,0,0,0,0,0,0,0.157133390859753,0,0,-2.16840434497101e-19,0,0.0271577292246911,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0851291932657317,0,1.73472347597681e-18,0,0.312680113343942,0,0,0.0215602037553373,0,0,0,0,0.204027833930617,0,3.46944695195361e-18,0,0.0216304200097682,0,0,0,0,0,0,0,0,0,0,-0.0215076991404407,0,0,0,0,0,0,0,0,0.153467000560327,0,0,0.0847462691852227,-0.00738867969324097,0,0.277515874522665,0.00706168969684861,-0.0726964892866562,0,0
X600000.CH.EQUITY,0,0,0,0.185715766500708,0,0.0294977342679832,0,0,0,0,0,0.25305497524939,0,0.0999076110108423,0.292333730808052,0,0.0142762190244187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581283196703618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.0208676731146184,0.0441374322121368,0,0.0776828432111199
X600015.CH.EQUITY,0,0,0.00322824309099124,0,0,0,0.079276299526203,0,0,0,0.284289744154978,0.259326101434471,0,0,0,0,0,0,0,0.0350476591300639,0,0,0,0,0.241582446881129,0,0.180277721670002,0.00955561101136542,0,0,0,-0.0506953718610109,0,0,0,0,0,0,0,0,0.0873675490108731,0,0,0.108515914466387,0,0,0,-0.130794700940497,0,0,0,0
X600016.CH.EQUITY,0.0956260980633869,0,0,0,0,0.0620527421284761,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.362357980726831,0.0621194474324244,0,0,0,0,0,0,0.257446516339266,0,0,0,0,0,0,0,0,0.0356951710379778,0.0337424862084928,0,0,0,0.0440647623589282,0,0.0397618138536534,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.489973822799925,0.0398944180440886,0,0,0,0,0,0,0,0,0,0,0,-0.00790365505171193,-0.0832415412857753,0,0.199672615476159,0,0,0,0,0,0.287926781265498,0,0,0,0.0511945638199652,0,0,0,0.160143428934551,0,0,0,0,0,0.0114775875789425,0,-0.0635136740544166,0,-0.112331565430593,0,0,0,0,0,0,0,0,0.0845620232485344,0,0
X600919.CH.EQUITY,0,0,0,0.117077949681783,0,0,0,0.455120421223587,0.148410422259354,0,0,0,0,0.125762688027912,0,0,0,0,0,0.078536755720116,0,0,0,0,0,0,0,-0.0374565178108333,0.127145135748397,0,0,0,-0.131019109650245,0,0.0735718452797691,0,0,0,0,0,-0.106695904889194,0,0,0,0,0,0,0.043632211055645,0,0,0,0
X600926.CH.EQUITY,0,0.308657643866755,0,0,0,0,0.426046382394168,0,0,0,0,0,0,0.073607756107404,0,0,0,0.210700189959177,0,0,0,0,0,0,0,0,0,0,0.117952306301814,0,-0.0053413171418312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109653753030199,-0.0652984066592051,-0.130007600701658,0,0,0,0.026770446021082,0.000628368042187602
X601009.CH.EQUITY,0,0,0,0,0,0,0.337786389572193,0,0,0,0,0,0,0,0,0,0,0,0.025152709912998,0,0,0,0,0,0.00749133350213012,0,0,0.0824226204488584,0.0581901072426168,0,0,0.185716533109472,0,0,0,0,0,0,0,0,0.472225541681286,0,0,0,0,-0.367938600531352,0,0,0,0,0,0
X601166.CH.EQUITY,0.00147874617969902,0.291658366023946,0.207049952966014,0.0590419533597358,0,0,0,0,0.0309939218536091,0,0,0,0,0,0,0,0,0,0,0,0.127935301071433,0,0,0,0,0,0,0,0,0.0675510538906223,0,0,0,0,0.177243524528367,0,0,0,0,2.77555756156289e-17,0,0.0305448397147004,0,0.0782267426764088,0,0,0,0.0573831046819817,0,0,0,0
