,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.168173183120276,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.123622379950255,0.154035763390163,0,0,0,0.131695873728021,0.0746358897906043,0,0,0,0,0,0,0,0,0,0,0,-0.0140133966957229,0,0.232345463409399,0,2.77555756156289e-17,0.117502715995859,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296816059221196,0,-0.0473400401539143,0
X002142.CH.EQUITY,0,0,0,0.109460877643872,0.557417229162664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132384094247237,0,0,0,0.120507557965729,0,0,0.368364314979636,0,0,0,-0.170122326760628,0.00334094670899446,0,0,0,0,-0.103823087620679,0,0.0184719201762698,0,0,0,-0.0300050383529926,0
X600000.CH.EQUITY,0,0,0,0,0.0785239949447314,0.567405277522636,0,-8.67361737988404e-19,0,0,0,0,0.0788593444552808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452085750111725,0.00120281833903607,0,0,0
X600016.CH.EQUITY,0,0.0845069054536892,0,0,0,0.0487996091717641,0,0,0,0,0,0.131890649837868,0,0,0,0,0,-0.130807731936053,0,0.743298686113163,-1.15438964105066,0,0,0,0,0,0,0,0,0,0,0.0054704010440371,0,0,0,0,0,0,-0.0382115148349036,0,0,0.00700262529690315,0.0390378412278883,0,0,0.0880183677350927,0.225144760766721,0,0,0,0.00408777728438752,0
X600036.CH.EQUITY,0,0.304145710424631,0.0566466855970408,0,0,0,0.0272223467187062,0.157114243596681,0,0,0,0.288943292968015,0,0,0,0,0,0.0829928400819017,0,0,0,-0.0158262432895742,0,0,0,0,0,0,0,0,-0.0557752931444263,-0.0742398130486425,0,0,0,0.00677758430165971,0,0.121696896096751,0,0,0,0,0,0,0,0,0,0,0,0.0863569545458236,0,0
X601166.CH.EQUITY,0.0346283142453993,0.0150497412642478,0.495928387185238,0.0395562023148322,0,0,0,0.0575741375866419,0,0,0,0,0,0.0774259837808997,0.00285436036252781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00675554669754947,4.33680868994202e-19,0.146229752063359,0.0225870149875597,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.122823746961408,0,0,0,0,0,0.0631590397716547,0,0,0,0.324635713022857,0,0,0,0,0,0.161973989011059,0,0,0,0,0,0,0,0,0,0,-0.118677424466241,0,0,-0.120437429511906,0,0,0,0,-0.501434661015747,0,0,0.186546155783709,0,0,0,0,0,0,0,-0.0266460205806376,0,0,0,0
X601288.CH.EQUITY,-0.0528662231443649,-0.00576747036918904,0,0,0,0,0,0,0.196771331193347,0,0,0.82431974539621,0,0,0,0,0,0,0,0,0,0,-0.00834545234301533,0,-0.0261218087896319,0,0,0,0,0,0,0.00237450981677619,0,0.139824537609807,0,0,-0.093937455340687,0,0,0,-0.0853903339357401,0.0405195677379102,-0.0204675843464252,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.017190695110242,0,0,0,0,0.253001781563371,0,0.391094631616265,0,0,0,0,0,0,0.029811736635855,0,0.00603961390064129,0,0,0,0.112459428922759,0,0.0259504255896098,0,0.0610568325773404,8.67361737988404e-19,-0.015484164252289,0.0239023043657788,0,0,0,0,0,0,0,0,0,0,0,0.0278331863884295,0,0,0,0,0,0,0,0,0,0.0362561377669076
X601398.CH.EQUITY,0,0.176339640564623,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.149747568095449,0,0.377016321113566,0,0,0,0,0,0,0,-0.106717834236918,0,0,-0.221187485075702,0,0,0,-0.180924718601431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098137522403096,0,0,0,0,0.0387650832915912,0.0846311159067919,0,0,0
