,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.243719189311279,0.060544490512531,0,0,0.239414344193091,0,0,0,0,0,0,0.248663581730916,0,0,0.0724858615831155,0,0,0,0,1.0842021724855e-19,0.0246963510495562,0,0,0,0.13343277208715,0,0,0,3.46944695195361e-18,0,0.0941518351128432,0,0,-0.140587440097629,0,0,0,0,0.0987346558011365,0,0,0,0,0,0,0,0,0,0,0.0156490894224865,-0.00351866540856181
X002142.CH.EQUITY,0.147300687533069,0,0,0,0,0.483842160677316,0,0,0,0,0,0,0,0,0,-0.121338174694734,0,0,0,0,-0.120548158580373,0,0,0,0,-0.087875878192239,0,0,0,0,0.382897850766182,0,0.342011349106543,0,0.00387462983366181,0,0,-0.129608057397433,0,-0.243998671017119,0,0,0,0,0,0,0,0,0,0,-0.100000068628911,-0.0112652904327511
X600000.CH.EQUITY,0.245714593033246,0,0,0.176378802011837,0,0,0,0.0649596534563112,0,0.103381251242091,0.176437748394511,0,0,0,0,0,0,0,0,0,0.0545186686711886,0.0239096609093505,0.148126664524372,0,0,0.0599856263429471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657956995491931
X600015.CH.EQUITY,0,0,0.25064807590625,0,0.0232751984090025,0,0,0.0315959738107,0,0,0,0,0.147889127861769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749239969385961,0,0,0,0,0.228923048173726,0,0,0,0,0,0,0.100616427253413,0.129102782742085,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.028522711502274,0,0.153191584899797,0.0343059873155948,0.468570579739048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268117429905402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462457526946472,0,0,0,0,0
X600036.CH.EQUITY,0.469884946178928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186617300800965,0,0.0528182395275155,0,0,0,0,0,0,0,-0.0199011755303489,0.335508984579164,0,0,3.46944695195361e-18,3.46944695195361e-18,0,0,0.0767187599824066,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.141696836677737,0,0,0.132528530781235,0,0.330938615485758,0,0,0,0,0,0,0.244727217172711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148930628821095,0.131517015226427,0,0,0,0
X601169.CH.EQUITY,0.0211623805067461,0,0.245534140217308,0.0642639509034528,0,0,0.0401878874653312,0,0,0,0.0554160690599923,0.212380480615874,0,0,0,0,0,0,0,0,0,0,0.0347346992960787,0,0.135173039290532,0,0,0,0,0,0,0,0.192792975960082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.421653918818494,0,0,0.20207953311143,0,0,0.124750577065135,0,0,0,-0.114608719496261,0,0,0,0,0,0,0.0298861724584206,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.240353087870765,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.297470093857748,0,0.161423615437953,0.409096550586955,0,0,0,0,0,0,0.00389167460252389,0,0,0,0,0,0,0,0.0420016562204529,0,0,0,0,0,0,0.0509317387187121,0,0,0,0,0,0,0,0.0191392800519771,0,0,0,0,0,-0.0502703625440896,0
