,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.323357095130254,0,0,0.485605474746746,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.156281051552489,0,0,0,0,0,0.0156592703961583,0,0,0,0,0,0,0,0.13324327521883,0.0146896372982354,0.0992012448311033,0,0,0,0,-0.0782510281983681,0,0,0,0,0,0,0,0,-0.241815162798748,0,-0.112527017620988,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.497130506788284,0.064846862547762,0,0.0408007210527911,0,0,0,0.0109453483213623,0,0.0365034260592836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190237375597523,0,0,0,0,-0.0357595098666936,0,0,0,0,0,0,0,-0.0889048969810659,0,0.0613275819692617,0.00850814870064475,0.0422880022551245,0
X600000.CH.EQUITY,0,0,0,0,0.0931507006875887,0,0.00787316700762482,0,0,0.459561962191541,0,0.013574807233825,0,0,0.115727551361713,0.111189610686681,0,0,0,0,0.0587012602909323,0,0,0,0,0,0,0,0,0.0636992575039376,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00540701156057971,0,0,0,0,0.0211861325130832,0,0,0.0855641782084636,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.227715120076513,0,0,0,0,0,0,-0.542218099219681,0,0,0,0,0,0,0,0,0.745212013549895,0,0,0,0,0,0,0,0,0,0,0,0.199026236042841,0.187920198817805,0.115518724310912,0,0,0,0.0482574224062382,0,0,0,0,0
X600036.CH.EQUITY,0.184920153783588,0.255000212725404,0,0,0,0,0,0,0,0,0,0,0,0.111686504997755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196104761135533,0,0,0,0,0.124670986794703,0,0,0.0944927437897143,0,0,0.0636541924621434,0,0.0293174496811407,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.141871710277281,0.151992701672959,0,0,0.0295394503648316,0,0,-1.73472347597681e-18,0,0,0,0.376505389729791,0.0582830676065782,0,0,0.0244723689260446,0,0,0,0,0,0,0,0,0,0,0,0,0.0100196468277264,0,0,0,0,0,0,0,0,0,0,0.0698167815071652,0,0,0,0,0,0,0,0,0,0,0,-0.0249550993829968
X601169.CH.EQUITY,0,0,0.180178753008192,0,0,0.1345303442859,0,0.258592563221977,0,0,0,0.00313972218494439,0,0,0.0761506688592642,0.0677152706037171,0,0,0,0.102681373703005,0,0,0,0,0.0444937054227657,0.00795642050574447,0,0,0.0180903128949427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127823662779933,0,0
X601229.CH.EQUITY,0,0.0786547453820208,0,0,0.047912548652388,0,0.28129976339885,0,0,0,0,0.387906678558165,0,0,0,0,0,0,0.0683872622587733,0,0,0,0,0,0,0,0.149499509875885,0,0,0,-0.213100982098842,0,0.192554607716943,0,0,0,0,0,-0.214014404145377,0,0,0,0,0,0,0,0,0,0,0,0,-0.053875773709313
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0297880115869895,0.28259525939036,0.254577888300927,0,0,0.0453086200512905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093414639456527,0,0,0.0951544617820926,0.104592776335672,0,0.122055509610779,-1.73472347597681e-18,-0.0690243201183079,0.155689864461944,0,0,0,0,0,0,-0.0811255948616681,0,0,0,0
X601328.CH.EQUITY,0,0,0.256184480661043,0.336022217731304,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240177948399486,0,0,0,0,0,0,0,0,0,0.114687291064619,0,0,0,0.0214425724376125,0,0,0.0230128583689488,0,0,0,0,0,0.0333727243343584,0,0,0,0
