,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.161311979662091,0,0.0311861107361748,0,0,0,0,0,0.00529783711507533,0,0,0.0508830266760538,0,0.0713319768734209,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0797463723975679,0,0,0,0,0,0.0880182922098922,0.16404708080966,0,0,0,0,0.155931917358821,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0814332225808588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040391643005015,0,0,0,0.163347437331714,0,0,0.0564819151498725,0,0.0314776965695276,0.0982009489701766,0.2434072253543,0,0.0293766074632055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0406356335142967,0.501485477013449,0,0,0,0,1.38777878078145e-17,0,0.21663705313603,0,0,0,-1.73472347597681e-18,0.126035782925353,0,0,0,0,0,0,0,-0.139194786078312,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.115648907904489,0,0,0,0,0,0,0.0845983410442784,0,0,0
X600015.CH.EQUITY,0,0,-0.354337321616798,0,0,0.110440945073143,0,0,0,0,0,0,0.42000382058753,0.139263552529693,0,0.354885594946061,0,0,-0.0332676168518393,0,0,0,0,0,0,0.196900521359847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463448408712343,0,0,0,0,0,0,0,0,0,0,0.145807224962999
X600016.CH.EQUITY,0,0,0.164183918250507,0.349636668717421,0,0,0.049514755053376,0,0.171801987043976,0.16447782015417,0.0787135493700642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378998674778713
X600036.CH.EQUITY,0.730201723401813,0,0,0.184588599426145,0,0,0,0,0,0,0.052281169034101,0,0.00329270300514266,0,0,0,-0.0986917210869735,-0.0746304814470063,0,0,0,0,0,0,0,0,0,0,0,0.0804803572372119,0.0105405261696448,0,0,0,0,0.0798859963796683,0,0,0,0,0,0.0467279942093352,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0862723448321819,0.218837233402749,0,3.46944695195361e-18,0.132583782480587,0,0,0,0.0195427633412903,6.93889390390723e-18,0.144468304828054,0,0.211378154620348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036755297263453,0,0,-8.67361737988404e-19,0,0,0,0,0,0.129968643402456,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0804921762745691,0,0.158469896388304,0,0.191330228409573,0,0,0.384278159743562,0.255736505913755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371350482882427,0.0726469679819467,0,0.067130719575349,0,0,0,0,0.00669312616744407,0,0,0,0,0,0,0,0.0430316569621711,0.0340073897196508,0
X601229.CH.EQUITY,0,0,0.34560164620739,0.324356338741273,0,-6.93889390390723e-18,0,0,0,0,0.0451550170617223,0,0,0,0,0.130216125537394,0,0,0,0,0,0.096744189450176,0,0,0,0,0,0,0.0772290383343821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.311030796590513,0,0,0.0246275994031649,0,0,0,0,0,0,0,0,0.535162054562905,0.000669978780290945,0,0,0,0,0,0,0.0173288645575324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126157445990359,-0.023647508230745,-0.0540199963107944,0
