,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.11767720191654,0.036552329632122,0,0,0.0274940556544729,0.380114823593538,0,0,0,0,0,0,0,0,0,0,0,0,0.0125875589724504,0,0,0,0,0,0,0,0,0,0.0749155485236032,0,0,0,0,0,0,0,0.0574820646155577,0,0.0257223045852248,0.0571028172926186,0,0,0,0,0.0528509858093427,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.197604796903283,0,0,0,0.346406228592385,0,0,0.0122130231708009,0,0,0,0.0558850387644083,0.188530810297204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124130818960426,0,0,0,0,0,0,0,0,0,0.24812038918391,0,0.017856513428758,0.0167452105793839,0,0,0.0805134809164458,-0.0127323873413755,0,0.0144742022345461
X600000.CH.EQUITY,0,0,0,0.0846041209815126,0,0.0286103941162832,0.0160749615913212,0,0,0,0,0.386153072577934,1.73472347597681e-18,0.124389909651714,0.254131000177795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924876034171696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834925287488761
X600015.CH.EQUITY,0,0,0.0300946512491829,0,0.0224332027579351,0,0,0,0,0,0.253782616519222,0.0963698324427443,0,0,0,0,0,0,0,-1.73472347597681e-18,0.145255384685461,0,0,-0.0385976571834208,0.506592747146582,0,0.0466841768036543,0,0,0.0922596363598967,0,0,0,0,0,0,0,0,0,0,0,0.0452197397278767,0,0,0,0,0,0,0,-0.110942012488046,0,0
X600016.CH.EQUITY,0.0212325927844467,0,0,0.203995191267379,0,0,0,0,0,0,0,0,0,0,0,0.37054630148821,0,0.0414740412227964,0,0,0,0,0,0.239029142788224,0,0,0,0,0,0,0.023275817298351,0,0.0356355159598934,0,0,0,0,0,0,0,0.0550071716191497,0,0,0,0,0,0,0,0,0,0,-0.0177642413318937
X600036.CH.EQUITY,0.47037247416955,0.105402481012668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218995976313342,0,0,0,0,0,0,0,0,0,0.123286142974727,-0.0810891342651352,0,0,0.122524259086587,0,0,0,0,0,0,0,0,-0.0198946906664288,0,0,0,0,0.0365051849898542,0.0321894793634973,0,0,0,0,0.0568088472832068,0
X600919.CH.EQUITY,0,0.0847223425148943,0,0.177326839412193,0,0,0,0.44121000826576,0.0526757274734493,0,0,0,0.0371354941106477,0.142030479029579,0,0,0,0,0,0.075318520965262,0,0,0,0,0,0,0.0182544594335551,-0.0698612167847997,0,0,-0.0762728552482703,0,0,0,0,0,0,0,0,0,0,-0.158494690833148,0,0,0,0,0,0.0678076549489696,0.0355559648456219,0,0.0542663845099645,0
X600926.CH.EQUITY,0,0.101015950017667,0,0,0,0.0755251939717712,0.410962945702188,0,0,0,0,0,0.099664525995932,0.123494547143744,0,0,0,0,0,0,0,0,0,0,0,0,0.00856885568385305,0,0,0,-0.0589819365636644,0,0,0.202746050736157,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.217374360523853,0,-1.73472347597681e-18,0,0.0660843577057137,0
X601009.CH.EQUITY,0,0,0,0,-0.243306560031133,0,0.481981206951494,0.210981008950376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723887091181097,0,0.120465059103143,0,0,0.178963076068729,0,0,0,0,0,0,0,0,0,0.447773266548021,0,0,0,0,-0.139606208283496,0,0,0,0.0191807479629945,0
X601166.CH.EQUITY,0.0963074322027646,0.312374023466918,0.169530074375288,0,0,0,0,0,0.0360555709399404,0,0,0,0,0,0,0,0,0.0891916874869176,0,0,0.220617647135008,0,0,0,0,0,0,0,0,0.0147290389389029,0,0,0,0,0,0.160441428853451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
