,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.249090311808787,0,0,0.0974764556512504,0,0,0,0,0,0,0,0,0.0713847961109118,0.0644501581492941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190185816566735,0,0,0.142287964476955,0,0,0,0.0221937738511912,0,0,0,0,0,0,0,0.143663757740473,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.131886873041858,0,0,0.210030009411139,0,-0.160199034825118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246729580857023,-6.93889390390723e-18,0,0.358156209444731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0282041360114854,0.167697946799551,0.0808683967103199,0.0400749428044171,0,0.257947088224154,0.102790510927419,0,0.135008727526585,0,0.0510417833121587,0,0,0,0,0.0621837145541773,0,0,0,0,0,0,0,0,0,-0.00651265375576555,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0164775121357631
X600016.CH.EQUITY,0,0,0,0,0,0.0660525223431145,0.0284230174205868,0.0416426241191899,0.34963820749767,0.131223441349573,0.00237779938736864,0,0,0,0.10981419043376,0,0,0,0,0.0494722667583488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202797892592269,0,0,0,0.254832098346552,0,0,0,0,0,0,0.0670255875546429
X600036.CH.EQUITY,0,0.328647260380714,0,0,0,0.20945567025659,0,0,0,0,0,0,0.185864329677151,0,0,0,0,0,0,0.0368434071666797,0,0,0,0,0,0,0,0,-0.00961076731901689,-0.0119248962210948,0,0,0,0.0946043461822148,0.112773509676375,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0762323739755162,0,-0.0218703733745261
X601166.CH.EQUITY,0.200969328545134,0,0.223920667503286,0.0401693287183925,0.139521798471917,0,0,0,0.0754249642637,0.0230597033023927,0,0.179600905245328,0,0,0,0.0211491097351654,0,0,0,0.156228913561052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963272435382879,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.154677742121491,0,0,0,0,0,0,0,0,0,0.233846038012571,0,0,0.0856617521612727,0,0,0,0,0,0,0,0,0,0,0,0.323557633690229,0,0,0,0,0,0,0,0,-0.044807603260653,0,0,0,0,0,0,0.012314680320331,0.113947419894609,0,0,0,0.169612482594096,0,-0.116727672112776,0
X601229.CH.EQUITY,0,0.196900402060471,0,0,0,0,0,0,0,0,0,0,0,0,0.00721114598123689,0,0,0,0,0,0,0,0,0,-0.112901190431311,0,0,0,0.00870590746922201,-0.116436391312308,0,0.019443469293795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142226951106505,0,0.569677649658158,0,0
X601288.CH.EQUITY,0,0,0.152874813559574,0.230050259384836,0,0,0,-0.0816792764136314,0,0,0,0,0.476231722365548,0.0228648857701285,0,0,0,0,0,0,0.00804918619653235,0,0,0,0,0,0,0.135700303675368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909711590209813,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0995531374877335,0,0,0,0,0,0,0,0.0574042980377805,0,0.308727736881779,0,0,0,0,0,0,0.216706668043698,0,0,0,0,0,0,0.0122323985152384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217737624066149,0,0,0,0,0,0,-0.0102757383878234,0,0,0,0.024571404521182
