,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.0146656553198221,0,0,0,0,0,0,0,0.131335357867783,0,0,0,0,0,0.00425919942437065,0,0.0738146672223882,0,0,0,0.205228257103923,0,0,0.192021535353122,0,0,0,0.0404847643998091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.254248707071498,0,0,0,0,0,0,0,0,0,0,0,0,0.232234899055997,0,0,0,0,0,0,0,0,0,0,0,-0.0107469499409599,0,0,0,0.460885808169028,0,0,0.019051060238837,0,0,0.00448958279330959,-0.127112156109192,0,0,0,-0.22987042543822,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.335641508403886,0.234124930415096,0,0.00576298251775057,0,-5.55111512312578e-17,0,0,0.47639926099369,0,0,0,0,0,0,0,0,0,-0.373386565112628,0,0,0,0,-0.122826253354554,0,0,0,0,0,0,0,0,0,0,0,0.108719997217225,0.0453858303961103,-0.0393076680203221,-4.33680868994202e-19,0,0,0,0.0749539021258934,0,0,0
X600015.CH.EQUITY,0,0,0.0706575550291151,0,0,0,0,0.427223210473046,0.0482903769752836,0,0,0,0.130951243991982,0,0,0.176343377783642,0,0,0,0,0,0,0.204737795189071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703641580583672,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.115934605066451,0.484938741996001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140422792139795,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.263248975332122,0,0,0,0,-0.1676374152975,0,0,0.325563825519812,0,0.145024385020968,-0.00965424104178812,0.0723355540407603,0,0.0448046474216524,0,0,0,0,0,0,0,0,0,0,0.0949271996476425,0,0.379693745959781,0,0,0,0,0,0,0.160298716390171,0,-0.177230439754668,0.0813482311333837,0,0,0,0,0,0,0.240884574383967,0,0,-0.0945627418900511,0.232113556540701
X601166.CH.EQUITY,0,0,0.270035406174387,0,0,6.93889390390723e-18,0,0,0,0.235808309792083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142444030460467,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0590516510309374,0,0.0351182948978242,0,0,0,0,0,0.245840887775993,0,0.0340998374796954,0
X601169.CH.EQUITY,-0.0661564530402655,0,0,0.881752693956405,0,0,0,0,0,0,0,0,0,0,-0.134890316205671,0,0,0,0.0488089176298072,0,-0.0314122983659629,0,0,0,0,0,0,0,0,0,0,0,0,-0.132258530859935,0,0,0,0,0.540783077950552,0,0,0,0,0.0359404599729974,0.0130385405691852,0,0,0,0.0418483088838895,0,0
X601229.CH.EQUITY,0,0.0230320432492538,0.00580354860699212,0,0,0,0.138997331260485,0,0,0,0,0.459710119682991,0,0,0,0.0844164766676817,0,0,-0.133393408223718,0.0266088621237369,0,0,0,0,0.267480093767043,0,0,0,0,0.051209870924588,0,0,0.0479444496053959,0,0,0.188178212355047,0,0.0473976436213999,0,0,0,0,0,0,0,0,0,0,-0.0842524382267728,-0.0720664527765554,0
X601288.CH.EQUITY,0,0,0,0,0,-0.163442213175305,0.809313750275634,0,0,0,0,0,0,0,0,0.00647004634243456,-0.18233431728094,0,-0.0433949901567424,0,0,0,0,0,0,0,0,-0.129270327182897,0,0,0,0,0,0,-0.274149797282711,0,0,0,0,0,0,0,0,0.172253035086512,0,0,-0.298044491042343,0,0,0.406315693028808,0.380143855242642
