,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.374768559863351,0.0616158091137144,0.0935156505499441,0,0,0,0,0,0,0.203743538517562,0,0,0,0,0,0,0,0,0,0,0.000632796214555404,-0.0102650500132452,0,0,0,0,0,0,0.0638208597813861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0505074740758471,0,0,0,0.105563656840513,-0.0674982239660459,0
X601939.CH.EQUITY,0.510264780963728,0,0,0.117386059077653,0,0,-0.13668013093195,0,0,0,-8.67361737988404e-19,0,0,0.161340126508095,-0.0548572442569735,0,0,0,0,0,0,0,0,0,0,0.0279004562908097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22351096206007,0,0,-0.083835995033748,0,0
X601318.CH.EQUITY,0,0,0,0,0.222440519543373,0,0,0,0,0,0,0,0,0,0.0400735707717957,0,0,0,0,0,0,0.19051265813898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252185229962493,0,0,0,0,0,0.205511854567414,0,0.00553478969639451,0,0,0,0,0.0812477112586102,0,0,0
X601288.CH.EQUITY,0.372229755305221,0,0,0,0.215070812272105,0,0,0,0,0,0,0,0,0.145774986175776,0,0,0,0,0,0.0914530775830498,0.0312400245040861,0,0,0,0,0,0,0,0,0,0,0,0,0.0830799633705583,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.00469623978530157,0,0,0
X601988.CH.EQUITY,0,0,0,0.500475034379853,0,0,0,0,0,0.216714346894283,0,0,0,0,0,0.327151367481551,0,0.0761078105411711,0,0,0.0173889346587949,0,0,0,0,0,0,0.0215065694874954,0,0,0,0,0,0,0,0,0,-0.565602724410961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278306881739022,0,0,0,0,0,0.0920471572914921,0,3.46944695195361e-18,0,0,0,0.0101091002918832,0,0,0,0,0,0.186830516613042,0.0433598833036156,0,0.0906640809771807,0,0,0,0.0161002123754638,0,0,0,0,0.172107556949031,0,0,0,0,0.105900461068455,0,0.0157206530069896,0,0,0,0
X1299.HK.EQUITY,0.087931637873545,0,0,0,0,0,0,0,0.186131399943618,0,0,0,0,0.094004552104457,0,0,0.0569108061359543,0,0,0,0,0,0.0112353366336673,0,0,0,0,0,0.250939860052515,0,0,0.101229916776887,0,0,0,0.0487192933448948,0,0,0,0,0,0,0,0.0253882851338404,0,0,0.064296282729547,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0176597318099634,0,-0.159638535779095,0,0,0,0,0,0,0,0,0,0,-0.0589031577366567,0,-0.103783483105232,0,0,0,0,0,-0.43461024175863,0.927117461555593,0,0,0.561132755773979,0,0,0,0,0,0,0,0,0,0,0,0.428883978376288,0,0,0,0,-0.132132783064335,0,0,0,0,0,0,0,-0.0816375925288091,0
X601628.CH.EQUITY,0.024425249177555,0,0.0594803656068401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200647207374331,0,0,0,0.229211017666758,0,0,0,0,0,0,0.0949455230516791,0,0,0,0,0,0,0,0,0,0,0,0,0.0768591705044537,0.0293892537826971,0,0,0,0,0,0.0278995461819898,0,0.0896894020676988,0,-0.00819692343761991
X601658.CH.Equity,0,0,0,0.177041568785919,0.057641388843756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.111046510025652,0.282029073025976,0,0,0,0,0,0,0,0,0,0.0601673987216829,0,0,0,0,0,0,0,0,0.336637479478221,0,0,0,0,0
X601328.CH.EQUITY,0.0718872673085965,0,3.46944695195361e-18,0.521903142549153,0,0,0,-0.0457473030757244,0,-0.110075891459383,0,0,0.0193324730958014,0,0.0377577330341173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219546196163225,0,0.0711665571294879,0,0,0.17396311909341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107538030503376,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.00209941677569898,0,0.430032191308308,0,0,0,0,0.0431910665003502,0,0,0.000595023319012262,0,0,0,0.04041404595642,0,0,0,0,0,0,0,0,0,0,0,0.214660277029062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361544714408865,0.0392912910026793,0.1073729152498,0.0432413179815756,0,0,0,0
X388.HK.EQUITY,0,0,0.383320876515917,0,0,0,0,0,0,0,0,0,0,0.00407984039706947,0,0,0.0846890802573168,0,0,0.0377497117691899,0,0,0.0518399163734138,0,0,0,0,0,0,0,0,0.0728501728702958,0,0,0,0,0,0,0,0,0,0,0,0.0432079134101285,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.210471231580092,0.0879235116168618,0,0,0.0925145798421133,0,0.0103779664892153,0,0.0272924228198926,0,0,0,0,0,0,0,0.0469700182081488,0.0833165599309402,0,0.030205548814547,0.0222592034107079,0.0969588251594473,0,0,0,0,0,0,0.0642357819687965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558418536757971,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106019902341061,0,0,0.383267648985724,0.0840813119892329,0.0424662702323617,0,0,0.162645095577274,0,0,0.091608027548271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245889026955019,0,0,0,0,0.0247573728360557,0,0,0,0.0550971404504278,0.129134961214635,0,0,0,0,0.0811009648817515,0,0,0,0.102468044175609,0.256276008830389,0,0,0,0,0.105161387195693,0,-0.00624136558159901,0.020537877919155
