,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.238329387271165,0.169309951344249,0,0.236222864317638,0,-0.135956581417215,0,0,0.0728926960555801,0,0,0,0,0,0,0.0603480209274953,-0.0261074679831942,0,0,0.0112450861219037,0,0,0,0.174197152689069,0,0,-0.0849409338883392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464432121879105,0,3.46944695195361e-18,0,-0.0589281957173754,0,0.0307877769008218
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.146093752816799,0,0,0,0.297880187892764,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0726529826166412,0,0,0,0,0,0,0,-0.223518180122844,0.289913443550439,0,0.173655765113246,0,0,0,0,0,0.0751575958666584,0,0,0,-4.33680868994202e-19
X601939.CH.EQUITY,0.390983022858204,0,0,0.0723678222321391,0,0,0,0,0,0,0,0,0.223110819749417,0,0,0,0,0,0,0.0861706406178944,0.0866396079626816,0,0,0.0887178109090143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298187622414627,0,0,0,0,0,0,-0.0165127614894852,0,0,-0.0190953995145224,0,0,0.0952899366487503
X601288.CH.EQUITY,0.441057348903125,0,0.139340370249491,0,0.0334026205268257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287005067018459,0,0,0,0,0,0,0,0,0,0,0,0.100397164551803,0,0,-0.0382224962777167,0,0.0549830235696026,0.0847752404482373,0,0,0.196691901697992,0,0,0,0,0,0,0.138499643240389,0,0,0.0286574914071576
X5.HK.EQUITY,0,-0.251538978885756,0,0.0168353861359162,0,0,0,0,-0.315423308710681,0,0.283139364247816,0,0,0,0.026371170801174,0,0,0.0734170903559102,0,0.0257426262742609,0,0,-0.0610113094964584,0.60464916402375,0,0,0,-0.00784952041863222,0,0,0,0,0,0,0,0,0,0,0.0324417894007908,0,0.0675722294525968,0,0,0,0,0,0,0,0,0,-0.339218714015817,0
X601988.CH.EQUITY,0,0,0.20902411880236,0.220312765382004,0,0,0,0.0266442909396902,0,0.121347176166913,0.230630368767389,0,0,0,-0.275244565929483,0,0,0,0,0,0,0.033640843546796,0,0,0,0,0,0,0,-0.0342370743657871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130654527583595,0,0,0,0,0.117726498773509,-0.0330095109155181,0.0189976564354338
X600036.CH.EQUITY,0,0.350677792074596,0,0,0,0,0,-0.0267611155084241,0,0,0,0,0.185810109771384,0,0,0,0,0,0.0607074223860386,0,0.0224373349089139,0,0,0.267697827892951,0,0,0,-0.0051649070454763,0,-0.00111750625071848,0.218936942885084,0,0,0,0,0,0,0,0,0,0.0623681688047444,0,0,0,0,0,0.0191560477376094,0,0,0,0,0
X601628.CH.EQUITY,0,0.176349977408618,0,0,0.0547880992788878,0,0,0,1.38777878078145e-17,0,0,0,0,0.302146600346532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431425621424885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102551323328721,0,0.109086163480926
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.034233776433448,0,0,0,0,0,0.170927057433124,0,0.137198206415687,0,0.166633065185593,0,0,0,0,0.0207318023104361,0.386940327598506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534617297540525,0,0,0,0,0,0
X601166.CH.EQUITY,0.0494110116055383,0,0.00544215175910289,0,0,0.107949624592734,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.211256463403876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456796094157053,0,0.234456442520932,0,0,0,0,0,0,0.135945505194873,0,0,0,0,0,0,-0.0669587150505795,0,0,0,0,0.0455884375758837
