,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0611733959446285,0,0.0901594038833567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270159372926458,0.373562168224911,0.0112554925906791,-0.205290230619085,0,0,0.289606287435407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130622846242292,0,0,0.0548985134349039,0
X601318.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0.151280760911376,0,0,0,-0.0105508220037013,0,0,0,0.200848424698779,0,0,0,0.0471918738972862,0,0,0,0,0,0,0,0,0,0,0,0,0.120890557045782,0,0.019753964323695,0,0,0.150061702175835,0.183663415572861,0,0,0,0,0,0,0,0,0,0,0,0,0.0848875925098739,0,0,0
X601939.CH.EQUITY,0,0.0689594494616511,0,0,0.807120512598021,0,0,0,0,0.00202600883595348,0,0,0,0,0,0.0834207625936241,0,0.018615414600883,0.0584229320477972,0,0,0.00324039200562947,0,0,0,8.67361737988404e-19,0.0104584044650964,0,0.00997598648825495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0288753557757691,0,0.406437012703647,0,0,0,0,0,0,0,0,0,0.0429661824919488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404858674122686,0,0,0,0,0,0,0,0,0,0.0493671517756047,0.043677337090482,0,0,0,0.112474046648868,0.113932996772734,0
X601288.CH.EQUITY,0,0,1.00437985127021,-0.0440600486974483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699436647524398,0,0,0,0,0,-0.00640232211723138,0,0,0,0,0,0,-0.00281649326244847,0,0,-0.0663527479964919,0,-0.0888844884725752,-0.0429868784925309,0
X600036.CH.EQUITY,0,0,0.407999262186878,0,0,0,0,0,0.0244474496719262,-0.00633048890594023,0,0,0,0,0,0.107651957904615,0,0,0,0.0048691825727259,0.0119307853778634,0,0,0,0,0,0.189165497906379,0,0.125274466363254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-3.46944695195361e-18,-0.0836817856660565,0,0.066052334348647,0,0,0,0,0,-0.0602627956473706,0,0.0794905964989952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948965258461179,0,0,0,0,0,0,-0.0198678107455229,0.988316481210676,0,0.0282524478694995,0
X1299.HK.EQUITY,0,0,0,0.158187797480681,0,0,0,0,0,0.132062659088868,0,0,0,0,0,0,0,0,0,0,0,0,-0.208128010145822,0,0,0.0835616752559385,0.419956063311003,0,0,0.163706784519522,0.380580164902483,0.0948997681174605,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.172185071006567,0,0,0,0,0,0.0889836275786731,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118054260723803,0,-0.0551930199536929,0,0,0,0,0,0,0,0.315491553981638,0.332252998871214,0,0,0,0,0,0,0,-0.209410435339543,0,0,0,0,0,0,0,0.0689813710965646,0,-0.0401425881540517,0,0,0.279567696349513,0,0.134190802971339,0,0
X388.HK.EQUITY,0,0,0,0.320088999549845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270726795713629,0,0,0,0,0,0.480906376744345,0.0352205946947784,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910586073818462,0,0.0604199644061117,0,0,0,0,-0.0761938887254636,0.0657446582556934,0
