,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.102176878835582,0.405931160212226,0.0284066532058723,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0265441095115356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140356055854064,0,0,0,0,0.00781832621466899,-0.0306978143335137,0,0.0711935974291326,0.074805446941173,0,0.030101624930367,0,-0.0712212085271103,0,0
X601318.CH.EQUITY,0,0,0.00407871307224286,0.155031995599337,0,0,0,0,0.152474419897867,0,0,0,0.0392573611354024,0,0.0341267394211239,0,0,0,0,0.181551378565812,0,0,0,0,0,0,0,0,0.0744391454127311,0,0,0.117308570457583,0,0,0,0,0,0.0731461793666951,0,0,0,0,0,0,0,0,0,0,0.049342004066777,0,0,0,-0.0923472530840585
X601939.CH.EQUITY,0,0,0,0,0.189291329112305,0,-0.0603227646314586,0,0,0,-0.018781554232773,0.148698103090457,0,0,0,0,0,0,0.135791563158981,0,0.0220183755594989,-0.116578037471638,0.596947583373546,0,0,0.123210241021399,0,0,0.0539617336704225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199721337067207,0.00212192459945061
X600036.CH.EQUITY,0,0.148231357431027,0,0,0,0,0.197048793462781,0,0,0,0,0,0.206120654841185,0,0,0.150778593062215,0,0,0.0232933310480037,0,0,0,0.166333439837013,0,0.228533370487375,0,0,0,0,0.0216207715601734,0,0,0,0,0,0,0,0,0.0078859573258322,0.122392081841221,0.0134552063545797,0,0,0,0,0,0,0,0,0,-0.0881405197295297,0,0
X601288.CH.EQUITY,0.144241199159885,0,0.11450535015689,0,0,0.0875649304029425,0,0.355049010330076,0,0,0,0.0477466079066366,0,0,0,0,0.0185379794734456,0,0,0,0,0,0,0,0,0,0,0.070727160279909,0,0,0,0,0.0944630947748323,0,0,0,0,-0.0943775530314028,0,0,0,0,0.0245204389411356,0,0,0,0,0.0735804433021992,0,0,0,-0.0683655246896799,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183782986197906,0,0,0.0530710145221202,0,0,0.165337766856822,0,0,-0.124104529456818,0,0,0,0,0,0,0,0,0.602461348403397,0.0836130762460537,0,0,0,0,0,0,0,0.0925594819647454,0,0,0,0,0,0,0,0,-0.0442627457791011,0
X1299.HK.EQUITY,0,0,-0.193590738612927,0.0704768957007105,0,0,0,0,0,0,0.199998478342427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995166597433645,0,0,0,0,0,0.102382438179503,0,0,0,0,0,0,0.0857914136411058,0.0963924118052421,0,0.125529538934329,0.274583160570328,0.0865688229547808,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.202471830664328,0.700247876825815,0,0,0,0,0,0,0,0.0298956676908854,0,0,0,0.0341846313536992,0.0460676417407084,0,0,0.0645487257450316,0,0,0,0.0927393322334502,0,0,0,0,0,-0.127328761816208,0.0945910690653393,0.026599089154746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0736283213672669,0,0,0,0,0.0437301488739,0,0,-0.0920066941440641,0,0,0,0,0,0.170426611142358,0,0,0,0.0933992651224257,0,0,0.181702322561392,0,0.0126221071169151,0,0,0,0,0,0,0,0,0.0127525289395691,0,0.309428484575504,0,0,0,0.211961878979842,0,0,0,0,0.116537690640895,0,0,0,0
X601166.CH.EQUITY,0,0,0.0565759119917314,0.153818810936531,0,0,-0.00782850773069028,0,0,0,0,0.0621953454050607,0.102666841074997,0,0,0.0378620596526669,0,0,0,0,0,0,0,0,0.155692573275633,0,0,0.337539515697559,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.0629369588142587,0,0,0.164610722575365,0,0,0,0,0,0,0,-0.0333765398912286,0,0,0,0,0,-0.109746350755794,0.544732726429993,0,0,0,0,0.014958352625201,0,0,0,0,0,0,0,0,0,0,0,0.10623543419975,0,0,0.127984307261321,0.0886817633977585,0,0,-0.238315390618555,0,0,0,0,0.164941081649684,0,0
X601658.CH.Equity,0,0,0,0,0.212344905536712,0,0,0,-0.246166729834816,0.31884995377377,0,0,0.0491956674509518,0,0.0965328399570731,0.0547556027550437,0.455796211369244,0,0,0,0,0.320447860257114,0,0,-0.0469445489188844,0,0,0,0.0336730305358983,0,-0.527831870955508,0,0,0,0,0,0,0,0,0,-0.0401600026551664,0,0,0.0819046859252134,0,0,0,0,0,0,0,0,-0.0377915662057691
X000001.CH.EQUITY,0,0.155083536439975,0,0.35783344991318,0.00546440236541265,0,0,0,0,0.432060781555628,0.0768277810362574,0,0,0,0,0,0.121687835564711,0,0,0,0,0,0,0,0.127812918288151,0,0.105104055066219,0,0,6.93889390390723e-18,-0.155392248687548,-0.174010473287246,-0.190768539252257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.098686012869158,0,0,0,-0.0463438511136635
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0131726801567145,0,0,0,0,0,0,0,0.411561353487613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154769286217114,0.0193376237371829,0.20868566283118,0.0343227413937802,0.0162463818395127,0,0,0,0.251100692283043,0,0,0.0521832225272862,0,0.0768727000755494,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.222621586690893,0,0,0,0,0,0,0.00629473836266931,0,-0.0705333997573677,0,0.278564720453659,0,0,0,0,0,0,0.302233317042831,0,0,0,0.16899743321315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527497319395025,0,0,0,0,0.0112736319552596,0,0,0,0,-0.0486832157044251,0,-0.0640143713267313
X000002.CH.EQUITY,0,-0.115506327326248,0,0.149886052635802,0,0,0,0,0,0,0,0.109862335006083,0,0,0,0,0,0,0,0,0,0,0.186045701048293,-0.00144134638410807,0,0,0,0,0.475320647583208,0,-0.00462297980546448,0.11023709448059,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149571547117413
X601328.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0.0759386089306809,0,0,0,0,0.106624989383576,0,0,0.0666510503213749,0,0,0.301042655541119,0,0,0,0,0,0,0,0.236140008491405,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.046337068526654,0,0,0,0,0,0,0,0,0,0,0,0.0117357941957069,0,0,0,0,0
X600000.CH.EQUITY,0,0.164689809822723,0,0.0447672529037664,0,0,0,0,0,0,0,0,0,0,0,0,0.411924455736396,0,0,0,0,0,0.0442916219801592,0.0416909808408091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579578352666161,0,0,0,0.0337833753981829,0,0,0,0
X601066.CH.EQUITY,0,0,0.0944117010294719,0,0,0.0220161573006091,-0.0588179362509085,0,0,0,0,0,0,0.73183012074989,-0.0408589717292265,0,-0.273892235590926,0,0,0,0,0,0.257606669405724,-0.052470565337196,0,0,0,0,0,0,0,0,0,0,0.0204095005882168,0,0,-0.0469641311925367,0.127889434805989,0,0,0,0,0,0,0,0,-0.0299546250213032,0,0,0,-0.0816213967439798,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0766819939279519,0,0,0,0,0,0,0,-0.00806230866626142,0.0384946626152383,0,0,0,0,0,0,0,0,0,0,0,0.345284779630373,0,0.103489208385647,0,0,0,0,0,0.0342199844250049,0,0,0,0.453131044630297,0.073409435397405,0,0,0,0.027745848040504,-0.0170995566183965,0.0294793940683549
