,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.462616206094047,0.0884395669928107,0.0923420062995143,0,0,0,0,0,0,0,0,0,0,0,0.0764759075330728,0,0,0,-0.0544008910489917,0.0564970324744478,0,0.106733837196272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699111345256778,0,0.0157267985300443,0,0,0.00831086686571234,0.0309305568649308,0.220958911511366,0.017534456073501,-0.1102988906933,-1.73472347597681e-18,0
X601318.CH.EQUITY,0,0,0,0.14216672301554,0,0,0,0,0.157371910922755,0,0,0.0980443697693879,0,0,0,0,0.0317898294380847,0,0.140398745080178,0,0.261378661899788,0,0,0,0,0,0,0,0.00862555498053643,0,0.0956016663760897,0,0,0,0,0.0135634300865878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150657502447832
X601939.CH.EQUITY,0.233196480780918,0,0,0,0.176585827902432,0,0,0,0,0,-0.0186157396071438,0.119884037196599,0,0.0621782410637018,0,0,0,0.0662239237380021,0,0.0763893329133542,0,0,0,0,0.252549217918625,0,0.214458472320022,0,0,0,0,0,0,0,0,0,0,0,0,-0.051980612366996,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.116354579973365,0,0,0,0.0628503803219977,0.164726896038703,0.111536255071707,0,0,0,0,0.17398347094084,0.117214226487143,0,0,0,0,0,0,0,0,0,0,0,0.290600916503387,0,0,0,0.00870095036559775,0,0,0,0,0,0,0,0,0,0,0.130523654365408,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.174033563441032,0,0.043347528613119,0,0,0.0784239917996606,-0.0828459975039273,0.318831625683437,0.0107100733172958,0,0,0.0457356936244544,0,0,0,0.0738138588087931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169886984728803,0,0,0,0,0,0,-0.120820528208893,0
X601628.CH.EQUITY,0.0904726790321128,0,0,0,0,0,0,0,0,0,0.0243058882478088,0,0,0,0,0,0.205409155946624,0,0,0,0,0.143564126911275,0,0,0,-0.103260532813472,0,-0.072067755136481,0,0,0,0.0762183405704138,0,0,0.679266395317331,0,0,0,0,0,-0.0426412180832702,0.189914695706379,0,0,0,0,0,0,0,-0.023108795562913,0,0,-0.0549212926262326
X1299.HK.EQUITY,0,0,-0.0315185648213086,0,0,0,0,-0.0781052402846039,0,0,0.0932003430601257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246809389398668,0,0,0,0,0,0,0,0,0,0,0.0729100565878739,0,0.293148423514141,0.260280625849839,0.174345161680319,0,0,0,0,0,0,0.288195751224839,0,0.0873978008283365,0
X601988.CH.EQUITY,0,0.118054531542913,0.0495053679152489,0.289645013564183,0.182417603158249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28650021891861,0,0,0,0,0,0,0,0,0.138494309786074,0,0,0.128415569292252,-0.0441899646325798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0208095653614757,0,0,0,-9.55488450661393e-06,0,0,0,0,0,0,0,0,0,0,0.0979927146508359,0.0108230629354732,0.101175562990033,0,0,0,0.0557261290062508,0.232623586294842,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.331323506038549,0,0,1.73472347597681e-18,0,0.174199957770539,0,0,-3.3881317890172e-21,0.00241550424506757,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.00527359948253682,0.0784942086585624,0,0,0,0,0,0,0,0.0862186702775888,0.103997418842462,0.0509650593841811,0,0,0,0,0,0,0,0,0,0,0,0.179702680581731,0,0,0.421641822391394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190056718809815,0,0,0,0,0.0873290963895641
