,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.23781771382411,0,0,0.0875531008041343,0,0.239725345424356,0,0,0,0,0,0.128696213639908,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0383155578993106,0,0,0,0,0,0.093965055169323,0,0,0.0234587845303522,0,0,0,0,0,0,0,0,0,0.107459638139854,0,0,0,0,0,0
X601318.CH.EQUITY,0.168342997908793,0,0,0,0,0,0,0,0.275302529928051,0,0,0,0,0,0,0,0.250980955737593,0,0.057620669936589,0,0,0.0969851643502519,0,0,0,0,0,0.0377724857655856,0,0,-0.0870697417695352,0,0,0,0,0.0942086100419515,0,0,0,-0.0182610909664152,0,0.0535546666249268,0,0.0189545256171508,0,0,0,0.0566898156423325,0,0.0600377327496286,0,0,0
X601939.CH.EQUITY,0.0609627830391334,0,0,0.271798046506484,0,0.0510845436513897,0,0,0,0,0,0,0,0.429008885387822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044571988814171,0,0,0.0667704326133695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.352298833694276,0,0.0262983337286195,0,0,0.488054966109353,0,0,0,0,0,0,0,0,0.030116352409205,0,0,0,0,0,0,-0.0290405547376029,0.0174632626461141,0,0,0,0,-0.000267854109444624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10144074251319,0,0.00345439075183591,0,0,0
X5.HK.EQUITY,0,0,-0.0936101840039529,0,0,0,0,0.0344195879303011,0,0,0,0,0.00267506886424698,0,0,0,0,0,0,0,0,0,0.426426525817819,0,0,0,0,0.0767875048015651,0.415046530674866,0,0.00607440716915836,0.253579946117204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441427300397374,0.188618619437952,0,0
X601988.CH.EQUITY,0.372419777746701,0,0.000234318271376076,0,0,0,0,0,0,0,0.0954301683854185,0,0,0,0,0,0,0,0.0246253770066035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158494163616675,0,0,0,0,0,0,0,0,0,0,0,0.302615506419052,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.220672339225371,0,0,0.26383575530326,-1.38777878078145e-17,0.0680181833226665,0,0,0,0.174481029156324,0,0,0,0,0,0,0,0,0,0,0.00913959972157238,0,0.114280521342236,0,0.07445536686821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601620930415442,0,0,0,0.47046201463098,0,0,0,0.122786826687166,0,0.106551723242577,0,0,0,0,0,0,0,0.269409352405472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.227187595685631,0,0,0,0,0,0,0.079841376766972,0,0,0,6.93889390390723e-18,0,-6.93889390390723e-18,0,0,0,0.0549516858783497,0,0,0.068406142658387,0,0,-1.38777878078145e-17,0,0.126455623815268,0,0,0,0,0,0,0.264700077894305,0,0,0.115744827775163,0,-0.14653536851208,0,0,0,0,0,0,0,0,0,0,0,0.135069978793312,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205754561042596,0,0,0,0,0,0,0,1.73472347597681e-18,0.498267039338918,-0.619584602096433,0.30578041433929,0,0,0,0.71844652073338,-0.32915700819238,0,-0.157027907313697,0,0,-0.423870522671332
