,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.360907543141961,0,0.310466283577436,0,0,0,0,0,0.0477113079576423,0,0,0,0,0.0513396722265961,0,0,0,0,-0.0444485450252052,0,0,0,0,0,0,0,0.0441626686475685,0,0,0,0,0,0,0,0,0,0,0,0,0.0902118725842492,0,0,0,0.0582155403408374,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.108477184662594,0,0,0,0,0,0,0,0.179219686503108,0,0,0,0,0,0,0,0.179214359280894,0,3.46944695195361e-18,0,0,0,0,0,0.0678332563546176,0,0,0,0,0,-0.0561989189866793,0.136484523925629,0,0,0.0316612855973008,0.156517709349751,0,0,0,0,0.0391610318547184,0,0.0204911489709345,0,0,0,0.0582829309025366,0,0,0.136092258888883,0,0,0
X601939.CH.EQUITY,0,0,0,0.340434392751338,0,0.0711677404028481,0,0,0,0,0,0,0.434305845952282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544517132211284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.396055067884828,0,0,0,0,0.266335935240296,0,0,0,0,0,0,0,0,0.0307755138385178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206728167916324,0,0,0.00461210971260421,0,0,0,0.031800520518379,0.0772796986653238,0,0,-0.0178240465385859
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.193423082319346,0,0,0,0,0,0,0,0,0,0.528743944490595,0.0228337279005897,0,0,0.0380263062571599,0,0,0,0,0.176131183338319,0.048880345447605,0,0,0,0,0,0,0,0,0,-0.0463348424050977,0,0,0,0,0,0,0,0,0,0.0872108148725626,0,0,0,0
X601988.CH.EQUITY,0.386336485656225,0,0,0.0030403411001616,0,0,0,0,0,0,0.0657716920441218,0,0,0,0,0,0,0,0.0148147987464564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162125540609176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330866817741696,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.143141796940727,0,0,0.015819153124228,0,0,0,0,0,0.573493486198622,0,0,0,0,0,0,0,0,0,0,0.0717267906520787,0,0,0,0.0621451446424459,0,0,0,0.065942492646703,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0125586415357679,0,0,0,0.0516729239775007
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0750550856573318,0,0,0,0.42839057562117,0,0,0,0.120452413895111,0.0536344606501345,0,0,0,0,0,0,0,-0.0349394567768999,0.40673231216907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.257051984410818,0,0,0,0,0.0609400907998239,0,0,0,0,0.0128899281809575,0,0,0,0,0,0,0,-0.0798844139090015,0.0981812791294269,0,0,0,0.156856657792676,0,0,0,0,0.151980503733248,0,0,0,0,0,0,0.0712079592706034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663695162857201,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21472580318184,0,0,0,0,0,0,0,0,0,0.347861924236496,0,0,0,0,0.0275189471507975,0,0,0,0,0,0,0,0,0,0,0,-0.869860999978903,0.227356392665871,0,0,-0.367578011720374,0.612792230139876,0.394135343773803,0,-0.102204805056046,-0.113416289680531,0,0,-0.394684445802348
X601166.CH.EQUITY,0,0,0,0,0,0,0.262974789298256,0,0,0,0,0,0,0,0,0,0.202570115464722,0,0,0,0,0,0,0.0966508110422476,0.015472163875608,0.111101393769867,0,0,0,0.269643603861068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236168204495691,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.441990039269044,0,0,0,0,0,0,0,0,0,0,0.157063441117684,0.145564754701891,0,0,0,0,0,0,0,0,0.115719512320243,0,0,0,0,0,0,0,0.00709828909244861,0.122388248142544,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.440183054887131,0,0,0,0,0.207211530284758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606314884890538,1.73472347597681e-18,0,0,0,0,0.175137555382164,0,0,0.0328965415288695,0,0.0015699644739419,0.122876541405635,0,0,0.0375023726116148
X000002.CH.EQUITY,0.195533950021201,0,0,0,0,0,0,0,0,0,0.0159220440318177,0,0,0,0,0,0,0.0497713154918168,0,0.018997300417463,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.51316427229287,0,0,0,0,0,0,0,0.20860830561226,0,0,0,0,0,0,0,-0.166722849945547,0,0.00387184979037822,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0541844198108986,0,0,0.0439324402694396,0.0480647987078166,0.127994538248448,0,0,-0.195541305989826,0,0,0,0.0821308625627291,0,0,0,0,0,0,0.600147541827563,0,0,0,0.0296254764840508,0.0101984141515361,0,0,0.090472048288596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0938543956161346,0,0,0,0,0.125316599552416,0,0,0,0,0,0,0,0.184005070433835,0,0,0,0.0253541919340605,0,0,0,0,0.201620241996652,0.176597768203777,0,0.130593626292665,-0.0263188756585681,0,0,0,0,0,0,0,0,0,0,0,0,0.053273906561596,0.148744462731976,0,0,0.0272428808784322
X000001.CH.EQUITY,0,0,0,0,0,0,0.229713625738305,0,-0.144449403381518,0,0,0,0,0,0.0108613709775881,0,0,0,0,0,0.105237363395971,0,0,0,0.0836337067406711,0.0478747258777808,0,0,0,0.254024060122581,0,0,0,0,-0.0342767635601668,0.254654276740297,0,0,0.0907056407172935,0,0,0,0,0,0,0,0.154206931240431,0,0,0.0315706428923233,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.249447269522589,0,0.133146211495634,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0330738154413163,0,0,0,0,0,0,0.197589837258056,0,0,0,0,0,0.224465194986208,0,0,0.0636676811179048,0.000411177950827029,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0.126567673132465,0.0344564042468549,0,0,0.265077351883887,0,0,0,0,0,0,0.0190523778375006,0,0,0,0,0,0,0,0.447732583950251,0,0,0,0,0.0138610664184707,0,-0.0718051453292856,0,0.0389805276030429,0,0,0,0,0,0,0,0,0,0,0.0336782518546497,0,0,0,0,0,0,0,0,0,-0.0153163494489629
X688.HK.EQUITY,0,0,0,0.0113372124796084,0,0,0,0,0.167139581518998,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69010172128667,0,0,0,0,0,0,0,0,0,0,0,0,0.118139629111899,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17763081025749,0,0,0,0,0,0,0,0,0,0,0.184646102933068,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.549705392459778,0,0,0,0,0,0,0.00279088548793896,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152188364849389,0,0.128642930166599,0,0,0.441766380993685,0.0810720144846351,0,0,0.0360263429375061,0,0.0104636930929183,0,0,0,0,0.174366150280812,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0431089031100819,0,0,0,0,0,0,0,0.0439274231415726,0.0632029399617454,0,0.0241462008213555,0.0363236438607062,0,0,0.34940862904617,0,0,0,0,0,0,0.0294768175084198,0,0,0.0616688489493878,0,0,0.248497963302912,0,0,0,0,0,0,0,0,0,0,0.0157148628587844,0,0,0,0,0,0,0.0702567907438113,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.161669431963898,0,0,0.0536675911075946,0,0,0.382198256788504,0,0,0,0,0,0,0,0,0,0,0,0,0.0348250744093767,0.052566372888683,0,0,0,0,0,0,0,0.04923008781096,0,0,0.131827506671641,0,0,0,0,0,0,0.155464580382578,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.07533367905374,-0.0101663922421224,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791103547393684,0,0,0,0.384819691711042,0,0,0,0.0184381357477733,0,0.0558526743599903,-0.044559648493915,0,0.03808748437449,0,0,0,0,0,0.0753699393149723,0,0.181928384152766,0,-0.0642153062538208,0,0,0.348747146131436,0,0,0,-0.0560020707448288,0,0,-0.0260360383562896
X267.HK.EQUITY,0,0,0,0,0,0,0.0231620666635901,0,0,0,0.00911691035642506,0,0.0718924003784783,0,0,0,0,0,0,0.110200031498017,0,0,0.156063838299818,0,0,0,0,0,0.265521099656182,0,0,0.11155514704235,0,0,0.211439188771207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.209890483345273,0,0,0,0,0.0173382192019183,0,0,0.0241819144601671,0,0.438196496681264,0,0,0,0,0,0,0,0.189211070406995,0.740820497741808,0,0.052228813938947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301219084088762,-0.102739984698693,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.133566475776663,0,0.195514875971991,-0.160308927092966,0,0,0,0.0803156028374979,0,0,0,0,0,0,0.0170394874993898,0.0295984738370463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58392855106601,0,0,0,0,0,0,0,0,0.255345221424908,8.67361737988404e-19,0,0,-0.0876988674470616,0.128011960673025,0
X2007.HK.EQUITY,0,0,0,0.0388236571975746,0.156717369710381,0,0,0,0,0,0,0.231351562002999,0,0,0,0,0,0,0,0.199581814157853,0,0,0,4.33680868994202e-19,0,0,0.196756570552153,0,0,0,0,0.0410564882828827,0,0,0,0,0,0,0.0153115417166891,0,0,0.0344263722288234,0.0113163990582012,0,0,0.0506215982692799,0,0,0,0,0.0299182883739329,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.0947284192102174,-0.0883192253434418,0,0,0,0,0,0,0,0.488704678501162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867088327633082,0,-0.0501812912532905,0,0,0,0,0,0.11124889705868,-0.101382686743817,0,0,-0.00525973027970492,0,0,0.414776916428631,0,0,0,-0.0180534024668371,0,0,0
X600048.CH.EQUITY,0,0,0,0.124929770186022,0,0,0,0,0,0,0,0,0,0.131078829615885,0,0,0,0,0,0.0573195356911916,0,0,0,0,0,0,0,0,0,0.349639992497138,0,0,0,0,0,0,0,0,0,0,0,0.117832568711345,0,0,0,0,0,0.0719868097496343,0,0,0,0,0
X1113.HK.EQUITY,0,0.145062647707136,0,0,0.0285252035127345,0,0,0,0,0.0419520734302707,0,0,0,0.109933144920954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42688900046055,0,0,0,0,0,0,0,0.124962541584195,0,0.101045077343104,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0.0854893063132142,0,0,0,0,0.0645783427368003,0,0,0,0,0,0,0,0.287227627342431,0,0,0,0,0,0,0.268183113806923,0,0.00947624564157106,0.0336948017756637,0,0,0,0,0,0,0,0,0.161506937243084,0,0,0,0,0,0,0,0.0712379846674132,0,0,0,0,0,0,0,0,0,0
